cycle,0,name,parent.name,is_main_stem,can_split,is_branch,energy,level,length,width,base.x,base.y,base.z,end.x,end.y,end.z
5199,2,stem5,stem4,false,false,false,1058.699999999931,2.5,4.346225639815896,1.5004051615804455,48.769515239250566,49.89151854403846,34.53009677169237,48.015216006982094,49.916541226714685,38.81029347812351
5199,2,stem6,stem5,false,false,false,958.499999999946,2.8,2.8590986906562637,1.5004051615804455,48.015216006982094,49.916541226714685,38.81029347812351,47.99028786617676,49.91549642805627,41.6692833030624
5199,2,stem7,stem6,false,false,false,858.2999999999612,3.0999999999999996,1.8617486601489546,1.5004051615804455,47.99028786617676,49.91549642805627,41.6692833030624,47.95493963548073,49.91021359958283,43.53068886550074
5199,2,stem8,stem7,false,false,false,758.0999999999764,3.3999999999999995,1.196750658853406,1.5004051615804455,47.95493963548073,49.91021359958283,43.53068886550074,47.79776653703821,49.86927307399315,44.71636699634253
5199,2,stem9,stem8,false,false,false,657.8999999999916,3.6999999999999993,0.7564590671974794,1.5004051615804455,47.79776653703821,49.86927307399315,44.71636699634253,47.76407383189668,49.8576717452465,45.471986299389265
5199,2,stem10,stem9,false,false,false,557.7000000000068,3.999999999999999,0.46744461594568526,1.5004051615804455,47.76407383189668,49.8576717452465,45.471986299389265,47.81684444968485,49.876878679365234,45.936045373814736
5199,2,stem11,stem10,false,false,false,457.5000000000116,4.299999999999999,0.27975788625112485,1.5004051615804455,47.81684444968485,49.876878679365234,45.936045373814736,47.89326610902885,49.90469388861968,46.20372151962705
5199,2,stem12,stem11,false,false,false,357.3000000000078,4.599999999999999,0.1595311657613029,1.5004051615804455,47.89326610902885,49.90469388861968,46.20372151962705,47.92617076588928,49.91602387058255,46.35941065834513
5199,2,stem13,stem12,false,false,false,257.100000000004,4.899999999999999,0.08388743324764024,1.3079372260916442,47.92617076588928,49.91602387058255,46.35941065834513,47.948176315831525,49.92777373998892,46.43950309118089
5199,2,stem14,stem13,false,false,false,156.90000000000023,5.199999999999998,0.03744227370586636,0.837752691362138,47.948176315831525,49.92777373998892,46.43950309118089,47.96368634107285,49.93314456777367,46.47315598386763
5199,2,stem15,stem14,false,true,false,56.69999999999982,5.499999999999998,0.00990443380072569,0.31801448020201406,47.96368634107285,49.93314456777367,46.47315598386763,47.96630154427354,49.934308931256524,46.48263769145708
5200,2,stem0,plant_seed0,true,false,false,1559.999999999855,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5200,2,stem1,stem0,false,false,false,1459.7999999998701,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5200,2,stem2,stem1,false,false,false,1359.5999999998853,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5200,2,stem3,stem2,false,false,false,1259.3999999999005,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5200,2,stem4,stem3,false,false,false,1159.1999999999157,2.2,6.55376808158318,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.769497991538316,49.89151794173508,34.53099559168384
5200,2,stem5,stem4,false,false,false,1058.9999999999309,2.5,4.346918116969292,1.5004051615804455,48.769497991538316,49.89151794173508,34.53099559168384,48.01507857798418,49.91654461123516,38.811874254984424
5200,2,stem6,stem5,false,false,false,958.799999999946,2.8,2.8596320969466786,1.5004051615804455,48.01507857798418,49.91654461123516,38.811874254984424,47.99014578647295,49.91549961765442,41.671397465903254
5200,2,stem7,stem6,false,false,false,858.5999999999611,3.0999999999999996,1.8621595361890653,1.5004051615804455,47.99014578647295,49.91549961765442,41.671397465903254,47.95478975464814,49.91021562329447,43.533213828662234
5200,2,stem8,stem7,false,false,false,758.3999999999763,3.3999999999999995,1.1970671514095885,1.5004051615804455,47.95478975464814,49.91021562329447,43.533213828662234,47.797575090224164,49.869264270577595,44.719205523820584
5200,2,stem9,stem8,false,false,false,658.1999999999915,3.6999999999999993,0.75670285736371,1.5004051615804455,47.797575090224164,49.869264270577595,44.719205523820584,47.76387152666274,49.85765920297713,45.475068346395986
5200,2,stem10,stem9,false,false,false,558.0000000000067,3.999999999999999,0.46763240439122616,1.5004051615804455,47.76387152666274,49.85765920297713,45.475068346395986,47.81666334420794,49.8768738531764,45.9393138491795
5200,2,stem11,stem10,false,false,false,457.8000000000116,4.299999999999999,0.2799025372878091,1.5004051615804455,47.81666334420794,49.8768738531764,45.9393138491795,47.89312451797778,49.90470344450568,46.207128399068665
5200,2,stem12,stem11,false,false,false,357.6000000000078,4.599999999999999,0.15964258860392547,1.5004051615804455,47.89312451797778,49.90470344450568,46.207128399068665,47.926052156745136,49.916041339773706,46.362926277206526
5200,2,stem13,stem12,false,false,false,257.400000000004,4.899999999999999,0.08397326083756058,1.3092754134164508,47.926052156745136,49.916041339773706,46.362926277206526,47.94808022118381,49.92780323080161,46.44310065486065
5200,2,stem14,stem13,false,false,false,157.20000000000024,5.199999999999998,0.03750838560014361,0.8392319128911752,47.94808022118381,49.92780323080161,46.44310065486065,47.96361763250636,49.933183541867244,46.47681296852435
5200,2,stem15,stem14,false,true,false,56.999999999999815,5.499999999999998,0.00995535894692846,0.31964959980851787,47.96361763250636,49.933183541867244,46.47681296852435,47.966246282170324,49.93435389210127,46.486343427749176
5201,2,stem0,plant_seed0,true,false,false,1560.299999999855,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5201,2,stem1,stem0,false,false,false,1460.09999999987,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5201,2,stem2,stem1,false,false,false,1359.8999999998853,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5201,2,stem3,stem2,false,false,false,1259.6999999999005,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5201,2,stem4,stem3,false,false,false,1159.4999999999156,2.2,6.554666797591563,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.769480748999605,49.891517339612356,34.53189414206976
5201,2,stem5,stem4,false,false,false,1059.2999999999308,2.5,4.3476103864106985,1.5004051615804455,48.769480748999605,49.891517339612356,34.53189414206976,48.01494119020879,49.91654799474042,38.813454557683414
5201,2,stem6,stem5,false,false,false,959.0999999999459,2.8,2.860165343239207,1.5004051615804455,48.01494119020879,49.91654799474042,38.813454557683414,47.99000374938668,49.91550280629581,41.67351099459039
5201,2,stem7,stem6,false,false,false,858.8999999999611,3.0999999999999996,1.8625702889848517,1.5004051615804455,47.99000374938668,49.91550280629581,41.67351099459039,47.954639918773076,49.91021764639907,43.53573803444839
5201,2,stem8,stem7,false,false,false,758.6999999999763,3.3999999999999995,1.1973835490322446,1.5004051615804455,47.954639918773076,49.91021764639907,43.53573803444839,47.797383700835574,49.86925546980266,44.722043199868125
5201,2,stem9,stem8,false,false,false,658.4999999999915,3.6999999999999993,0.7569465744038602,1.5004051615804455,47.797383700835574,49.86925546980266,44.722043199868125,47.763669282111294,49.85764666446988,45.47814946892729
5201,2,stem10,stem9,false,false,false,558.3000000000067,3.999999999999999,0.46782013650868326,1.5004051615804455,47.763669282111294,49.85764666446988,45.47814946892729,47.816482293054555,49.8768690284352,45.94258134414872
5201,2,stem11,stem10,false,false,false,458.1000000000116,4.299999999999999,0.2800471449356911,1.5004051615804455,47.816482293054555,49.8768690284352,45.94258134414872,47.892982969397686,49.90471299752534,46.210534256599736
5201,2,stem12,stem11,false,false,false,357.9000000000078,4.599999999999999,0.15975397802470886,1.5004051615804455,47.892982969397686,49.90471299752534,46.210534256599736,47.92593358317842,49.91605880372489,46.366440841540445
5201,2,stem13,stem12,false,false,false,257.700000000004,4.899999999999999,0.08405906268306586,1.310613199345273,47.92593358317842,49.91605880372489,46.366440841540445,47.94798415536019,49.927832712768364,46.446697139433184
5201,2,stem14,stem13,false,false,false,157.50000000000026,5.199999999999998,0.03757447766382732,0.8407106907203118,47.94798415536019,49.927832712768364,46.446697139433184,47.96354894454937,49.93322250427033,46.48046885625023
5201,2,stem15,stem14,false,true,false,57.29999999999981,5.499999999999998,0.0100062688178788,0.32128422895271375,47.96354894454937,49.93322250427033,46.48046885625023,47.96619103664327,49.93439883945977,46.49004805248713
5202,2,stem0,plant_seed0,true,false,false,1560.5999999998548,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5202,2,stem1,stem0,false,false,false,1460.39999999987,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5202,2,stem2,stem1,false,false,false,1360.1999999998852,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5202,2,stem3,stem2,false,false,false,1259.9999999999004,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5202,2,stem4,stem3,false,false,false,1159.7999999999156,2.2,6.555565244025582,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.76946351163288,49.89151673767025,34.53279242293099
5202,2,stem5,stem4,false,false,false,1059.5999999999308,2.5,4.348302448202422,1.5004051615804455,48.76946351163288,49.89151673767025,34.53279242293099,48.01480384364354,49.916551377230796,38.8150343863627
5202,2,stem6,stem5,false,false,false,959.3999999999459,2.8,2.860698429581842,1.5004051615804455,48.01480384364354,49.916551377230796,38.8150343863627,47.989861754905135,49.91550599398078,41.67562388931401
5202,2,stem7,stem6,false,false,false,859.199999999961,3.0999999999999996,1.8629809185732813,1.5004051615804455,47.989861754905135,49.91550599398078,41.67562388931401,47.95449012784203,49.91021966889685,43.53826148308639
5202,2,stem8,stem7,false,false,false,758.9999999999762,3.3999999999999995,1.1976998517498503,1.5004051615804455,47.95449012784203,49.91021966889685,43.53826148308639,47.797192368855185,49.86924667166758,44.72488002474052
5202,2,stem9,stem8,false,false,false,658.7999999999914,3.6999999999999993,0.7571902183398646,1.5004051615804455,47.797192368855185,49.86924667166758,44.72488002474052,47.763467098224105,49.857634129723635,45.48122966726046
5202,2,stem10,stem9,false,false,false,558.6000000000066,3.999999999999999,0.46800781231495214,1.5004051615804455,47.763467098224105,49.857634129723635,45.48122966726046,47.81630129620836,49.87686420514123,45.94584785901647
5202,2,stem11,stem10,false,false,false,458.40000000001163,4.299999999999999,0.28019170920778547,1.5004051615804455,47.81630129620836,49.87686420514123,45.94584785901647,47.892841463275786,49.90472254767953,46.21393909252679
5202,2,stem12,stem11,false,false,false,358.20000000000783,4.599999999999999,0.15986533403367797,1.5004051615804455,47.892841463275786,49.90472254767953,46.21393909252679,47.92581504517844,49.916076262437684,46.369954351663196
5202,2,stem13,stem12,false,false,false,258.00000000000404,4.899999999999999,0.08414483879187812,1.31195058399851,47.92581504517844,49.916076262437684,46.369954351663196,47.94788811835199,49.927862185891875,46.45029254522216
5202,2,stem14,stem13,false,false,false,157.80000000000027,5.199999999999998,0.03764054990286577,0.8421890249826381,47.94788811835199,49.927862185891875,46.45029254522216,47.963480277195686,49.93326145498647,46.48412364737428
5202,2,stem15,stem14,false,true,false,57.59999999999981,5.499999999999998,0.01005716341815856,0.3229183677817167,47.963480277195686,49.93326145498647,46.48412364737428,47.96613580768741,49.9344437733361,46.49375156600435
5203,2,stem0,plant_seed0,true,false,false,1560.8999999998548,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5203,2,stem1,stem0,false,false,false,1460.69999999987,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5203,2,stem2,stem1,false,false,false,1360.4999999998852,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5203,2,stem3,stem2,false,false,false,1260.2999999999004,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5203,2,stem4,stem3,false,false,false,1160.0999999999156,2.2,6.556463420966096,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.76944627943658,49.891516135908695,34.53369043434838
5203,2,stem5,stem4,false,false,false,1059.8999999999307,2.5,4.348994302406749,1.5004051615804455,48.76944627943658,49.891516135908695,34.53369043434838,48.014666538276074,49.916554758706575,38.81661374116447
5203,2,stem6,stem5,false,false,false,959.6999999999458,2.8,2.86123135602256,1.5004051615804455,48.014666538276074,49.916554758706575,38.81661374116447,47.98971980301553,49.915509180709584,41.677736150264295
5203,2,stem7,stem6,false,false,false,859.499999999961,3.0999999999999996,1.8633914249913106,1.5004051615804455,47.98971980301553,49.915509180709584,41.677736150264295,47.954340381841504,49.91022169078797,43.54078417480335
5203,2,stem8,stem7,false,false,false,759.2999999999762,3.3999999999999995,1.198016059590873,1.5004051615804455,47.954340381841504,49.91022169078797,43.54078417480335,47.79700109426576,49.869237876171546,44.727715998693114
5203,2,stem9,stem8,false,false,false,659.0999999999914,3.6999999999999993,0.7574337891936509,1.5004051615804455,47.79700109426576,49.869237876171546,44.727715998693114,47.76326497498296,49.857621598737246,45.48430894167273
5203,2,stem10,stem9,false,false,false,558.9000000000066,3.999999999999999,0.46819543182692364,1.5004051615804455,47.76326497498296,49.857621598737246,45.48430894167273,47.81612035365305,49.876859383294025,45.94911339407673
5203,2,stem11,stem10,false,false,false,458.70000000001164,4.299999999999999,0.28033623011710296,1.5004051615804455,47.81612035365305,49.876859383294025,45.94911339407673,47.89269999959933,49.90473209496911,46.21734290715628
5203,2,stem12,stem11,false,false,false,358.50000000000784,4.599999999999999,0.15997665664085495,1.5004051615804455,47.89269999959933,49.90473209496911,46.21734290715628,47.92569654273449,49.916093715913654,46.373466807891006
5203,2,stem13,stem12,false,false,false,258.30000000000405,4.899999999999999,0.08423058917171729,1.3132875674965279,47.92569654273449,49.916093715913654,46.373466807891006,47.947792110150544,49.92789165017477,46.45388687255119
5203,2,stem14,stem13,false,false,false,158.10000000000028,5.199999999999998,0.03770660232320547,0.8436669158112043,47.947792110150544,49.92789165017477,46.45388687255119,47.963411630439076,49.93330039401914,46.487777342225456
5203,2,stem15,stem14,false,true,false,57.89999999999981,5.499999999999998,0.01010804275234824,0.32455201644259934,47.963411630439076,49.93330039401914,46.487777342225456,47.9660805952977,49.93448869373428,46.49745396863417
5204,2,stem0,plant_seed0,true,false,false,1561.1999999998548,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5204,2,stem1,stem0,false,false,false,1460.99999999987,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5204,2,stem2,stem1,false,false,false,1360.7999999998851,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5204,2,stem3,stem2,false,false,false,1260.5999999999003,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5204,2,stem4,stem3,false,false,false,1160.3999999999155,2.2,6.557361328493942,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.76942905240917,49.89151553432764,34.53458817640275
5204,2,stem5,stem4,false,false,false,1060.1999999999307,2.5,4.349685949085944,1.5004051615804455,48.76942905240917,49.89151553432764,34.53458817640275,48.01452927409405,49.91655813916805,38.81819262223085
5204,2,stem6,stem5,false,false,false,959.9999999999458,2.8,2.861764122609325,1.5004051615804455,48.01452927409405,49.91655813916805,38.81819262223085,47.98957789370512,49.915512366482496,41.67984777763132
5204,2,stem7,stem6,false,false,false,859.799999999961,3.0999999999999996,1.8638018082758854,1.5004051615804455,47.98957789370512,49.915512366482496,41.67984777763132,47.954190680758046,49.9102237120726,43.54330610982628
5204,2,stem8,stem7,false,false,false,759.5999999999761,3.3999999999999995,1.1983321725837714,1.5004051615804455,47.954190680758046,49.9102237120726,43.54330610982628,47.79680987705011,49.86922908331375,44.73055112198111
5204,2,stem9,stem8,false,false,false,659.3999999999913,3.6999999999999993,0.7576772869871409,1.5004051615804455,47.79680987705011,49.86922908331375,44.73055112198111,47.7630629123697,49.85760907150957,45.48738729244122
5204,2,stem10,stem9,false,false,false,559.2000000000065,3.999999999999999,0.4683829950614836,1.5004051615804455,47.7630629123697,49.85760907150957,45.48738729244122,47.815939465372374,49.87685456289314,45.95237794962341
5204,2,stem11,stem10,false,false,false,459.00000000001165,4.299999999999999,0.28048070767665045,1.5004051615804455,47.815939465372374,49.87685456289314,45.95237794962341,47.89255857835562,49.90474163939493,46.220745700794524
5204,2,stem12,stem11,false,false,false,358.80000000000786,4.599999999999999,0.16008794585625874,1.5004051615804455,47.89255857835562,49.90474163939493,46.220745700794524,47.92557807583596,49.91611116415436,46.37697821053999
5204,2,stem13,stem12,false,false,false,258.60000000000406,4.899999999999999,0.08431631383030089,1.3146241499596543,47.92557807583596,49.91611116415436,46.37697821053999,47.94769613074725,49.92792110561971,46.457480121743735
5204,2,stem14,stem13,false,false,false,158.4000000000003,5.199999999999998,0.03777263493079111,0.8451443633390201,47.94769613074725,49.92792110561971,46.457480121743735,47.96334300427342,49.933339321371854,46.491429941132566
5204,2,stem15,stem14,false,true,false,58.199999999999804,5.499999999999998,0.01015890682502702,0.3261851750823911,47.96334300427342,49.933339321371854,46.491429941132566,47.96602539946923,49.93453360065836,46.50115526070977
5205,2,stem0,plant_seed0,true,false,false,1561.4999999998547,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5205,2,stem1,stem0,false,false,false,1461.29999999987,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5205,2,stem2,stem1,false,false,false,1361.099999999885,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5205,2,stem3,stem2,false,false,false,1260.8999999999003,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5205,2,stem4,stem3,false,false,false,1160.6999999999155,2.2,6.558258966689932,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.769411830549096,49.89151493292704,34.5354856491749
5205,2,stem5,stem4,false,false,false,1060.4999999999307,2.5,4.350377388302255,1.5004051615804455,48.769411830549096,49.89151493292704,34.5354856491749,48.01439205108511,49.91656151861556,38.819771029703965
5205,2,stem6,stem5,false,false,false,960.2999999999457,2.8,2.8622967293900867,1.5004051615804455,48.01439205108511,49.91656151861556,38.819771029703965,47.98943602696112,49.91551555129984,41.68195877160517
5205,2,stem7,stem6,false,false,false,860.0999999999609,3.0999999999999996,1.864212068463941,1.5004051615804455,47.98943602696112,49.91551555129984,41.68195877160517,47.954041024578196,49.91022573275096,43.545827288382206
5205,2,stem8,stem7,false,false,false,759.8999999999761,3.3999999999999995,1.198648190756996,1.5004051615804455,47.954041024578196,49.91022573275096,43.545827288382206,47.796618717191045,49.869220293093434,44.7333853948597
5205,2,stem9,stem8,false,false,false,659.6999999999913,3.6999999999999993,0.7579207117422488,1.5004051615804455,47.796618717191045,49.869220293093434,44.7333853948597,47.76286091036616,49.85759654803953,45.490464719843004
5205,2,stem10,stem9,false,false,false,559.5000000000065,3.999999999999999,0.4685705020355127,1.5004051615804455,47.76286091036616,49.85759654803953,45.490464719843004,47.815758631350064,49.876849743938195,45.95564152595033
5205,2,stem11,stem10,false,false,false,459.30000000001166,4.299999999999999,0.28062514189943083,1.5004051615804455,47.815758631350064,49.876849743938195,45.95564152595033,47.89241719953194,49.90475118095787,46.2241474737478
5205,2,stem12,stem11,false,false,false,359.10000000000787,4.599999999999999,0.16019920168990542,1.5004051615804455,47.89241719953194,49.90475118095787,46.2241474737478,47.925459644472184,49.9161286071614,46.380488559926185
5205,2,stem13,stem12,false,false,false,258.90000000000407,4.899999999999999,0.08440201277534413,1.3159603315081818,47.925459644472184,49.9161286071614,46.380488559926185,47.94760018013348,49.927950552229355,46.461072293123216
5205,2,stem14,stem13,false,false,false,158.7000000000003,5.199999999999998,0.03783864773156566,0.8466213676990562,47.94760018013348,49.927950552229355,46.461072293123216,47.96327439869255,49.93337823704813,46.49508144442436
5205,2,stem15,stem14,false,true,false,58.4999999999998,5.499999999999998,0.01020975564077267,0.3278178438480761,47.96327439869255,49.93337823704813,46.49508144442436,47.96597022019706,49.934578494112415,46.504855442564306
5206,2,stem0,plant_seed0,true,false,false,1561.7999999998547,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5206,2,stem1,stem0,false,false,false,1461.5999999998699,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5206,2,stem2,stem1,false,false,false,1361.399999999885,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5206,2,stem3,stem2,false,false,false,1261.1999999999002,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5206,2,stem4,stem3,false,false,false,1160.9999999999154,2.2,6.559156335634852,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.7693946138548,49.89151433170682,34.536382852745604
5206,2,stem5,stem4,false,false,false,1060.7999999999306,2.5,4.351068620117915,1.5004051615804455,48.7693946138548,49.89151433170682,34.536382852745604,48.014254869236886,49.91656489704937,38.82134896372585
5206,2,stem6,stem5,false,false,false,960.5999999999457,2.8,2.8628291764127787,1.5004051615804455,48.014254869236886,49.91656489704937,38.82134896372585,47.98929420277075,49.91551873516186,41.6840691323758
5206,2,stem7,stem6,false,false,false,860.3999999999609,3.0999999999999996,1.8646222055923993,1.5004051615804455,47.98929420277075,49.91551873516186,41.6840691323758,47.953891413288446,49.910227752823175,43.54834771069799
5206,2,stem8,stem7,false,false,false,760.1999999999761,3.3999999999999995,1.198964114138987,1.5004051615804455,47.953891413288446,49.910227752823175,43.54834771069799,47.79642761467131,49.86921150550977,44.736218817583946
5206,2,stem9,stem8,false,false,false,659.9999999999912,3.6999999999999993,0.7581640634808837,1.5004051615804455,47.79642761467131,49.86921150550977,44.736218817583946,47.7626589689541,49.85758402832594,45.493541224155024
5206,2,stem10,stem9,false,false,false,559.8000000000064,3.999999999999999,0.46875795276588655,1.5004051615804455,47.7626589689541,49.85758402832594,45.493541224155024,47.815577851569806,49.87684492642868,45.958904123351175
5206,2,stem11,stem10,false,false,false,459.6000000000117,4.299999999999999,0.28076953279844336,1.5004051615804455,47.815577851569806,49.87684492642868,45.958904123351175,47.892275863115536,49.90476071965873,46.227548226322234
5206,2,stem12,stem11,false,false,false,359.4000000000079,4.599999999999999,0.16031042415180807,1.5004051615804455,47.892275863115536,49.90476071965873,46.227548226322234,47.92534124863248,49.91614604493628,46.3839978563655
5206,2,stem13,stem12,false,false,false,259.2000000000041,4.899999999999999,0.08448768601455994,1.3172961122623674,47.92534124863248,49.91614604493628,46.3839978563655,47.94750425830056,49.92797999000631,46.4646633870129
5206,2,stem14,stem13,false,false,false,159.0000000000003,5.199999999999998,0.03790464073147024,0.8480979290242426,47.94750425830056,49.92797999000631,46.4646633870129,47.96320581369025,49.93341714105142,46.49873185242945
5206,2,stem15,stem14,false,true,false,58.7999999999998,5.499999999999998,0.01026058920416154,0.3294500228865934,47.96320581369025,49.93341714105142,46.49873185242945,47.965915057476174,49.93462337410041,46.508554514530765
5207,2,stem0,plant_seed0,true,false,false,1562.0999999998546,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5207,2,stem1,stem0,false,false,false,1461.8999999998698,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5207,2,stem2,stem1,false,false,false,1361.699999999885,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
5207,2,stem3,stem2,false,false,false,1261.4999999999002,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
5207,2,stem4,stem3,false,false,false,1161.2999999999154,2.2,6.5600534354094675,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.76937740232474,49.89151373066695,34.53727978719561
5207,2,stem5,stem4,false,false,false,1061.0999999999306,2.5,4.351759644595131,1.5004051615804455,48.76937740232474,49.89151373066695,34.53727978719561,48.01411772853705,49.91656827446981,38.82292642443854
5207,2,stem6,stem5,false,false,false,960.8999999999456,2.8,2.8633614637253215,1.5004051615804455,48.01411772853705,49.91656827446981,38.82292642443854,47.98915242112126,49.91552191806888,41.686178860133154
5207,2,stem7,stem6,false,false,false,860.6999999999608,3.0999999999999996,1.8650322196981737,1.5004051615804455,47.98915242112126,49.91552191806888,41.686178860133154,47.95374184687535,49.91022977228948,43.55086737700049
5207,2,stem8,stem7,false,false,false,760.499999999976,3.3999999999999995,1.1992799427581795,1.5004051615804455,47.95374184687535,49.91022977228948,43.55086737700049,47.796236569473734,49.869202720561994,44.739051390408875
5207,2,stem9,stem8,false,false,false,660.2999999999912,3.6999999999999993,0.7584073422249465,1.5004051615804455,47.796236569473734,49.869202720561994,44.739051390408875,47.76245708811538,49.85757151236771,45.49661680565419
5207,2,stem10,stem9,false,false,false,560.1000000000064,3.999999999999999,0.46894534726947584,1.5004051615804455,47.76245708811538,49.85757151236771,45.49661680565419,47.81539712601534,49.87684011036422,45.962165742119616
5207,2,stem11,stem10,false,false,false,459.9000000000117,4.299999999999999,0.2809138803866831,1.5004051615804455,47.81539712601534,49.87684011036422,45.962165742119616,47.892134569093685,49.904770255498434,46.230947958823926
5207,2,stem12,stem11,false,false,false,359.7000000000079,4.599999999999999,0.16042161325197665,1.5004051615804455,47.892134569093685,49.904770255498434,46.230947958823926,47.92522288830619,49.916163477480644,46.38750610017379
5207,2,stem13,stem12,false,false,false,259.5000000000041,4.899999999999999,0.0845733335556589,1.3186314923424303,47.92522288830619,49.916163477480644,46.38750610017379,47.947408365239866,49.92800941895327,46.46825340373601
5207,2,stem14,stem13,false,false,false,159.30000000000032,5.199999999999998,0.03797061393644426,0.8495740474474703,47.947408365239866,49.92800941895327,46.46825340373601,47.963137249260356,49.93345603338528,46.50238116547641
5207,2,stem15,stem14,false,true,false,59.099999999999795,5.499999999999998,0.01031140751976869,0.33108171234484074,47.963137249260356,49.93345603338528,46.50238116547641,47.96585991130161,49.93466824062645,46.51225247694208
5208,2,stem0,plant_seed0,true,false,false,1562.3999999998546,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
5208,2,stem1,stem0,false,false,false,1462.1999999998698,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
5208,2,stem2,stem1,false,false,false,1361.999999999885,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
