cycle,hour,int(cycle / 24),r_l,FC,n_L,shadow_loss,prevState'N_L',currentState'N_L',prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion
1209,9,50,0.0063,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.09837523844294012,0.09856536022350862,0.00278589582285835,-0.00297601760342685,1,0.63567,[0.63567]
1210,10,50,0.0063,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.09837523844294012,0.09856536022350862,0.00278589582285835,-0.00297601760342685,1,0.699615,[0.699615]
1211,11,50,0.0063,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.09837523844294012,0.09856536022350862,0.00278589582285835,-0.00297601760342685,1,0.76356,[0.76356]
1212,12,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
1213,13,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
1214,14,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
1215,15,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
1216,16,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
1217,17,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
1218,18,50,0.0095,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.14834361352506845,0.14863030509894157,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
1219,19,50,0.0063,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.09837523844294012,0.09856536022350862,0.00278589582285835,-0.00297601760342685,1,1.5024799999999998,[1.5024799999999998]
1220,20,50,0.0063,1.015,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.09837523844294012,0.09856536022350862,0.00278589582285835,-0.00297601760342685,1,1.5664249999999997,[1.5664249999999997]
1221,21,50,0.0063,1.0,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.0969214171851627,0.09710872928424497,0.00278589582285835,-0.00297320792194062,1,1.6294249999999997,[1.6294249999999997]
1222,22,50,0.0063,1.0,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.0969214171851627,0.09710872928424497,0.00278589582285835,-0.00297320792194062,1,1.6924249999999996,[1.6924249999999996]
1223,23,50,0.0063,1.0,10.0,0.09642499999999998,1.538435193415281,1.5414084013372216,0.0969214171851627,0.09710872928424497,0.00278589582285835,-0.00297320792194062,1,1.7554249999999996,[1.7554249999999996]
1224,0,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,0.063,[0.063]
1225,1,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,0.126,[0.126]
1226,2,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,0.189,[0.189]
1227,3,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,0.252,[0.252]
1228,4,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
1229,5,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
1230,6,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
1231,7,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
1232,8,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
1233,9,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
1234,10,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
1235,11,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
1236,12,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
1237,13,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
1238,14,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
1239,15,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
1240,16,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
1241,17,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
1242,18,51,0.0095,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.14863030509894157,0.1489169966728147,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
1243,19,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
1244,20,51,0.0063,1.015,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09856536022350862,0.0987554820040771,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
1245,21,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,1.6294249999999997,[1.6294249999999997]
1246,22,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,1.6924249999999996,[1.6924249999999996]
1247,23,51,0.0063,1.0,10.0,0.09642499999999998,1.5414084013372216,1.5443816092591622,0.09710872928424497,0.09729604138332722,0.00278589582285835,-0.00297320792194061,1,1.7554249999999996,[1.7554249999999996]
1248,0,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
1249,1,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
1250,2,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
1251,3,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
1252,4,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.315945,[0.315945]
1253,5,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.37988999999999995,[0.37988999999999995]
1254,6,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.4438349999999999,[0.4438349999999999]
1255,7,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.5077799999999999,[0.5077799999999999]
1256,8,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.5717249999999999,[0.5717249999999999]
1257,9,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.63567,[0.63567]
1258,10,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.699615,[0.699615]
1259,11,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,0.76356,[0.76356]
1260,12,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
1261,13,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
1262,14,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
1263,15,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
1264,16,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
1265,17,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
1266,18,52,0.0095,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.1489169966728147,0.1492036882466878,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
1267,19,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,1.5024799999999998,[1.5024799999999998]
1268,20,52,0.0063,1.015,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.0987554820040771,0.0989456037846456,0.00278589582285835,-0.00297601760342685,1,1.5664249999999997,[1.5664249999999997]
1269,21,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,1.6294249999999997,[1.6294249999999997]
1270,22,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,1.6924249999999996,[1.6924249999999996]
1271,23,52,0.0063,1.0,10.0,0.09642499999999998,1.5443816092591622,1.547354817181103,0.09729604138332722,0.09748335348240948,0.00278589582285835,-0.00297320792194062,1,1.7554249999999996,[1.7554249999999996]
1272,0,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
1273,1,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
1274,2,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
1275,3,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
1276,4,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.315945,[0.315945]
1277,5,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.37988999999999995,[0.37988999999999995]
1278,6,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.4438349999999999,[0.4438349999999999]
1279,7,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.5077799999999999,[0.5077799999999999]
1280,8,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.5717249999999999,[0.5717249999999999]
1281,9,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.63567,[0.63567]
1282,10,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.699615,[0.699615]
1283,11,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,0.76356,[0.76356]
1284,12,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,0.859985,[0.859985]
1285,13,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,0.95641,[0.95641]
1286,14,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,1.052835,[1.052835]
1287,15,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,1.14926,[1.14926]
1288,16,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,1.245685,[1.245685]
1289,17,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,1.34211,[1.34211]
1290,18,53,0.0095,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.1492036882466878,0.14949037982056096,0.00278589582285835,-0.0030725873967315,1,1.438535,[1.438535]
1291,19,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,1.5024799999999998,[1.5024799999999998]
1292,20,53,0.0063,1.015,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.0989456037846456,0.0991357255652141,0.00278589582285835,-0.00297601760342685,1,1.5664249999999997,[1.5664249999999997]
1293,21,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,1.6294249999999997,[1.6294249999999997]
1294,22,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,1.6924249999999996,[1.6924249999999996]
1295,23,53,0.0063,1.0,10.0,0.09642499999999998,1.547354817181103,1.5503280251030436,0.09748335348240948,0.09767066558149175,0.00278589582285835,-0.00297320792194062,1,1.7554249999999996,[1.7554249999999996]
1296,0,54,0.0063,1.0,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.09767066558149175,0.09785797768057401,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
1297,1,54,0.0063,1.0,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.09767066558149175,0.09785797768057401,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
1298,2,54,0.0063,1.0,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.09767066558149175,0.09785797768057401,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
1299,3,54,0.0063,1.0,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.09767066558149175,0.09785797768057401,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
1300,4,54,0.0063,1.015,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.0991357255652141,0.09932584734578259,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
1301,5,54,0.0063,1.015,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.0991357255652141,0.09932584734578259,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
1302,6,54,0.0063,1.015,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.0991357255652141,0.09932584734578259,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
1303,7,54,0.0063,1.015,10.0,0.09642499999999998,1.5503280251030436,1.5533012330249842,0.0991357255652141,0.09932584734578259,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
