cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,shadow_loss,length(leaf_aging),leaf_aging
3096,129,4.02205775050917,3.553955329292289,1.7733186192485937,0.0,0.2,0.005,0.001,3.9905716044134523,3.522483061583677,1.770345411326653,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.031473205402306,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002589045184103,0.09642499999999998,1,[1.3929479114291774]
3120,130,4.053543896604888,3.585428534694595,1.7762918271705344,0.0,0.2,0.005,0.001,4.02205775050917,3.553955329292289,1.7733186192485937,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03147407974069366,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002593386067669,0.09642499999999998,1,[1.3929479114291774]
3144,131,4.085030042700605,3.616902614435289,1.779265035092475,0.0,0.2,0.005,0.001,4.053543896604888,3.585428534694595,1.7762918271705344,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03147489500437861,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002597726951235,0.09642499999999998,1,[1.3929479114291774]
3168,132,4.116516188796323,3.6483775094396673,1.7822382430144157,0.0,0.2,0.005,0.001,4.085030042700605,3.616902614435289,1.779265035092475,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03147565518474518,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002602067834801,0.09642499999999998,1,[1.3929479114291774]
3192,133,4.148002334892041,3.6798531646244124,1.7852114509363564,0.0,0.2,0.005,0.001,4.116516188796323,3.6483775094396673,1.7822382430144157,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03147636400349957,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002606408718367,0.09642499999999998,1,[1.3929479114291774]
3216,134,4.179488480987759,3.7113295286279118,1.788184658858297,0.0,0.2,0.005,0.001,4.148002334892041,3.6798531646244124,1.7852114509363564,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03147702493089086,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002610749601933,0.09642499999999998,1,[1.3929479114291774]
3240,135,4.210974627083477,3.7428065535588027,1.7911578667802377,0.0,0.2,0.005,0.001,4.179488480987759,3.7113295286279118,1.788184658858297,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03147764120270063,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002615090485499,0.09642499999999998,1,[1.3929479114291774]
3264,136,4.242460773179195,3.774284194761503,1.7941310747021784,0.0,0.2,0.005,0.001,4.210974627083477,3.7428065535588027,1.7911578667802377,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03147821583608473,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002619431369065,0.09642499999999998,1,[1.3929479114291774]
3288,137,4.273946919274913,3.805762410597588,1.797104282624119,0.0,0.2,0.005,0.001,4.242460773179195,3.774284194761503,1.7941310747021784,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03147875164434483,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002623772252631,0.09642499999999998,1,[1.3929479114291774]
3312,138,4.3054330653706305,3.837241162241933,1.8000774905460597,0.0,0.2,0.005,0.001,4.273946919274913,3.805762410597588,1.797104282624119,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314792512507017,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002628113136197,0.09642499999999998,1,[1.3929479114291774]
3336,139,4.336919211466348,3.8687204134926345,1.8030506984680004,0.0,0.2,0.005,0.001,4.3054330653706305,3.837241162241933,1.8000774905460597,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.0314797171011382,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002632454019763,0.09642499999999998,1,[1.3929479114291774]
3360,140,4.368405357562066,3.9002001305937726,1.806023906389941,0.0,0.2,0.005,0.001,4.336919211466348,3.8687204134926345,1.8030506984680004,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148015147637423,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002636794903329,0.09642499999999998,1,[1.3929479114291774]
3384,141,4.399891503657784,3.931680282070147,1.8089971143118817,0.0,0.2,0.005,0.001,4.368405357562066,3.9002001305937726,1.806023906389941,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148055650303275,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002641135786895,0.09642499999999998,1,[1.3929479114291774]
3408,142,4.431377649753502,3.9631608385731796,1.8119703222338224,0.0,0.2,0.005,0.001,4.399891503657784,3.931680282070147,1.8089971143118817,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.0314809341640514,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002645476670461,0.09642499999999998,1,[1.3929479114291774]
3432,143,4.46286379584922,3.994641772737231,1.814943530155763,0.0,0.2,0.005,0.001,4.431377649753502,3.9631608385731796,1.8119703222338224,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148128630839056,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002649817554027,0.09642499999999998,1,[1.3929479114291774]
3456,144,4.494349941944938,4.026123059045622,1.8179167380777037,0.0,0.2,0.005,0.001,4.46286379584922,3.994641772737231,1.814943530155763,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148161466008553,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002654158437593,0.09642499999999998,1,[1.3929479114291774]
3480,145,4.525836088040656,4.057604673705708,1.8208899459996444,0.0,0.2,0.005,0.001,4.494349941944938,4.026123059045622,1.8179167380777037,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148192082668716,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002658499321159,0.09642499999999998,1,[1.3929479114291774]
3504,146,4.5573222341363735,4.089086594532395,1.823863153921585,0.0,0.2,0.005,0.001,4.525836088040656,4.057604673705708,1.8208899459996444,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148220630713194,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002662840204726,0.09642499999999998,1,[1.3929479114291774]
3528,147,4.588808380232091,4.120568800839527,1.8268363618435257,0.0,0.2,0.005,0.001,4.5573222341363735,4.089086594532395,1.823863153921585,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148247249908087,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002667181088292,0.09642499999999998,1,[1.3929479114291774]
3552,148,4.620294526327809,4.152051273338608,1.8298095697654664,0.0,0.2,0.005,0.001,4.588808380232091,4.120568800839527,1.8268363618435257,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314827207057618,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002671521971858,0.09642499999999998,1,[1.3929479114291774]
3576,149,4.651780672423527,4.18353399404437,1.832782777687407,0.0,0.2,0.005,0.001,4.620294526327809,4.152051273338608,1.8298095697654664,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148295214234992,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002675862855424,0.09642499999999998,1,[1.3929479114291774]
3600,150,4.683266818519245,4.21501694618672,1.8357559856093477,0.0,0.2,0.005,0.001,4.651780672423527,4.18353399404437,1.832782777687407,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148316794191713,-0.00297320792194061,0.0,0.0,0.0,0.0,0.0000268020373899,0.09642499999999998,1,[1.3929479114291774]
3624,151,4.714752964614963,4.246500114128637,1.8387291935312884,0.0,0.2,0.005,0.001,4.683266818519245,4.21501694618672,1.8357559856093477,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148336916097927,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002684544622556,0.09642499999999998,1,[1.3929479114291774]
3648,152,4.746239110710681,4.277983483289617,1.841702401453229,0.0,0.2,0.005,0.001,4.714752964614963,4.246500114128637,1.8387291935312884,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148355678466874,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002688885506122,0.09642499999999998,1,[1.3929479114291774]
3672,153,4.777725256806399,4.309467040074286,1.8446756093751697,0.0,0.2,0.005,0.001,4.746239110710681,4.277983483289617,1.841702401453229,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148373173155722,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002693226389688,0.09642499999999998,1,[1.3929479114291774]
3696,154,4.8092114029021165,4.340950771805843,1.8476488172971104,0.0,0.2,0.005,0.001,4.777725256806399,4.309467040074286,1.8446756093751697,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03148389485815334,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002697567273254,0.09642499999999998,1,[1.3929479114291774]
3720,155,4.840697548997834,4.372434666663996,1.850622025219051,0.0,0.2,0.005,0.001,4.8092114029021165,4.340950771805843,1.8476488172971104,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148404696309548,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000270190815682,0.09642499999999998,1,[1.3929479114291774]
3744,156,4.872183695093552,4.403918713627092,1.8535952331409917,0.0,0.2,0.005,0.001,4.840697548997834,4.372434666663996,1.850622025219051,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148418879106202,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002706249040386,0.09642499999999998,1,[1.3929479114291774]
3768,157,4.90366984118927,4.435402902418153,1.8565684410629324,0.0,0.2,0.005,0.001,4.872183695093552,4.403918713627092,1.8535952331409917,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148432103641724,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002710589923952,0.09642499999999998,1,[1.3929479114291774]
3792,158,4.935155987284988,4.46688722345457,1.859541648984873,0.0,0.2,0.005,0.001,4.90366984118927,4.435402902418153,1.8565684410629324,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148444434661057,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002714930807518,0.09642499999999998,1,[1.3929479114291774]
3816,159,4.966642133380706,4.498371667801181,1.8625148569068137,0.0,0.2,0.005,0.001,4.935155987284988,4.46688722345457,1.859541648984873,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148455932534655,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002719271691084,0.09642499999999998,1,[1.3929479114291774]
3840,160,4.998128279476424,4.529856227126528,1.8654880648287544,0.0,0.2,0.005,0.001,4.966642133380706,4.498371667801181,1.8625148569068137,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148466653554027,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000272361257465,0.09642499999999998,1,[1.3929479114291774]
3864,161,5.029614425572142,4.561340893662068,1.868461272750695,0.0,0.2,0.005,0.001,4.998128279476424,4.529856227126528,1.8654880648287544,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148476650207366,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002727953458216,0.09642499999999998,1,[1.3929479114291774]
3888,162,5.061100571667859,4.5928256601641415,1.8714344806726357,0.0,0.2,0.005,0.001,5.029614425572142,4.561340893662068,1.868461272750695,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148485971436482,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002732294341782,0.09642499999999998,1,[1.3929479114291774]
3912,163,5.092586717763577,4.624310519878506,1.8744076885945764,0.0,0.2,0.005,0.001,5.061100571667859,4.5928256601641415,1.8714344806726357,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148494662876444,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002736635225348,0.09642499999999998,1,[1.3929479114291774]
3936,164,5.124072863859295,4.6557954665072705,1.877380896516517,0.0,0.2,0.005,0.001,5.092586717763577,4.624310519878506,1.8744076885945764,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314850276707897,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002740976108914,0.09642499999999998,1,[1.3929479114291774]
3960,165,5.155559009955013,4.687280494178061,1.8803541044384577,0.0,0.2,0.005,0.001,5.124072863859295,4.6557954665072705,1.877380896516517,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148510323720777,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000274531699248,0.09642499999999998,1,[1.3929479114291774]
3984,166,5.187045156050731,4.718765597415269,1.8833273123603984,0.0,0.2,0.005,0.001,5.155559009955013,4.687280494178061,1.8803541044384577,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148517369797821,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002749657876046,0.09642499999999998,1,[1.3929479114291774]
4008,167,5.218531302146449,4.750250771113247,1.886300520282339,0.0,0.2,0.005,0.001,5.187045156050731,4.718765597415269,1.8833273123603984,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148523939806436,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002753998759612,0.09642499999999998,1,[1.3929479114291774]
4032,168,5.250017448242167,4.781736010511311,1.8892737282042797,0.0,0.2,0.005,0.001,5.218531302146449,4.750250771113247,1.886300520282339,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148530065912192,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002758339643178,0.09642499999999998,1,[1.3929479114291774]
4056,169,5.2815035943378845,4.813221311170433,1.8922469361262204,0.0,0.2,0.005,0.001,5.250017448242167,4.781736010511311,1.8892737282042797,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148535778107409,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002762680526744,0.09642499999999998,1,[1.3929479114291774]
4080,170,5.312989740433602,4.844706668951507,1.895220144048161,0.0,0.2,0.005,0.001,5.2815035943378845,4.813221311170433,1.8922469361262204,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148541104357966,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000276702141031,0.09642499999999998,1,[1.3929479114291774]
4104,171,5.34447588652932,4.876192079995087,1.8981933519701017,0.0,0.2,0.005,0.001,5.312989740433602,4.844706668951507,1.895220144048161,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148546070740221,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002771362293876,0.09642499999999998,1,[1.3929479114291774]
4128,172,5.375962032625038,4.907677540702489,1.9011665598920424,0.0,0.2,0.005,0.001,5.34447588652932,4.876192079995087,1.8981933519701017,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148550701568692,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002775703177442,0.09642499999999998,1,[1.3929479114291774]
4152,173,5.407448178720756,4.939163047718176,1.904139767813983,0.0,0.2,0.005,0.001,5.375962032625038,4.907677540702489,1.9011665598920424,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148555019515081,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002780044061008,0.09642499999999998,1,[1.3929479114291774]
4176,174,5.438934324816474,4.970648597913327,1.9071129757359238,0.0,0.2,0.005,0.001,5.407448178720756,4.939163047718176,1.904139767813983,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148559045719279,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002784384944574,0.09642499999999998,1,[1.3929479114291774]
4200,175,5.470420470912192,5.002134188370519,1.9100861836578644,0.0,0.2,0.005,0.001,5.438934324816474,4.970648597913327,1.9071129757359238,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148562799892851,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000278872582814,0.09642499999999998,1,[1.3929479114291774]
4224,176,5.50190661700791,5.033619816369447,1.913059391579805,0.0,0.2,0.005,0.001,5.470420470912192,5.002134188370519,1.9100861836578644,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148566300415562,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002793066711707,0.09642499999999998,1,[1.3929479114291774]
4248,177,5.5333927631036275,5.065105479373603,1.9160325995017458,0.0,0.2,0.005,0.001,5.50190661700791,5.033619816369447,1.913059391579805,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148569564425335,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002797407595273,0.09642499999999998,1,[1.3929479114291774]
4272,178,5.564878909199345,5.096591175017856,1.9190058074236864,0.0,0.2,0.005,0.001,5.5333927631036275,5.065105479373603,1.9160325995017458,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148572607902178,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002801748478839,0.09642499999999998,1,[1.3929479114291774]
4296,179,5.596365055295063,5.128076901096878,1.921979015345627,0.0,0.2,0.005,0.001,5.564878909199345,5.096591175017856,1.9190058074236864,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148575445746404,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002806089362405,0.09642499999999998,1,[1.3929479114291774]
4320,180,5.627851201390781,5.159562655554343,1.9249522232675678,0.0,0.2,0.005,0.001,5.596365055295063,5.128076901096878,1.921979015345627,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148578091851589,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002810430245971,0.09642499999999998,1,[1.3929479114291774]
4344,181,5.659337347486499,5.191048436472858,1.9279254311895084,0.0,0.2,0.005,0.001,5.627851201390781,5.159562655554343,1.9249522232675678,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148580559172581,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002814771129537,0.09642499999999998,1,[1.3929479114291774]
4368,182,5.690823493582217,5.222534242064584,1.930898639111449,0.0,0.2,0.005,0.001,5.659337347486499,5.191048436472858,1.9279254311895084,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148582859788956,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002819112013103,0.09642499999999998,1,[1.3929479114291774]
4392,183,5.722309639677935,5.254020070662474,1.9338718470333898,0.0,0.2,0.005,0.001,5.690823493582217,5.222534242064584,1.930898639111449,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148585004964111,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002823452896669,0.09642499999999998,1,[1.3929479114291774]
4416,184,5.753795785773653,5.285505920712115,1.9368450549553304,0.0,0.2,0.005,0.001,5.722309639677935,5.254020070662474,1.9338718470333898,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148587005200426,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002827793780235,0.09642499999999998,1,[1.3929479114291774]
4440,185,5.7852819318693705,5.31699179076412,1.939818262877271,0.0,0.2,0.005,0.001,5.753795785773653,5.285505920712115,1.9368450549553304,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148588870290708,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002832134663801,0.09642499999999998,1,[1.3929479114291774]
4464,186,5.816768077965088,5.348477679467027,1.9427914707992118,0.0,0.2,0.005,0.001,5.7852819318693705,5.31699179076412,1.939818262877271,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148590609366098,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002836475547367,0.09642499999999998,1,[1.3929479114291774]
4488,187,5.848254224060806,5.379963585560688,1.9457646787211524,0.0,0.2,0.005,0.001,5.816768077965088,5.348477679467027,1.9427914707992118,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148592230940811,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002840816430933,0.09642499999999998,1,[1.3929479114291774]
4512,188,5.879740370156524,5.411449507870096,1.948737886643093,0.0,0.2,0.005,0.001,5.848254224060806,5.379963585560688,1.9457646787211524,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148593742953765,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002845157314499,0.09642499999999998,1,[1.3929479114291774]
4536,189,5.911226516252242,5.442935445299634,1.9517110945650338,0.0,0.2,0.005,0.001,5.879740370156524,5.411449507870096,1.948737886643093,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148595152807515,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002849498198065,0.09642499999999998,1,[1.3929479114291774]
4560,190,5.94271266234796,5.474421396827709,1.9546843024869744,0.0,0.2,0.005,0.001,5.911226516252242,5.442935445299634,1.9517110945650338,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148596467404452,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002853839081631,0.09642499999999998,1,[1.3929479114291774]
4584,191,5.974198808443678,5.5059073615017535,1.9576575104089151,0.0,0.2,0.005,0.001,5.94271266234796,5.474421396827709,1.9546843024869744,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148597693180599,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002858179965197,0.09642499999999998,1,[1.3929479114291774]
4608,192,6.0056849545393955,5.537393338433559,1.9606307183308558,0.0,0.2,0.005,0.001,5.974198808443678,5.5059073615017535,1.9576575104089151,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314859883613714,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002862520848763,0.09642499999999998,1,[1.3929479114291774]
4632,193,6.037171100635113,5.568879326794931,1.9636039262527964,0.0,0.2,0.005,0.001,6.0056849545393955,5.537393338433559,1.9606307183308558,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148599901869786,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002866861732329,0.09642499999999998,1,[1.3929479114291774]
4656,194,6.068657246730831,5.600365325813629,1.9665771341747371,0.0,0.2,0.005,0.001,6.037171100635113,5.568879326794931,1.9636039262527964,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148600895596176,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002871202615895,0.09642499999999998,1,[1.3929479114291774]
4680,195,6.100143392826549,5.63185133476959,1.9695503420966778,0.0,0.2,0.005,0.001,6.068657246730831,5.600365325813629,1.9665771341747371,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148601822181402,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002875543499461,0.09642499999999998,1,[1.3929479114291774]
4704,196,6.131629538922267,5.663337352991404,1.9725235500186185,0.0,0.2,0.005,0.001,6.100143392826549,5.63185133476959,1.9695503420966778,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148602686161867,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002879884383027,0.09642499999999998,1,[1.3929479114291774]
4728,197,6.163115685017985,5.694823379853023,1.9754967579405591,0.0,0.2,0.005,0.001,6.131629538922267,5.663337352991404,1.9725235500186185,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314860349176746,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002884225266593,0.09642499999999998,1,[1.3929479114291774]
4752,198,6.194601831113703,5.726309414770697,1.9784699658624998,0.0,0.2,0.005,0.001,6.163115685017985,5.694823379853023,1.9754967579405591,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148604242942282,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002888566150159,0.09642499999999998,1,[1.3929479114291774]
4776,199,6.226087977209421,5.75779545720012,1.9814431737844405,0.0,0.2,0.005,0.001,6.194601831113703,5.726309414770697,1.9784699658624998,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148604943363958,-0.00297320792194061,0.0,0.0,0.0,0.0,0.00002892907033725,0.09642499999999998,1,[1.3929479114291774]
4800,200,6.2575741233051385,5.78928150663376,1.9844163817063811,0.0,0.2,0.005,0.001,6.226087977209421,5.75779545720012,1.9814431737844405,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148605596461618,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002897247917291,0.09642499999999998,1,[1.3929479114291774]
4824,201,6.289060269400856,5.820767562598376,1.9873895896283218,0.0,0.2,0.005,0.001,6.2575741233051385,5.78928150663376,1.9844163817063811,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148606205432714,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002901588800857,0.09642499999999998,1,[1.3929479114291774]
4848,202,6.320546415496574,5.852253624652703,1.9903627975502625,0.0,0.2,0.005,0.001,6.289060269400856,5.820767562598376,1.9873895896283218,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314860677325865,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002905929684423,0.09642499999999998,1,[1.3929479114291774]
4872,203,6.352032561592292,5.88373969238529,1.9933360054722031,0.0,0.2,0.005,0.001,6.320546415496574,5.852253624652703,1.9903627975502625,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148607302719414,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002910270567989,0.09642499999999998,1,[1.3929479114291774]
4896,204,6.38351870768801,5.915225765412484,1.9963092133941438,0.0,0.2,0.005,0.001,6.352032561592292,5.88373969238529,1.9933360054722031,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148607796407138,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002914611451555,0.09642499999999998,1,[1.3929479114291774]
4920,205,6.415004853783728,5.946711843376556,1.9992824213160845,0.0,0.2,0.005,0.001,6.38351870768801,5.915225765412484,1.9963092133941438,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148608256738838,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002918952335121,0.09642499999999998,1,[1.3929479114291774]
4944,206,6.446490999879446,5.978197925943944,2.002255629238025,0.0,0.2,0.005,0.001,6.415004853783728,5.946711843376556,1.9992824213160845,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148608685968207,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002923293218688,0.09642499999999998,1,[1.3929479114291774]
4968,207,6.477977145975164,6.009684012803627,2.0052288371599656,0.0,0.2,0.005,0.001,6.446490999879446,5.978197925943944,2.002255629238025,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148609086196685,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002927634102254,0.09642499999999998,1,[1.3929479114291774]
4992,208,6.5094632920708815,6.041170103665594,2.008202045081906,0.0,0.2,0.005,0.001,6.477977145975164,6.009684012803627,2.0052288371599656,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148609459383706,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000293197498582,0.09642499999999998,1,[1.3929479114291774]
5016,209,6.540949438166599,6.0726561982594305,2.0111752530038465,0.0,0.2,0.005,0.001,6.5094632920708815,6.041170103665594,2.008202045081906,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314860980735634,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002936315869386,0.09642499999999998,1,[1.3929479114291774]
5040,210,6.572435584262317,6.104142296332994,2.014148460925787,0.0,0.2,0.005,0.001,6.540949438166599,6.0726561982594305,2.0111752530038465,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148610131818186,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002940656752952,0.09642499999999998,1,[1.3929479114291774]
5064,211,6.603921730358035,6.135628397651176,2.0171216688477274,0.0,0.2,0.005,0.001,6.572435584262317,6.104142296332994,2.014148460925787,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148610434357757,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002944997636518,0.09642499999999998,1,[1.3929479114291774]
5088,212,6.635407876453753,6.167114501994753,2.020094876769668,0.0,0.2,0.005,0.001,6.603921730358035,6.135628397651176,2.0171216688477274,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861071645624,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002949338520084,0.09642499999999998,1,[1.3929479114291774]
