cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',length(leaf_proportion),leaf_proportion
4578,18,-0.00262028270864911,0.21174833830091455,0.0,1.0,0.00076500361363004,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00076500361363004,0.05792958785941704,0.05376585589708702,0.10005289454441049,0.0,0.0,0.0,-0.0379751259445845,-0.04819103691506987,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.438535]
4579,19,-0.00240062948103533,0.22797759081254335,0.0,1.0,0.00076500361363004,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00076500361363004,0.06634670746292208,0.06157798880521078,0.10005289454441049,0.0,0.0,0.0,-0.03158343828715369,-0.0319582665857831,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
4580,20,-0.00240062948103533,0.22797759081254335,0.0,1.0,0.00076500361363004,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00076500361363004,0.06634670746292208,0.06157798880521078,0.10005289454441049,0.0,0.0,0.0,-0.03158343828715369,-0.0319582665857831,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
4581,21,-0.00315546677238622,0.13726103211383253,0.0,1.0,0.00075369814150743,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00075369814150743,0.02006444945778319,0.01862230231672864,0.0985742803393207,0.0,0.0,0.0,-0.03148614609571774,-0.03148597693180599,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
4582,22,-0.00315546677238622,0.13726103211383253,0.0,1.0,0.00075369814150743,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00075369814150743,0.02006444945778319,0.01862230231672864,0.0985742803393207,0.0,0.0,0.0,-0.03148614609571774,-0.03148597693180599,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
4583,23,-0.00315546677238622,0.13726103211383253,0.0,1.0,0.00075369814150743,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00075369814150743,0.02006444945778319,0.01862230231672864,0.0985742803393207,0.0,0.0,0.0,-0.03148614609571774,-0.03148597693180599,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
4584,0,-0.00295010860402994,0.14284291676452734,0.0,1.0,0.00075484282655738,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00075484282655738,0.02264427833961931,0.02110483667500799,0.09909380174990004,0.0,0.0,0.0,-0.03148614609571796,-0.0314859883613714,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.063]
4585,1,-0.00295010860402994,0.14284291676452734,0.0,1.0,0.00075484282655738,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00075484282655738,0.02264427833961931,0.02110483667500799,0.09909380174990004,0.0,0.0,0.0,-0.03148614609571796,-0.0314859883613714,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.126]
4586,2,-0.00295010860402994,0.14284291676452734,0.0,1.0,0.00075484282655738,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00075484282655738,0.02264427833961931,0.02110483667500799,0.09909380174990004,0.0,0.0,0.0,-0.03148614609571796,-0.0314859883613714,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.189]
4587,3,-0.00295010860402994,0.14284291676452734,0.0,1.0,0.00075484282655738,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00075484282655738,0.02264427833961931,0.02110483667500799,0.09909380174990004,0.0,0.0,0.0,-0.03148614609571796,-0.0314859883613714,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.252]
4588,4,-0.00219412490349165,0.24524451874111786,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00076616546895574,0.07487737522371539,0.06978693474125393,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.315945]
4589,5,-0.00219412490349165,0.24524451874111786,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00076616546895574,0.07487737522371539,0.06978693474125393,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
4590,6,-0.00229507671757001,0.2371011635444143,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00076616546895574,0.07066242363827446,0.0658585311299913,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
4591,7,-0.00229507671757001,0.2371011635444143,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00076616546895574,0.07066242363827446,0.0658585311299913,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
4592,8,-0.00239948307184794,0.22895780834771073,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00076616546895574,0.06644747205283354,0.06193012751872865,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
4593,9,-0.00239948307184794,0.22895780834771073,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00076616546895574,0.06644747205283354,0.06193012751872865,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.63567]
4594,10,-0.00239948307184794,0.22895780834771073,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00076616546895574,0.06644747205283354,0.06193012751872865,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.699615]
4595,11,-0.00239948307184794,0.22895780834771073,0.0,1.0,0.00076616546895574,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00076616546895574,0.06644747205283354,0.06193012751872865,0.10058020877614852,0.0,0.0,0.0,-0.03158343828715347,-0.03195827818679203,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.76356]
4596,12,-0.00261913629946171,0.21267109795430356,0.0,1.0,0.00076616546895574,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00076616546895574,0.05801756888195166,0.05407332029620338,0.10058020877614852,0.0,0.0,0.0,-0.03797512594458406,-0.04819105440865468,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.859985]
4597,13,-0.00261913629946171,0.21267109795430356,0.0,1.0,0.00076616546895574,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00076616546895574,0.05801756888195166,0.05407332029620338,0.10058020877614852,0.0,0.0,0.0,-0.03797512594458406,-0.04819105440865468,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.95641]
4598,14,-0.00261913629946171,0.21267109795430356,0.0,1.0,0.00076616546895574,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00076616546895574,0.05801756888195166,0.05407332029620338,0.10058020877614852,0.0,0.0,0.0,-0.03797512594458406,-0.04819105440865468,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.052835]
4599,15,-0.00261913629946171,0.21267109795430356,0.0,1.0,0.00076616546895574,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00076616546895574,0.05801756888195166,0.05407332029620338,0.10058020877614852,0.0,0.0,0.0,-0.03797512594458406,-0.04819105440865468,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.14926]
4600,16,-0.00261913629946171,0.21267109795430356,0.0,1.0,0.00076616546895574,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00076616546895574,0.05801756888195166,0.05407332029620338,0.10058020877614852,0.0,0.0,0.0,-0.03797512594458406,-0.04819105440865468,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.245685]
