cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L'
279,15,0.1609626856922534,0.5919256737080534,0.27193056973508234,1.0,0.00189208883075672,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00756835532302687,0.5731106321918601,0.01315139444901261,0.00566364706718065,0.00154011877375686,0.0035762661853308,0.15584630073316574,-0.0379751255767511,0.0009002529476634,-0.02441304347770011,0.00117398309018609,-0.00756583351948081,0.14959902455713447,0.00051451679373706
280,16,0.1609626856922534,0.5919256737080534,0.27193056973508234,1.0,0.00189208883075672,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00756835532302687,0.5731106321918601,0.01315139444901261,0.00566364706718065,0.00154011877375686,0.0035762661853308,0.15584630073316574,-0.0379751255767511,0.0009002529476634,-0.02441304347770011,0.00117398309018609,-0.00756583351948081,0.14959902455713447,0.00051451679373706
281,17,0.1609626856922534,0.5919256737080534,0.27193056973508234,1.0,0.00189208883075672,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00756835532302687,0.5731106321918601,0.01315139444901261,0.00566364706718065,0.00154011877375686,0.0035762661853308,0.15584630073316574,-0.0379751255767511,0.0009002529476634,-0.02441304347770011,0.00117398309018609,-0.00756583351948081,0.14959902455713447,0.00051451679373706
282,18,0.1609626856922534,0.5919256737080534,0.27193056973508234,1.0,0.00189208883075672,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00756835532302687,0.5731106321918601,0.01315139444901261,0.00566364706718065,0.00154011877375686,0.0035762661853308,0.15584630073316574,-0.0379751255767511,0.0009002529476634,-0.02441304347770011,0.00117398309018609,-0.00756583351948081,0.14959902455713447,0.00051451679373706
283,19,0.163083546441995,0.677109045100317,0.27193056973508234,1.0,0.00189208883075672,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00756835532302687,0.6563831172111902,0.01506228082194607,0.00566364706718065,0.00154011877375686,0.0040958946054216,0.1784906350277283,-0.03158343810051904,0.0005970098495031,-0.02292654462205377,0.00135434549588598,-0.0070462050993898,0.1743477045109918,0.00051451679373706
284,20,0.163083546441995,0.677109045100317,0.24085270699320427,1.0,0.00189208883075672,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00756835532302687,0.6563831172111902,0.01506228082194607,0.00566364706718065,0.00136410472758458,0.00362779110945754,0.15809165060495287,-0.03158343810051904,0.0005970098495031,-0.02292654462205377,0.0011783314497137,-0.00751430859535396,0.15394872008821636,0.00045571471675936
285,21,-0.0304675952061818,0.20863723234280943,0.24085270699320427,1.0,0.00186412692685391,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00745650770741564,0.19850217718168095,0.0045551073116894,0.00557994784943906,0.00134394554441831,0.00109710992666493,0.04780978671825252,-0.03148614591184141,0.00058818704384542,-0.02288329519414166,0.00116091768444699,-0.00988032820615414,0.04372808177565497,0.00044898001651169
286,22,-0.0304675952061818,0.20863723234280943,-0.1460314387037154,1.0,0.00186412692685391,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00745650770741564,0.19850217718168095,0.0045551073116894,0.00557994784943906,-0.00081484781234529,-0.00066518887417582,-0.0289875585196607,-0.03148614591184141,0.00058818704384542,-0.02288329519414166,-0.0009978756723166,-0.01164262700699492,-0.03306926346225825,-0.00027222113705481
287,23,-0.0304675952061818,0.20863723234280943,-0.1460314387037154,1.0,0.00186412692685391,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00745650770741564,0.19850217718168095,0.0045551073116894,0.00557994784943906,-0.00081484781234529,-0.00066518887417582,-0.0289875585196607,-0.03148614591184141,0.00058818704384542,-0.02288329519414166,-0.0009978756723166,-0.01164262700699492,-0.03306926346225825,-0.00027222113705481
288,0,-0.029137772501812,0.23596594667918608,-0.1460314387037154,1.0,0.00187293699550365,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00749174798201462,0.22474245046312924,0.00512402695907238,0.00609946925698445,-0.00089071427092652,-0.00074826902878996,-0.03281946337892926,-0.03148614605783933,-0.00415444124014281,-0.02288329519446173,-0.00109627665942374,-0.0123908960357848,-0.03698619057517379,-0.00027350768405481
289,1,-0.029137772501812,0.23596594667918608,-0.12348295553606746,1.0,0.00187293699550365,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00749174798201462,0.22474245046312924,0.00512402695907238,0.00609946925698445,-0.00075318049105382,-0.00063272999315275,-0.02775186201760543,-0.03148614605783933,-0.00415444124014281,-0.02288329519446173,-0.00095874287955104,-0.0122753570001477,-0.03191858921384997,-0.00023127579573763
290,2,-0.029137772501812,0.23596594667918608,-0.12348295553606746,1.0,0.00187293699550365,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00749174798201462,0.22474245046312924,0.00512402695907238,0.00609946925698445,-0.00075318049105382,-0.00063272999315275,-0.02775186201760543,-0.03148614605783933,-0.00415444124014281,-0.02288329519446173,-0.00095874287955104,-0.0122753570001477,-0.03191858921384997,-0.00023127579573763
291,3,-0.029137772501812,0.23596594667918608,-0.12348295553606746,1.0,0.00187293699550365,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00749174798201462,0.22474245046312924,0.00512402695907238,0.00609946925698445,-0.00075318049105382,-0.00063272999315275,-0.02775186201760543,-0.03148614605783933,-0.00415444124014281,-0.02288329519446173,-0.00095874287955104,-0.0122753570001477,-0.03191858921384997,-0.00023127579573763
292,4,0.16451805404548092,0.7662857730250104,-0.12348295553606746,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00760412420174484,0.7431512958654042,0.01694351586376704,0.00619096129583921,-0.00076447819841963,-0.0020922354160302,-0.09176651842391861,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,-0.00097312402274431,-0.01390950182813011,-0.09599574652810683,-0.0002347449326737
293,5,0.16451805404548092,0.7662857730250104,0.21469543065640512,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00760412420174484,0.7431512958654042,0.01694351586376704,0.00619096129583921,0.00132917110158734,0.0036376954352051,0.1595511875086885,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00112052527726266,-0.00817957097689481,0.15532195940450028,0.0004081426800646
294,6,0.16352096838285746,0.7234989789872757,0.21469543065640512,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00760412420174484,0.7013182758994709,0.01598974179196559,0.00619096129583921,0.00132917110158734,0.00343292450011077,0.15056982927144447,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00112052527726266,-0.00838434191198911,0.14634060116725625,0.0004081426800646
295,7,0.16352096838285746,0.7234989789872757,0.2260140969538719,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00760412420174484,0.7013182758994709,0.01598974179196559,0.00619096129583921,0.00139924452655547,0.00361390705163669,0.1585078168046653,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00119059870223079,-0.00820335936046312,0.1542785887004771,0.00042965981614561
296,8,0.1624897627538382,0.6807121849495409,0.2260140969538719,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00760412420174484,0.6594852559335376,0.01503596772016413,0.00619096129583921,0.00139924452655547,0.00339834066610046,0.14905296457421158,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00119059870223079,-0.00841892574599945,0.14482373647002336,0.00042965981614561
297,9,0.1624897627538382,0.6807121849495409,0.23870552980608548,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00760412420174484,0.6594852559335376,0.01503596772016413,0.00619096129583921,0.00147781669613227,0.00358916864078898,0.15742277741691696,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00126917087180759,-0.00822809777131095,0.15319354931272874,0.00045378662407219
298,10,0.1624897627538382,0.6807121849495409,0.23870552980608548,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00760412420174484,0.6594852559335376,0.01503596772016413,0.00619096129583921,0.00147781669613227,0.00358916864078898,0.15742277741691696,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00126917087180759,-0.00822809777131095,0.15319354931272874,0.00045378662407219
299,11,0.1624897627538382,0.6807121849495409,0.23870552980608548,1.0,0.00190103105043621,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00760412420174484,0.6594852559335376,0.01503596772016413,0.00619096129583921,0.00147781669613227,0.00358916864078898,0.15742277741691696,-0.03158343824870691,-0.00421675785874495,-0.02292654462237874,0.00126917087180759,-0.00822809777131095,0.15319354931272874,0.00045378662407219
300,12,0.16032028134330437,0.5951385968740712,0.23870552980608548,1.0,0.00190103105043621,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00760412420174484,0.5758192160016709,0.01312841957656122,0.00619096129583921,0.00147781669613227,0.00313382635053963,0.1374512310282036,-0.03797512586881072,-0.00635860312032969,-0.02441304347819016,0.00106660211032732,-0.0086834400615603,0.1310738235695071,0.00045378662407219
