cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI
1608,67,2.069916692574662,1.8515454713309205,6.100469357395997,0.38292521786113465,5.962907128533655,4.267561382561431,0.5281477786600539,2.0384305464789443,1.820064996086164,6.077586062201489,0.36831004178510407,5.715244808897606,4.119016079702681,0.5273306975468759,-0.03148614609571785,-0.03148131375755078,-0.02288329519450803,-0.01534623991903152,-0.2612332784462801,-0.15421239173618195,-0.0008482901155463,0.00771095756843679
1632,68,2.10140283867038,1.8830267850884712,6.123352652590505,0.39827145778016615,6.224140406979935,4.421773774297613,0.5289960687756002,2.069916692574662,1.8515454713309205,6.100469357395997,0.38292521786113465,5.962907128533655,4.267561382561431,0.5281477786600539,-0.03148614609571791,-0.0314820282847719,-0.02288329519450803,-0.0161184754822114,-0.2755132864371168,-0.1601479936910154,-0.0008809803687034,0.00772334260412376
1656,69,2.132888984766098,1.914508813373243,6.146235947785013,0.41438993326237755,6.499653693417052,4.581921767988628,0.5298770491443037,2.10140283867038,1.8830267850884712,6.123352652590505,0.39827145778016615,6.224140406979935,4.421773774297613,0.5289960687756002,-0.03148614609571785,-0.03148263715938096,-0.02288329519450803,-0.01693204102606305,-0.2905402486678117,-0.1663657682601012,-0.00091522538975654,0.00773620491750683
1680,70,2.1643751308618158,1.9459914505326241,6.169119242979521,0.4313219742884406,6.790193942084864,4.7482875362487285,0.5307922745340602,2.132888984766098,1.914508813373243,6.146235947785013,0.41438993326237755,6.499653693417052,4.581921767988628,0.5298770491443037,-0.03148614609571791,-0.03148315600356016,-0.02288329519450803,-0.01778878482109654,-0.3063541866039605,-0.1728797694414992,-0.00095110239056851,0.00774956720819728
1704,71,2.1958612769575336,1.9774746065361843,6.192002538174029,0.4491107591095371,7.096548128688824,4.921167305690227,0.5317433769246287,2.1643751308618158,1.9459914505326241,6.169119242979521,0.4313219742884406,6.790193942084864,4.7482875362487285,0.5307922745340602,-0.03148614609571791,-0.0314835981295386,-0.02288329519450792,-0.01869100392750751,-0.3229973563142394,-0.17970473341508797,-0.00098869254273176,0.00776345330309958
1728,72,2.2273474230532515,2.008958204665723,6.2148858333685375,0.4678017630370446,7.419545485003064,5.100872039105315,0.5327320694673605,2.1958612769575336,1.9774746065361843,6.192002538174029,0.4491107591095371,7.096548128688824,4.921167305690227,0.5317433769246287,-0.03148614609571785,-0.03148397488115046,-0.02288329519450803,-0.01964119446329508,-0.34051437367015414,-0.1868561513348453,-0.00102808120632916,0.00777788821422346
1752,73,2.2588335691489694,2.0404421795468735,6.237769128563046,0.4874429575003397,7.760059858673218,5.287728190440161,0.5337601506736896,2.2273474230532515,2.008958204665723,6.2148858333685375,0.4678017630370446,7.419545485003064,5.100872039105315,0.5327320694673605,-0.03148614609571791,-0.03148429592488905,-0.02288329519450803,-0.02064200629340919,-0.3589523467702147,-0.19435031512927836,-0.00106935815925253,0.00779289819983587
1776,74,2.2903197152446872,2.0719264754717623,6.260652423757554,0.5080849637937489,8.119012205443433,5.482078505569439,0.5348295088329422,2.2588335691489694,2.0404421795468735,6.237769128563046,0.4874429575003397,7.760059858673218,5.287728190440161,0.5337601506736896,-0.03148614609571785,-0.03148456949792455,-0.02288329519450803,-0.02169624014689878,-0.37836101596817695,-0.20220436148232046,-0.00111261783642211,0.00780851082896096
1800,75,2.321805861340405,2.103411044969687,6.283535718952062,0.5297812039406476,8.49737322141161,5.68428286705176,0.5359421266693644,2.2903197152446872,2.0719264754717623,6.260652423757554,0.5080849637937489,8.119012205443433,5.482078505569439,0.5348295088329422,-0.03148614609571791,-0.03148480261944897,-0.02288329519450803,-0.02280685384001808,-0.39879290194004646,-0.210436317587267,-0.00115795958154171,0.00782475504937272
1824,76,2.353292007436123,2.134895847589136,6.30641901414657,0.5525880577806658,8.896166123351657,5.894719184639027,0.5371000862509061,2.321805861340405,2.103411044969687,6.283535718952062,0.5297812039406476,8.49737322141161,5.68428286705176,0.5359421266693644,-0.03148614609571791,-0.03148500127077092,-0.02288329519450803,-0.02397697076886082,-0.4203034622570705,-0.21906514931043763,-0.00120548791254158,0.00784166125926323
1848,77,2.384778153531841,2.166380848859907,6.329302309341078,0.5765650285495266,9.316469585608727,6.113784333949464,0.5383055741634477,2.353292007436123,2.134895847589136,6.30641901414657,0.5525880577806658,8.896166123351657,5.894719184639027,0.5371000862509061,-0.03148614609571785,-0.03148517054878081,-0.02288329519450803,-0.0252098892876375,-0.44295125696078763,-0.22811081198284522,-0.00125531280157349,0.00785926138278634
1872,78,2.4162642996275587,2.197866019408688,6.3521856045355864,0.6017749178371641,9.759420842569515,6.34189514593231,0.5395608869650212,2.384778153531841,2.166380848859907,6.329302309341078,0.5765650285495266,9.316469585608727,6.113784333949464,0.5383055741634477,-0.03148614609571791,-0.03148531479672412,-0.02288329519450803,-0.02650909271228706,-0.4667981236655301,-0.23759430398135828,-0.00130754997039667,0.00787758894968931
1896,79,2.4477504457232766,2.229351334205412,6.375068899730095,0.6282840105494512,10.226218966235045,6.579489449913668,0.540868436935418,2.4162642996275587,2.197866019408688,6.3521856045355864,0.6017749178371641,9.759420842569515,6.34189514593231,0.5395608869650212,-0.03148614609571791,-0.03148543771563816,-0.02288329519450803,-0.02787825992180876,-0.4919093627446536,-0.24753772325884382,-0.0013623212020259,0.0078966791792571
1920,80,2.4792365918189945,2.26083677192105,6.397952194924603,0.65616227047126,10.718128328979699,6.827027173172512,0.5422307581374439,2.4477504457232766,2.229351334205412,6.375068899730095,0.6282840105494512,10.226218966235045,6.579489449913668,0.540868436935418,-0.03148614609571785,-0.03148554245931134,-0.02288329519450803,-0.02932127657913525,-0.5183539331894185,-0.25796432698996175,-0.00141975466955917,0.00791656906880668
1944,81,2.5107227379147123,2.2923223143803613,6.420835490119111,0.6854835470503953,11.236482262169117,7.084991500162474,0.543650512807003,2.4792365918189945,2.26083677192105,6.397952194924603,0.65616227047126,10.718128328979699,6.827027173172512,0.5422307581374439,-0.03148614609571785,-0.03148563171520141,-0.02288329519450803,-0.03084224700517883,-0.5462046597640366,-0.268898594508467,-0.00147998528315469,0.00793729748698224
1968,82,2.54220888401043,2.3238079460955627,6.443718785313619,0.7163257940555741,11.782686921933154,7.353890094670941,0.5451304980901578,2.5107227379147123,2.2923223143803613,6.420835490119111,0.6854835470503953,11.236482262169117,7.084991500162474,0.543650512807003,-0.03148614609571796,-0.03148570777338866,-0.02288329519450803,-0.0324455067438479,-0.5755384521170885,-0.28036629372188127,-0.00154315505618185,0.0079589052721163
1992,83,2.573695030106148,2.3552936538689515,6.466602080508127,0.748771300799422,12.358225374050242,7.6342563883928225,0.5466736531463396,2.54220888401043,2.3238079460955627,6.443718785313619,0.7163257940555741,11.782686921933154,7.353890094670941,0.5451304980901578,-0.03148614609571785,-0.03148577258533375,-0.02288329519450803,-0.03413563585852751,-0.6064365365483635,-0.2923945512000268,-0.00160941349162996,0.00798143533593656
2016,84,2.605181176201866,2.3867794264542854,6.489485375702635,0.7829069366579495,12.964661910598606,7.926650939592849,0.5482830666379696,2.573695030106148,2.3552936538689515,6.466602080508127,0.748771300799422,12.358225374050242,7.6342563883928225,0.5466736531463396,-0.03148614609571785,-0.03148582781394721,-0.02288329519450803,-0.03591747300302175,-0.6389847011713954,-0.30501192614518136,-0.00167891798992023,0.00800493277291436
2040,85,2.636667322297584,2.4182652542682326,6.5123686708971436,0.8188244096609713,13.603646611770001,8.23166286573803,0.5499619846278898,2.605181176201866,2.3867794264542854,6.489485375702635,0.7829069366579495,12.964661910598606,7.926650939592849,0.5482830666379696,-0.03148614609571796,-0.03148587487625559,-0.02288329519450803,-0.0377961303125379,-0.6732735552556317,-0.3182484884635358,-0.00175183427933263,0.00802944497556719
2064,86,2.6681534683933017,2.449751129144488,6.535251966091652,0.8566205399735092,14.276920167025633,8.549911354201566,0.5517138189072225,2.636667322297584,2.4182652542682326,6.5123686708971436,0.8188244096609713,13.603646611770001,8.23166286573803,0.5499619846278898,-0.03148614609571785,-0.03148591497975872,-0.02288329519450803,-0.03977700916301263,-0.7093988035784218,-0.3321359011702423,-0.00182833687032854,0.00805502175604545
2088,87,2.6996396144890196,2.4812370441242466,6.55813526128616,0.8963975491365218,14.986318970604055,8.882047255371807,0.5535421557775511,2.6681534683933017,2.449751129144488,6.535251966091652,0.8566205399735092,14.276920167025633,8.549911354201566,0.5517138189072225,-0.03148614609571785,-0.03148594915341102,-0.02288329519450803,-0.04186581684996371,-0.7474615366661119,-0.34670750737369405,-0.00190860953512373,0.00808171547435224
2112,88,2.7311257605847374,2.5127229932776576,6.581018556480668,0.9382633659864855,15.733780507270167,9.2287547627455,0.5554507653126748,2.6996396144890196,2.4812370441242466,6.55813526128616,0.8963975491365218,14.986318970604055,8.882047255371807,0.5535421557775511,-0.03148614609571785,-0.03148597827402189,-0.02288329519450803,-0.04406858424110272,-0.7875685378554866,-0.36199842209879907,-0.00199284581394442,0.00810958117356505
2136,89,2.7626119066804553,2.5442089715516794,6.603901851675176,0.9823319502275882,16.521349045125653,9.5907531848443,0.5574436111266192,2.7311257605847374,2.5127229932776576,6.581018556480668,0.9382633659864855,15.733780507270167,9.2287547627455,0.5554507653126748,-0.03148614609571796,-0.03148600308875255,-0.02288329519450803,-0.04639168446018416,-0.8298326081619187,-0.37804562922395535,-0.00208124954948103,0.00813867672244864
2160,90,2.794098052776173,2.575694974640432,6.626785146869684,1.0287236346877724,17.351181653287572,9.968798814068254,0.5595248606761003,2.7626119066804553,2.5442089715516794,6.603901851675176,0.9823319502275882,16.521349045125653,9.5907531848443,0.5574436111266192,-0.03148614609571785,-0.03148602423428626,-0.02288329519450803,-0.04884185266299654,-0.8743729099989856,-0.3948880838222494,-0.00217403545114214,0.00816906296587106
2184,91,2.825584198871891,2.607180998874718,6.6496684420641925,1.077565487350769,18.225554563286558,10.363686897890503,0.5616988961272424,2.794098052776173,2.575694974640432,6.626785146869684,1.0287236346877724,17.351181653287572,9.968798814068254,0.5595248606761003,-0.03148614609571785,-0.03148604225316387,-0.02288329519450803,-0.0514262069700403,-0.9213153308562312,-0.4125668202141515,-0.00227142969080279,0.00820080388345774
2208,92,2.857070344967609,2.638667041127882,6.672551737258701,1.1289916943208094,19.14686989414279,10.776253718104654,0.5639703258180452,2.825584198871891,2.607180998874718,6.6496684420641925,1.077565487350769,18.225554563286558,10.363686897890503,0.5616988961272424,-0.03148614609571796,-0.03148605760770423,-0.02288329519450803,-0.05415227062429501,-0.9707928681073597,-0.4311250660566813,-0.00237367053183974,0.00823396675694346
2232,93,2.888556491063327,2.670153098735586,6.695435032453209,1.1831439649451043,20.11766276225015,11.207378784161335,0.566343996349885,2.857070344967609,2.638667041127882,6.672551737258701,1.1289916943208094,19.14686989414279,10.776253718104654,0.5639703258180452,-0.03148614609571785,-0.0314860706918661,-0.02288329519450803,-0.05702799544656745,-1.022946036190696,-0.4506083628127794,-0.00248100899334893,0.00826862234670832
2256,94,2.9200426371590447,2.701639169427452,6.718318327647717,1.2401719603916717,21.140608798440844,11.657987146974115,0.5688250053432339,2.888556491063327,2.670153098735586,6.695435032453209,1.1831439649451043,20.11766276225015,11.207378784161335,0.566343996349885,-0.03148614609571785,-0.03148608184135582,-0.02288329519450803,-0.06006178666524914,-1.0779232974774793,-0.4710646929644644,-0.00259370955155047,0.00830484507801122
2280,95,2.9515287832547625,2.733125251268808,6.741201622842225,1.3002337470569207,22.218532095918324,12.12905183993858,0.5714187148947844,2.9200426371590447,2.701639169427452,6.718318327647717,1.2401719603916717,21.140608798440844,11.657987146974115,0.5688250053432339,-0.03148614609571796,-0.03148609134224112,-0.02288329519450803,-0.06326252920190828,-1.1358815182217157,-0.49254461435436414,-0.00271205088050211,0.00834271323746385
2304,96,2.9830149293504804,2.764611342611049,6.764084918036733,1.363496276258829,23.35441361414004,12.621596454292943,0.5741307657752864,2.9515287832547625,2.733125251268808,6.741201622842225,1.3002337470569207,22.218532095918324,12.12905183993858,0.5714187148947844,-0.03148614609571785,-0.03148609943829078,-0.02288329519450803,-0.06663961549901665,-1.1969864510681312,-0.5151014020624411,-0.00283632663436462,0.00838230918031918
2328,97,3.0145010754461983,2.7960974420493394,6.786968213231241,1.4301358917578457,24.55140006520817,13.136697856355385,0.576967092409651,2.9830149293504804,2.764611342611049,6.764084918036733,1.363496276258829,23.35441361414004,12.621596454292943,0.5741307657752864,-0.03148614609571785,-0.03148610633722881,-0.02288329519450803,-0.07020297498127964,-1.2614132456825793,-0.5387911982482754,-0.00296684627359266,0.00842371954918091
