cycle,i,LVSNi,tab,TEMFAC,FCO2D,RCLFAi
1776,11,0.7657487349700164,0.0032,21.92,24.24319628876151,1.3021670266345486
1776,12,1.9521713575591022,0.0032,21.92,24.24319628876151,3.3196962085133617
1776,13,3.9284210136428035,0.0032,21.92,24.24319628876151,6.68033791907502
1776,14,6.6275502816463066,0.0032,21.92,24.24319628876151,11.270247079755553
1776,15,9.709712109382746,0.0032,21.92,24.24319628876151,16.511508762005953
1776,16,12.639485901505273,0.0032,21.92,24.24319628876151,21.493632340374514
1776,17,14.853346305760569,0.0032,21.92,24.24319628876151,25.258334635450403
1776,18,15.93893793820389,0.0032,21.92,24.24319628876151,27.10439923027264
1776,19,72.76000767529608,0.0016,21.92,24.24319628876151,61.86473351219907
1800,0,0.00000000010594221,-0.0002,21.92,24.243196288761446,-0.00000000001125977
1800,1,0.00000000084567144,0.00025,21.92,24.243196288761446,0.00000000011234975
1800,2,0.00000001127042393,0.0007,21.92,24.243196288761446,0.00000000419245799
1800,3,0.00000010309521927,0.00115,21.92,24.243196288761446,0.00000006300380732
1800,4,0.00000069799266866,0.0016,21.92,24.243196288761446,0.00000059347341788
1800,5,0.00000372447322793,0.00235,21.92,24.243196288761446,0.00000465117999778
1800,6,0.00001631127087069,0.0031,21.92,24.243196288761446,0.00002687075822534
1800,7,0.00014265180321794,0.00315,21.92,24.243196288761446,0.0002387911610907
1800,8,0.00163468917319315,0.0032,21.92,24.243196288761446,0.00277981306780997
1800,9,0.01767966230629798,0.0032,21.92,24.243196288761446,0.03006452671214184
1800,10,0.16047702530073368,0.0032,21.92,24.243196288761446,0.2728935502416408
1800,11,0.6186247188212274,0.0032,21.92,24.243196288761446,1.051980465552596
1800,12,1.6386894998832193,0.0032,21.92,24.243196288761446,2.7866156823931734
1800,13,3.4062475472700102,0.0032,21.92,24.243196288761446,5.792374231977645
1800,14,5.91437435181229,0.0032,21.92,24.243196288761446,10.057480884254527
1800,15,8.895329614460316,0.0032,21.92,24.243196288761446,15.126639308714699
1800,16,11.865368050548902,0.0032,21.92,24.243196288761446,20.17723350847296
1800,17,14.268390271589094,0.0032,21.92,24.243196288761446,24.263608265110552
1800,18,15.65209809282647,0.0032,21.92,24.243196288761446,26.616623839314787
1800,19,76.97146468826583,0.0016,21.92,24.243196288761446,65.44555591903757
1824,0,0.00000000008888678,-0.0002,21.92,24.243196288761386,-0.00000000000944708
1824,1,0.00000000040356273,0.00025,21.92,24.243196288761386,0.0000000000536144
1824,2,0.00000000522874252,0.0007,21.92,24.243196288761386,0.0000000019450274
1824,3,0.00000004876342483,0.00115,21.92,24.243196288761386,0.0000000298004257
1824,4,0.00000033722502589,0.0016,21.92,24.243196288761386,0.00000028672806707
1824,5,0.00000183849839372,0.00235,21.92,24.243196288761386,0.00000229594534086
1824,6,0.00000822807725919,0.0031,21.92,24.243196288761386,0.00001355471786618
1824,7,0.00007806446436339,0.00315,21.92,24.243196288761386,0.00013067555870135
1824,8,0.00100206425775295,0.0032,21.92,24.243196288761386,0.0017040250612572
1824,9,0.01215104615975487,0.0032,21.92,24.243196288761386,0.02066303334992336
1824,10,0.12274647147411723,0.0032,21.92,24.243196288761386,0.20873218653843598
1824,11,0.49757089927983467,0.0032,21.92,24.243196288761386,0.8461266586101085
1824,12,1.3691634503721024,0.0032,21.92,24.243196288761386,2.328282656865951
1824,13,2.9392155051503313,0.0032,21.92,24.243196288761386,4.998179350736522
1824,14,5.251665941668543,0.0032,21.92,24.243196288761386,8.930535450911568
1824,15,8.107688367916712,0.0032,21.92,24.243196288761386,13.78724374300528
1824,16,11.080611296432044,0.0032,21.92,24.243196288761386,18.842743064711694
1824,17,13.63345306157181,0.0032,21.92,24.243196288761386,23.183888167498825
1824,18,15.28648866324939,0.0032,21.92,24.243196288761386,25.994899607748636
1824,19,81.10713160260431,0.0016,21.92,24.243196288761386,68.96193723516579
1848,0,0.00000000008057159,-0.0002,21.92,24.243196288761325,-0.00000000000856332
1848,1,0.00000000019934883,0.00025,21.92,24.243196288761325,0.00000000002648403
1848,2,0.00000000238518932,0.0007,21.92,24.243196288761325,0.00000000088726086
1848,3,0.00000002263147016,0.00115,21.92,24.243196288761325,0.00000001383060044
1848,4,0.000000159838912,0.0016,21.92,24.243196288761325,0.00000013590421458
1848,5,0.00000089027575486,0.00235,21.92,24.243196288761325,0.00000111179018618
1848,6,0.00000407137115899,0.0031,21.92,24.243196288761325,0.00000670706966528
1848,7,0.00004204747933551,0.00315,21.92,24.243196288761325,0.00007038513488767
1848,8,0.00060761128752424,0.0032,21.92,24.243196288761325,0.00103325196306855
1848,9,0.00829388415474175,0.0032,21.92,24.243196288761325,0.0141038724268402
1848,10,0.09352445672330088,0.0032,21.92,24.243196288761325,0.15903971912374085
1848,11,0.3985331232852922,0.0032,21.92,24.243196288761325,0.6777114586863865
1848,12,1.138867393258316,0.0032,21.92,24.243196288761325,1.9366608124638658
1848,13,2.52436937409322,0.0032,21.92,24.243196288761325,4.292727381546339
1848,14,4.640660011048993,0.0032,21.92,24.243196288761325,7.89151084715287
1848,15,7.353057430594859,0.0032,21.92,24.243196288761325,12.503982695375425
1848,16,10.295092388907817,0.0032,21.92,24.243196288761325,17.506956567831462
1848,17,12.95892986583049,0.0032,21.92,24.243196288761325,22.036851516855272
1848,18,14.849716250660515,0.0032,21.92,24.243196288761325,25.25216167317122
1848,19,85.14619556873068,0.0016,21.92,24.243196288761325,72.39618118162373
1872,0,0.0000000000762766,-0.0002,21.92,24.24319628876126,-0.00000000000810684
1872,1,0.00000000010649909,0.00025,21.92,24.24319628876126,0.00000000001414869
1872,2,0.00000000107220346,0.0007,21.92,24.24319628876126,0.00000000039884639
1872,3,0.00000001030387123,0.00115,21.92,24.24319628876126,0.00000000629692746
1872,4,0.00000007430168745,0.0016,21.92,24.24319628876126,0.00000006317555812
1872,5,0.00000042277479517,0.00235,21.92,24.24319628876126,0.00000052796772873
1872,6,0.00000197550855417,0.0031,21.92,24.24319628876126,0.00000325440078533
1872,7,0.00002228978367501,0.00315,21.92,24.24319628876126,0.00003731185448868
1872,8,0.00036450209799282,0.0032,21.92,24.24319628876126,0.0006198411978623
1872,9,0.00562366274386201,0.0032,21.92,24.24319628876126,0.00956312150389246
1872,10,0.07100445608367668,0.0032,21.92,24.24319628876126,0.12074412563006592
1872,11,0.3179423779803521,0.0032,21.92,24.24319628876126,0.5406657067373408
1872,12,0.9432529824796362,0.0032,21.92,24.24319628876126,1.6040156195723385
1872,13,2.158285883694229,0.0032,21.92,24.24319628876126,3.6701970025552186
1872,14,4.081484294383027,0.0032,21.92,24.24319628876126,6.9406242872610235
1872,15,6.636375730798077,0.0032,21.92,24.24319628876126,11.285254886305879
1872,16,9.517734838133304,0.0032,21.92,24.24319628876126,16.185048578569653
1872,17,12.255078889868805,0.0032,21.92,24.24319628876126,20.83994254305491
1872,18,14.35012426960802,0.0032,21.92,24.24319628876126,24.402598135174504
1872,19,89.06985358703285,0.0016,21.92,24.24319628876126,75.7323003692206
1896,0,0.0000000000738051,-0.0002,21.92,24.243196288761183,-0.00000000000784417
1896,1,0.00000000006478886,0.00025,21.92,24.243196288761183,0.00000000000860738
1896,2,0.00000000047750966,0.0007,21.92,24.243196288761183,0.00000000017762768
1896,3,0.00000000460174639,0.00115,21.92,24.243196288761183,0.00000000281223072
1896,4,0.00000003386303236,0.0016,21.92,24.243196288761183,0.00000002879229318
1896,5,0.00000019682099693,0.00235,21.92,24.243196288761183,0.00000024579311706
1896,6,0.00000093966063137,0.0031,21.92,24.243196288761183,0.00000154797218681
1896,7,0.0000116284320053,0.00315,21.92,24.243196288761183,0.00001946534651207
1896,8,0.0002163684073666,0.0032,21.92,24.243196288761183,0.00036793767042821
1896,9,0.0037888573129733,0.0032,21.92,24.243196288761183,0.00644300778605938
1896,10,0.05372925232216978,0.0032,21.92,24.243196288761183,0.09136738664334303
1896,11,0.2526953428910676,0.0032,21.92,24.243196288761183,0.42971216049052835
1896,12,0.77803063574531,0.0032,21.92,24.243196288761183,1.3230525801896547
1896,13,1.8372444910588963,0.0032,21.92,24.243196288761183,3.1242613756541333
1896,14,3.573328263822548,0.0032,21.92,24.243196288761183,6.076497456666557
1896,15,5.961310961803885,0.0032,21.92,24.243196288761183,10.137297282351962
1896,16,8.756409330341128,0.0032,21.92,24.243196288761183,14.89040331503994
1896,17,11.531805680054712,0.0032,21.92,24.243196288761183,19.610005773907048
1896,18,13.796562069215469,0.0032,21.92,24.243196288761183,23.46125744256373
1896,19,92.86150719196793,0.0016,21.92,24.243196288761183,78.95618183012786
1920,0,0.00000000007215423,-0.0002,21.92,24.243196288761105,-0.00000000000766871
1920,1,0.00000000004611479,0.00025,21.92,24.243196288761105,0.00000000000612648
1920,2,0.0000000002132681,0.0007,21.92,24.243196288761105,0.00000000007933309
1920,3,0.00000000201645466,0.00115,21.92,24.243196288761105,0.0000000012323008
1920,4,0.00000001512599983,0.0016,21.92,24.243196288761105,0.00000001286099299
1920,5,0.00000008979669536,0.00235,21.92,24.243196288761105,0.00000011213950746
1920,6,0.00000043799453686,0.0031,21.92,24.243196288761105,0.00000072154066948
1920,7,0.00000596976703183,0.00315,21.92,24.243196288761105,0.00000999305700183
1920,8,0.00012711123503699,0.0032,21.92,24.243196288761105,0.00021615453140309
1920,9,0.00253707376189577,0.0032,21.92,24.243196288761105,0.00431433138052738
1920,10,0.04053377922305956,0.0032,21.92,24.243196288761105,0.06892828986680408
1920,11,0.20012363825690233,0.0032,21.92,24.243196288761105,0.3403132007765941
1920,12,0.6392242101334418,0.0032,21.92,24.243196288761105,1.0870102045873578
1920,13,1.5573742991747226,0.0032,21.92,24.243196288761105,2.6483379833370346
1920,14,3.114612494412114,0.0032,21.92,24.243196288761105,5.296444519919678
1920,15,5.3303475614032525,0.0032,21.92,24.243196288761105,9.064334706648722
1920,16,8.017876018287666,0.0032,21.92,24.243196288761105,13.63451651678764
1920,17,10.798478122968504,0.0032,21.92,24.243196288761105,18.362971438815986
1920,18,13.198158071735962,0.0032,21.92,24.243196288761105,22.4436626121202
1920,19,96.506896132344,0.0016,21.92,24.243196288761105,82.05570068052553
1944,0,0.00000000007087481,-0.0002,21.92,24.243196288761045,-0.00000000000753273
1944,1,0.00000000003762345,0.00025,21.92,24.243196288761045,0.00000000000499838
1944,2,0.00000000009801274,0.0007,21.92,24.243196288761045,0.00000000003645952
1944,3,0.00000000086785714,0.00115,21.92,24.243196288761045,0.00000000053036702
1944,4,0.0000000066201376,0.0016,21.92,24.243196288761045,0.00000000562882086
1944,5,0.00000004013464057,0.00235,21.92,24.243196288761045,0.00000005012076233
1944,6,0.00000019999397687,0.0031,21.92,24.243196288761045,0.0000003294648125
1944,7,0.00000301569576265,0.00315,21.92,24.243196288761045,0.00000504810648316
1944,8,0.00007391749218142,0.0032,21.92,24.243196288761045,0.00012569778651209
1944,9,0.00168887993994181,0.0032,21.92,24.243196288761045,0.00287196526654769
1944,10,0.03049412085281098,0.0032,21.92,24.243196288761045,0.05185570261803112
1944,11,0.15795609650269582,0.0032,21.92,24.243196288761045,0.26860667361045665
1944,12,0.5232031057161902,0.0032,21.92,24.243196288761045,0.8897146039987602
1944,13,1.3147766024873258,0.0032,21.92,24.243196288761045,2.2357970192619376
1944,14,2.703152098266311,0.0032,21.92,24.243196288761045,4.59675004292125
1944,15,4.744896195512923,0.0032,21.92,24.243196288761045,8.068766017409688
1944,16,7.307765306320313,0.0032,21.92,24.243196288761045,12.42696276951297
1944,17,10.063775078171032,0.0032,21.92,24.243196288761045,17.113598066569082
1944,18,12.56410397175129,0.0032,21.92,24.243196288761045,21.365444256154074
1944,19,99.99417210926258,0.0016,21.92,24.243196288761045,85.02078281683204
1968,0,0.00000000006976929,-0.0002,21.92,24.24319628876098,-0.00000000000741523
1968,1,0.00000000003355459,0.00025,21.92,24.24319628876098,0.00000000000445782
1968,2,0.00000000004856873,0.0007,21.92,24.24319628876098,0.00000000001806696
1968,3,0.00000000036792758,0.00115,21.92,24.24319628876098,0.00000000022484882
1968,4,0.00000000283836415,0.0016,21.92,24.24319628876098,0.00000000241334007
1968,5,0.0000000175666208,0.00235,21.92,24.24319628876098,0.00000002193746882
1968,6,0.00000008942395721,0.0031,21.92,24.24319628876098,0.00000014731467295
1968,7,0.00000149894648495,0.00315,21.92,24.24319628876098,0.0000025091528006
1968,8,0.00004255593287065,0.0032,21.92,24.24319628876098,0.00007236699199249
1968,9,0.00111790889040394,0.0032,21.92,24.24319628876098,0.00190102056900244
1968,10,0.02288307209139936,0.0032,21.92,24.24319628876098,0.03891300185652624
1968,11,0.12427752686908031,0.0032,21.92,24.24319628876098,0.211335768836678
1968,12,0.4266959178231114,0.0032,21.92,24.24319628876098,0.7256027064942715
1968,13,1.1056235355024011,0.0032,21.92,24.24319628876098,1.8801291416546455
1968,14,2.336309354979205,0.0032,21.92,24.24319628876098,3.9729285431869608
1968,15,4.205417496845776,0.0032,21.92,24.24319628876098,7.151374527362262
1968,16,6.630592640746249,0.0032,21.92,24.24319628876098,11.275420656311436
1968,17,9.335569928839636,0.0032,21.92,24.24319628876098,15.875274461474293
1968,18,11.903455960295023,0.0032,21.92,24.24319628876098,20.242002561191637
1968,19,103.31391549421453,0.0016,21.92,24.24319628876098,87.8434191303882
1992,0,0.00000000006875219,-0.0002,21.92,24.243196288760906,-0.00000000000730713
1992,1,0.00000000003137929,0.00025,21.92,24.243196288760906,0.00000000000416882
1992,2,0.00000000002760257,0.0007,21.92,24.243196288760906,0.00000000001026781
1992,3,0.00000000015477051,0.00115,21.92,24.243196288760906,0.00000000009458374
1992,4,0.00000000119218697,0.0016,21.92,24.243196288760906,0.00000000101366577
1992,5,0.0000000075267381,0.00235,21.92,24.243196288760906,0.0000000093995074
1992,6,0.00000003913910743,0.0031,21.92,24.243196288760906,0.00000006447673522
1992,7,0.0000007330427266,0.00315,21.92,24.243196288760906,0.00000122707263327
1992,8,0.0000242603852226,0.0032,21.92,24.243196288760906,0.00004125514316593
1992,9,0.00073595732530049,0.0032,21.92,24.243196288760906,0.00125150629475601
1992,10,0.01713218394837229,0.0032,21.92,24.243196288760906,0.02913353168344582
1992,11,0.09748663344159654,0.0032,21.92,24.243196288760906,0.16577745911682554
1992,12,0.3467895866502157,0.0032,21.92,24.243196288760906,0.5897208108790493
1992,13,0.926234263277377,0.0032,21.92,24.243196288760906,1.5750750363644286
1992,14,2.0111320787207383,0.0032,21.92,24.243196288760906,3.4199597851371184
1992,15,3.7115534374848878,0.0032,21.92,24.243196288760906,6.311551404749048
1992,16,5.989802087005612,0.0032,21.92,24.243196288760906,10.185746861300034
1992,17,8.62084880914951,0.0032,21.92,24.243196288760906,14.659880647815218
1992,18,11.224957701652688,0.0032,21.92,24.243196288760906,19.088206257411088
1992,19,106.4590995257303,0.0016,21.92,24.243196288760906,90.5176350653954
2016,0,0.00000000006778688,-0.0002,21.92,24.243196288760842,-0.00000000000720454
2016,1,0.00000000003000988,0.00025,21.92,24.243196288760842,0.00000000000398689
2016,2,0.00000000001870955,0.0007,21.92,24.243196288760842,0.00000000000695972
2016,3,0.0000000000657102,0.00115,21.92,24.243196288760842,0.00000000004015698
2016,4,0.00000000049087585,0.0016,21.92,24.243196288760842,0.00000000041737081
2016,5,0.0000000031559137,0.00235,21.92,24.243196288760842,0.00000000394115403
2016,6,0.00000001676149989,0.0031,21.92,24.243196288760842,0.00000002761245367
2016,7,0.00000035269119594,0.00315,21.92,24.243196288760842,0.00000059038538795
2016,8,0.00001369723388293,0.0032,21.92,24.243196288760842,0.00002329234839565
2016,9,0.00048198008669644,0.0032,21.92,24.243196288760842,0.00081961425168416
2016,10,0.01279990008694479,0.0032,21.92,24.243196288760842,0.02176641903050401
2016,11,0.07625502370990772,0.0032,21.92,24.243196288760842,0.12967279337936205
2016,12,0.2809176524777438,0.0032,21.92,24.243196288760842,0.47770461451746876
2016,13,0.7731308158287088,0.0032,21.92,24.243196288760842,1.3147203640977674
2016,14,1.7244755567543035,0.0032,21.92,24.243196288760842,2.93249613834566
2016,15,3.2622605495813652,0.0032,21.92,24.243196288760842,5.547522217090927
2016,16,5.387833104535638,0.0032,21.92,24.243196288760842,9.16208972125939
2016,17,7.925661952134097,0.0032,21.92,24.243196288760842,13.477705136169575
2016,18,10.536888477693783,0.0032,21.92,24.243196288760842,17.9181343858377
2016,19,109.42500773217381,0.0016,21.92,24.243196288760842,93.03942040703642
2040,0,0.00000000006685764,-0.0002,21.92,24.24319628876078,-0.00000000000710578
2040,1,0.00000000002898786,0.00025,21.92,24.24319628876078,0.00000000000385112
2040,2,0.00000000001483521,0.0007,21.92,24.24319628876078,0.00000000000551851
2040,3,0.00000000002919774,0.00115,21.92,24.24319628876078,0.0000000000178434
2040,4,0.00000000019854888,0.0016,21.92,24.24319628876078,0.00000000016881765
2040,5,0.0000000012945772,0.00235,21.92,24.24319628876078,0.00000000161668811
2040,6,0.00000000702068815,0.0031,21.92,24.24319628876078,0.00000001156569684
2040,7,0.00000016694027993,0.00315,21.92,24.24319628876078,0.00000027944871623
2040,8,0.00000766011996725,0.0032,21.92,24.24319628876078,0.00001302614707134
2040,9,0.00031406680237991,0.0032,21.92,24.24319628876078,0.00053407523322342
2040,10,0.00954520452495865,0.0032,21.92,24.24319628876078,0.01623176118648156
2040,11,0.05948862895845817,0.0032,21.92,24.24319628876078,0.10116129162450686
2040,12,0.2268407832058486,0.0032,21.92,24.24319628876078,0.3857461001201253
2040,13,0.6430760664654034,0.0032,21.92,24.24319628876078,1.0935603431350878
2040,14,1.473107021632549,0.0032,21.92,24.24319628876078,2.5050402340511666
2040,15,2.8559401650243768,0.0032,21.92,24.24319628876078,4.856568405668316
2040,16,4.826204878248267,0.0032,21.92,24.24319628876078,8.207032632556142
2040,17,7.255105536181357,0.0032,21.92,24.24319628876078,12.33741405310812
2040,18,9.846938601098687,0.0032,21.92,24.24319628876078,16.744864436697146
2040,19,112.20911123055677,0.0016,21.92,24.24319628876078,95.40662495388669
2064,0,0.0000000000659575,-0.0002,21.92,24.243196288760718,-0.00000000000701011
2064,1,0.00000000002812354,0.00025,21.92,24.243196288760718,0.00000000000373629
2064,2,0.00000000001301148,0.0007,21.92,24.243196288760718,0.00000000000484011
2064,3,0.00000000001445365,0.00115,21.92,24.243196288760718,0.00000000000883295
2064,4,0.00000000007934634,0.0016,21.92,24.243196288760718,0.00000000006746481
2064,5,0.00000000051951328,0.00235,21.92,24.243196288760718,0.00000000064877625
2064,6,0.00000000287495161,0.0031,21.92,24.243196288760718,0.0000000047361196
2064,7,0.000000077733661,0.00315,21.92,24.243196288760718,0.00000013012181232
2064,8,0.00000424396623751,0.0032,21.92,24.243196288760718,0.00000721692722987
2064,9,0.00020366290439116,0.0032,21.92,24.243196288760718,0.00034633177507915
2064,10,0.00710611229370905,0.0032,21.92,24.243196288760718,0.01208404884507233
2064,11,0.04629235541139638,0.0032,21.92,24.243196288760718,0.07872083367441167
2064,12,0.1826222533155085,0.0032,21.92,24.243196288760718,0.31055183735492653
2064,13,0.533096530217433,0.0032,21.92,24.243196288760718,0.9065385183947945
2064,14,1.2537925540893964,0.0032,21.92,24.243196288760718,2.1320927448074727
2064,15,2.490561846714632,0.0032,21.92,24.243196288760718,4.23523718222365
2064,16,4.305612780074355,0.0032,21.92,24.243196288760718,7.32175808542274
2064,17,6.613330610567241,0.0032,21.92,24.243196288760718,11.246066319196078
2064,18,9.162112950856985,0.0032,21.92,24.243196288760718,15.580308310106568
2064,19,114.81091310648222,0.0016,21.92,24.243196288760718,97.6188262008128
2088,0,0.00000000006508311,-0.0002,21.92,24.243196288760643,-0.00000000000691717
2088,1,0.00000000002733951,0.00025,21.92,24.243196288760643,0.00000000000363213
2088,2,0.00000000001201672,0.0007,21.92,24.243196288760643,0.00000000000447007
2088,3,0.00000000000853203,0.00115,21.92,24.243196288760643,0.00000000000521412
2088,4,0.00000000003178401,0.0016,21.92,24.243196288760643,0.00000000002702459
2088,5,0.00000000020406366,0.00235,21.92,24.243196288760643,0.00000000025483786
2088,6,0.00000000115052244,0.0031,21.92,24.243196288760643,0.00000000189534038
2088,7,0.0000000356057326,0.00315,21.92,24.243196288760643,0.00000005960201019
2088,8,0.00000232971888966,0.0032,21.92,24.243196288760643,0.00000396172135964
2088,9,0.00013145385135159,0.0032,21.92,24.243196288760643,0.00022353921454517
2088,10,0.00528231644231581,0.0032,21.92,24.243196288760643,0.00898265707967804
2088,11,0.03593839211536306,0.0032,21.92,24.243196288760643,0.06111376626005077
2088,12,0.14660056185578244,0.0032,21.92,24.243196288760643,0.2492964193302473
2088,13,0.44049265930416265,0.0032,21.92,24.243196288760643,0.7490642690292996
2088,14,1.0633670479658113,0.0032,21.92,24.243196288760643,1.8082713608726584
2088,15,2.1637771681465856,0.0032,21.92,24.243196288760643,3.679535012820345
2088,16,3.8260319565696115,0.0032,21.92,24.243196288760643,6.5062238162103085
2088,17,6.0035751501429155,0.0032,21.92,24.243196288760643,10.209168158461917
2088,18,8.488662354389206,0.0032,21.92,24.243196288760643,14.435095630359795
2088,19,117.23176730580877,0.0016,21.92,24.243196288760643,99.67717535027346
2112,0,0.00000000006423258,-0.0002,21.92,24.24319628876058,-0.00000000000682678
2112,1,0.00000000002660432,0.00025,21.92,24.24319628876058,0.00000000000353446
2112,2,0.00000000001135883,0.0007,21.92,24.24319628876058,0.00000000000422534
2112,3,0.00000000000611106,0.00115,21.92,24.24319628876058,0.00000000000373461
2112,4,0.00000000001319153,0.0016,21.92,24.24319628876058,0.0000000000112162
2112,5,0.00000000007861823,0.00235,21.92,24.24319628876058,0.00000000009817967
2112,6,0.00000000044982361,0.0031,21.92,24.24319628876058,0.00000000074102757
2112,7,0.00000001604263991,0.00315,21.92,24.24319628876058,0.0000000268544843
2112,8,0.00000126732150062,0.0032,21.92,24.24319628876058,0.00000215509891807
2112,9,0.00008446457631381,0.0032,21.92,24.24319628876058,0.00014363325875922
2112,10,0.00392133263864818,0.0032,21.92,24.24319628876058,0.0066682840327686
2112,11,0.02783830756870537,0.0032,21.92,24.24319628876058,0.0473394529273328
2112,12,0.11736091159610912,0.0032,21.92,24.24319628876058,0.19957396247243372
2112,13,0.3628391832912686,0.0032,21.92,24.24319628876058,0.617013386866883
2112,14,0.8987884090063921,0.0032,21.92,24.24319628876058,1.5284029560626464
2112,15,1.8730219160874098,0.0032,21.92,24.24319628876058,3.1851014150069665
2112,16,3.3868236094897872,0.0032,21.92,24.24319628876058,5.759343539075546
2112,17,5.428215010767663,0.0032,21.92,24.24319628876058,9.23075974886312
2112,18,7.83204156982121,0.0032,21.92,24.24319628876058,13.318502294164695
2112,19,119.4746793957941,0.0016,21.92,24.24319628876058,101.58422790801146
2136,0,0.00000000006340463,-0.0002,21.92,24.2431962887605,-0.00000000000673878
2136,1,0.0000000000259049,0.00025,21.92,24.2431962887605,0.00000000000344154
2136,2,0.00000000001084353,0.0007,21.92,24.2431962887605,0.00000000000403366
2136,3,0.00000000000505322,0.00115,21.92,24.2431962887605,0.00000000000308814
2136,4,0.00000000000604408,0.0016,21.92,24.2431962887605,0.00000000000513903
2136,5,0.0000000000298836,0.00235,21.92,24.2431962887605,0.00000000003731911
2136,6,0.00000000017181263,0.0031,21.92,24.2431962887605,0.0000000002830396
2136,7,0.00000000710984472,0.00315,21.92,24.2431962887605,0.00000001190148345
2136,8,0.00000068323873937,0.0032,21.92,24.2431962887605,0.00000116185756123
2136,9,0.00005403537029597,0.0032,21.92,24.2431962887605,0.00009188794477624
2136,10,0.00290753830858644,0.0032,21.92,24.2431962887605,0.00494431181040886
2136,11,0.02151885816820426,0.0032,21.92,24.2431962887605,0.03659313594368149
2136,12,0.09370685133110043,0.0032,21.92,24.2431962887605,0.15934988384653034
2136,13,0.29797782346476,0.0032,21.92,24.2431962887605,0.5067156870971754
2136,14,0.7571775228868417,0.0032,21.92,24.2431962887605,1.2875915539718612
2136,15,1.615605609456841,0.0032,21.92,24.2431962887605,2.7473611859937326
2136,16,2.986840198886014,0.0032,21.92,24.2431962887605,5.079165845397152
2136,17,4.888829502996729,0.0032,21.92,24.2431962887605,8.313526731310255
2136,18,7.196891834039668,0.0032,21.92,24.2431962887605,12.238420793353919
2136,19,121.54409622412825,0.0016,21.92,24.2431962887605,103.34376483909385
2160,0,0.00000000006259825,-0.0002,21.92,24.243196288760437,-0.00000000000665308
2160,1,0.00000000002523541,0.00025,21.92,24.243196288760437,0.00000000000335259
2160,2,0.00000000001039534,0.0007,21.92,24.243196288760437,0.00000000000386694
2160,3,0.00000000000451976,0.00115,21.92,24.243196288760437,0.00000000000276213
2160,4,0.00000000000331427,0.0016,21.92,24.243196288760437,0.00000000000281799
2160,5,0.00000000001138215,0.00235,21.92,24.243196288760437,0.0000000000142142
2160,6,0.00000000006415469,0.0031,21.92,24.243196288760437,0.00000000010568674
2160,7,0.0000000030992571,0.00315,21.92,24.243196288760437,0.00000000518798351
2160,8,0.00000036509438223,0.0032,21.92,24.243196288760437,0.00000062084838594
2160,9,0.0000344223222872,0.0032,21.92,24.243196288760437,0.00005853566713934
2160,10,0.00215357308156913,0.0032,21.92,24.243196288760437,0.00366218281297816
2160,11,0.01660129252817896,0.0032,21.92,24.243196288760437,0.02823074298719493
2160,12,0.07463301898187072,0.0032,21.92,24.243196288760437,0.12691455039776653
2160,13,0.24400443944922792,0.0032,21.92,24.243196288760437,0.41493315090577065
2160,14,0.6358457376711344,0.0032,21.92,24.243196288760437,1.0812650622973028
2160,15,1.3887879256606106,0.0032,21.92,24.243196288760437,2.36165436676062
2160,16,2.6245265020470203,0.0032,21.92,24.243196288760437,4.463046055998784
2160,17,4.3862774368273305,0.0032,21.92,24.243196288760437,7.458929524880047
2160,18,6.58704534814909,0.0032,21.92,24.243196288760437,11.201367842470825
2160,19,123.44569096673663,0.0016,21.92,24.243196288760437,104.9606098032208
2184,0,0.00000000006181256,-0.0002,21.92,24.243196288760362,-0.00000000000656957
2184,1,0.00000000002459283,0.00025,21.92,24.243196288760362,0.00000000000326722
2184,2,0.00000000000998506,0.0007,21.92,24.243196288760362,0.00000000000371432
2184,3,0.000000000004189,0.00115,21.92,24.243196288760362,0.00000000000255999
2184,4,0.00000000000225185,0.0016,21.92,24.243196288760362,0.00000000000191465
2184,5,0.00000000000450786,0.00235,21.92,24.243196288760362,0.00000000000562948
2184,6,0.00000000002347977,0.0031,21.92,24.243196288760362,0.00000000003867996
2184,7,0.00000000132879101,0.00315,21.92,24.243196288760362,0.00000000222432203
2184,8,0.00000019338509197,0.0032,21.92,24.243196288760362,0.00000032885420335
2184,9,0.00002183791161188,0.0032,21.92,24.243196288760362,0.00003713569103404
2184,10,0.00159364165067209,0.0032,21.92,24.243196288760362,0.0027100111498817
2184,11,0.01278385189187405,0.0032,21.92,24.243196288760362,0.02173912883790674
2184,12,0.05929961833148388,0.0032,21.92,24.243196288760362,0.100839876263448
2184,13,0.19925237006484547,0.0032,21.92,24.243196288760362,0.3388315963556553
2184,14,0.5323116885540763,0.0032,21.92,24.243196288760362,0.9052038835616043
2184,15,1.18984219475539,0.0032,21.92,24.243196288760362,2.0233442148220404
2184,16,2.298014163903993,0.0032,21.92,24.243196288760362,3.9078070055081042
2184,17,3.9207797758067437,0.0032,21.92,24.243196288760362,6.667343881346156
2184,18,6.005548670642181,0.0032,21.92,24.243196288760362,10.212524159200907
2184,19,125.18614936075038,0.0016,21.92,24.243196288760362,106.4404473977303
2208,0,0.00000000006104673,-0.0002,21.92,24.2431962887603,-0.00000000000648818
2208,1,0.00000000002397524,0.00025,21.92,24.2431962887603,0.00000000000318518
2208,2,0.00000000000960114,0.0007,21.92,24.2431962887603,0.0000000000035715
2208,3,0.00000000000394013,0.00115,21.92,24.2431962887603,0.0000000000024079
