cycle,DTFAST,GENRF,TEMFCF,RDVLVF,RDVFRF,TTHF,TTLF,TTABF,FCO2,TSLAF,CSLAF,GPF,MAINTF
1360,17,0.00000000000080989,0.9571428571428571,0.01141093872050471,0.01572173779269538,0.0,0.0,0.0,1.0143056640448633,1.09,1.5175,1.3538757038001055,0.01026477235973934
1361,18,0.00000000000080989,0.9571428571428571,0.01141093872050471,0.01572173779269538,0.0,0.0,0.0,1.0143056640448633,1.09,1.5175,1.3538757038001055,0.01026477235973934
1362,19,0.00000000000080989,0.9571428571428571,0.01141093872050471,0.01572173779269538,0.0,0.0,0.0,1.0143056640448633,1.09,1.5175,1.3538757038001055,0.01026477235973934
1363,20,0.00000000000077846,0.9199999999999999,0.0111573623044935,0.01470743212865052,0.0,0.0,0.0,1.0143056640448633,1.18,1.5175,1.3538757038001055,0.00959673970325975
1364,21,0.00000000000077846,0.9199999999999999,0.0111573623044935,0.01470743212865052,0.0,0.0,0.0,1.0143056640448633,1.18,1.5175,1.3538757038001055,0.00959673970325975
1365,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.3538757038001055,0.00959673970325975
1366,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.3538757038001055,0.00959673970325975
1367,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.3538757038001055,0.00959673970325975
1368,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.3538757038001055,0.00780085138898537
1369,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.3538757038001055,0.00780085138898537
1370,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.3538757038001055,0.00780085138898537
1371,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.3538757038001055,0.00780085138898537
1372,5,0.00000000000072769,0.86,0.01054877890606654,0.0136931264646056,0.0,0.0,0.0,1.0143056640448593,1.27,1.5175,1.293921928394466,0.00780085138898537
1373,6,0.00000000000072769,0.86,0.01054877890606654,0.0136931264646056,0.0,0.0,0.0,1.0143056640448593,1.27,1.5175,1.293921928394466,0.00780085138898537
1374,7,0.00000000000075308,0.8899999999999999,0.01085307060527999,0.01420027929662803,0.0,0.0,0.0,1.0143056640448593,1.225,1.5175,1.293921928394466,0.0080677941374652
1375,8,0.00000000000075308,0.8899999999999999,0.01085307060527999,0.01420027929662803,0.0,0.0,0.0,1.0143056640448593,1.225,1.5175,1.293921928394466,0.0080677941374652
1376,9,0.00000000000077846,0.9199999999999999,0.01115736230449345,0.01470743212865046,0.0,0.0,0.0,1.0143056640448593,1.18,1.5175,1.293921928394466,0.00834387158514806
1377,10,0.00000000000077846,0.9199999999999999,0.01115736230449345,0.01470743212865046,0.0,0.0,0.0,1.0143056640448593,1.18,1.5175,1.293921928394466,0.00834387158514806
1378,11,0.00000000000077846,0.9199999999999999,0.01115736230449345,0.01470743212865046,0.0,0.0,0.0,1.0143056640448593,1.18,1.5175,1.293921928394466,0.00834387158514806
1379,12,0.00000000000077846,0.9199999999999999,0.01115736230449345,0.01470743212865046,0.0,0.0,0.0,1.0143056640448593,1.18,1.5175,1.293921928394466,0.00834387158514806
1380,13,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1381,14,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1382,15,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1383,16,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1384,17,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1385,18,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1386,19,0.00000000000080989,0.9571428571428571,0.01141093872050467,0.01572173779269532,0.0,0.0,0.0,1.0143056640448593,1.09,1.5175,1.293921928394466,0.00892469162119195
1387,20,0.00000000000077846,0.9199999999999999,0.01115736230449345,0.01470743212865046,0.0,0.0,0.0,1.0143056640448593,1.18,1.5175,1.293921928394466,0.00834387158514806
1388,21,0.00000000000077846,0.9199999999999999,0.01115736230449345,0.01470743212865046,0.0,0.0,0.0,1.0143056640448593,1.18,1.5175,1.293921928394466,0.00834387158514806
1389,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.293921928394466,0.00834387158514806
1390,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.293921928394466,0.00834387158514806
1391,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.293921928394466,0.00834387158514806
1392,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.293921928394466,0.00666111458298037
1393,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.293921928394466,0.00666111458298037
1394,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.293921928394466,0.00666111458298037
1395,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.293921928394466,0.00666111458298037
1396,5,0.00000000000072769,0.86,0.01054877890606649,0.01369312646460555,0.0,0.0,0.0,1.0143056640448553,1.27,1.5175,1.231114543891927,0.00666111458298037
1397,6,0.00000000000072769,0.86,0.01054877890606649,0.01369312646460555,0.0,0.0,0.0,1.0143056640448553,1.27,1.5175,1.231114543891927,0.00666111458298037
1398,7,0.00000000000075308,0.8899999999999999,0.01085307060527995,0.01420027929662798,0.0,0.0,0.0,1.0143056640448553,1.225,1.5175,1.231114543891927,0.00688905588657072
1399,8,0.00000000000075308,0.8899999999999999,0.01085307060527995,0.01420027929662798,0.0,0.0,0.0,1.0143056640448553,1.225,1.5175,1.231114543891927,0.00688905588657072
1400,9,0.00000000000077846,0.9199999999999999,0.01115736230449341,0.0147074321286504,0.0,0.0,0.0,1.0143056640448553,1.18,1.5175,1.231114543891927,0.00712479727184937
1401,10,0.00000000000077846,0.9199999999999999,0.01115736230449341,0.0147074321286504,0.0,0.0,0.0,1.0143056640448553,1.18,1.5175,1.231114543891927,0.00712479727184937
1402,11,0.00000000000077846,0.9199999999999999,0.01115736230449341,0.0147074321286504,0.0,0.0,0.0,1.0143056640448553,1.18,1.5175,1.231114543891927,0.00712479727184937
1403,12,0.00000000000077846,0.9199999999999999,0.01115736230449341,0.0147074321286504,0.0,0.0,0.0,1.0143056640448553,1.18,1.5175,1.231114543891927,0.00712479727184937
1404,13,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1405,14,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1406,15,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1407,16,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1408,17,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1409,18,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1410,19,0.00000000000080989,0.9571428571428571,0.01141093872050462,0.01572173779269526,0.0,0.0,0.0,1.0143056640448553,1.09,1.5175,1.231114543891927,0.00762075708690776
1411,20,0.00000000000077846,0.9199999999999999,0.01115736230449341,0.0147074321286504,0.0,0.0,0.0,1.0143056640448553,1.18,1.5175,1.231114543891927,0.00712479727184937
1412,21,0.00000000000077846,0.9199999999999999,0.01115736230449341,0.0147074321286504,0.0,0.0,0.0,1.0143056640448553,1.18,1.5175,1.231114543891927,0.00712479727184937
1413,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.231114543891927,0.00712479727184937
1414,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.231114543891927,0.00712479727184937
1415,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.231114543891927,0.00712479727184937
1416,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.231114543891927,0.00556338956333222
1417,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.231114543891927,0.00556338956333222
1418,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.231114543891927,0.00556338956333222
1419,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.231114543891927,0.00556338956333222
1420,5,0.00000000000072769,0.86,0.01054877890606645,0.01369312646460549,0.0,0.0,0.0,1.0143056640448513,1.27,1.5175,1.1660149833347322,0.00556338956333222
1421,6,0.00000000000072769,0.86,0.01054877890606645,0.01369312646460549,0.0,0.0,0.0,1.0143056640448513,1.27,1.5175,1.1660149833347322,0.00556338956333222
1422,7,0.00000000000075308,0.8899999999999999,0.01085307060527991,0.01420027929662792,0.0,0.0,0.0,1.0143056640448513,1.225,1.5175,1.1660149833347322,0.00575376705251204
1423,8,0.00000000000075308,0.8899999999999999,0.01085307060527991,0.01420027929662792,0.0,0.0,0.0,1.0143056640448513,1.225,1.5175,1.1660149833347322,0.00575376705251204
1424,9,0.00000000000077846,0.9199999999999999,0.01115736230449336,0.01470743212865035,0.0,0.0,0.0,1.0143056640448513,1.18,1.5175,1.1660149833347322,0.00595065920114071
1425,10,0.00000000000077846,0.9199999999999999,0.01115736230449336,0.01470743212865035,0.0,0.0,0.0,1.0143056640448513,1.18,1.5175,1.1660149833347322,0.00595065920114071
1426,11,0.00000000000077846,0.9199999999999999,0.01115736230449336,0.01470743212865035,0.0,0.0,0.0,1.0143056640448513,1.18,1.5175,1.1660149833347322,0.00595065920114071
1427,12,0.00000000000077846,0.9199999999999999,0.01115736230449336,0.01470743212865035,0.0,0.0,0.0,1.0143056640448513,1.18,1.5175,1.1660149833347322,0.00595065920114071
1428,13,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1429,14,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1430,15,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1431,16,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1432,17,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1433,18,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1434,19,0.00000000000080989,0.9571428571428571,0.01141093872050458,0.0157217377926952,0.0,0.0,0.0,1.0143056640448513,1.09,1.5175,1.1660149833347322,0.00636488682394395
1435,20,0.00000000000077846,0.9199999999999999,0.01115736230449336,0.01470743212865035,0.0,0.0,0.0,1.0143056640448513,1.18,1.5175,1.1660149833347322,0.00595065920114071
1436,21,0.00000000000077846,0.9199999999999999,0.01115736230449336,0.01470743212865035,0.0,0.0,0.0,1.0143056640448513,1.18,1.5175,1.1660149833347322,0.00595065920114071
1437,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.1660149833347322,0.00595065920114071
1438,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.1660149833347322,0.00595065920114071
1439,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.1660149833347322,0.00595065920114071
1440,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.1660149833347322,0.00451700902094646
1441,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.1660149833347322,0.00451700902094646
1442,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.1660149833347322,0.00451700902094646
1443,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.1660149833347322,0.00451700902094646
1444,5,0.00000000000072769,0.86,0.01054877890606641,0.01369312646460544,0.0,0.0,0.0,1.0143056640448473,1.27,1.5175,1.099215042958782,0.00451700902094646
1445,6,0.00000000000072769,0.86,0.01054877890606641,0.01369312646460544,0.0,0.0,0.0,1.0143056640448473,1.27,1.5175,1.099215042958782,0.00451700902094646
1446,7,0.00000000000075308,0.8899999999999999,0.01085307060527987,0.01420027929662786,0.0,0.0,0.0,1.0143056640448473,1.225,1.5175,1.099215042958782,0.0046715796880229
1447,8,0.00000000000075308,0.8899999999999999,0.01085307060527987,0.01420027929662786,0.0,0.0,0.0,1.0143056640448473,1.225,1.5175,1.099215042958782,0.0046715796880229
1448,9,0.00000000000077846,0.9199999999999999,0.01115736230449332,0.01470743212865029,0.0,0.0,0.0,1.0143056640448473,1.18,1.5175,1.099215042958782,0.00483143971604807
1449,10,0.00000000000077846,0.9199999999999999,0.01115736230449332,0.01470743212865029,0.0,0.0,0.0,1.0143056640448473,1.18,1.5175,1.099215042958782,0.00483143971604807
1450,11,0.00000000000077846,0.9199999999999999,0.01115736230449332,0.01470743212865029,0.0,0.0,0.0,1.0143056640448473,1.18,1.5175,1.099215042958782,0.00483143971604807
1451,12,0.00000000000077846,0.9199999999999999,0.01115736230449332,0.01470743212865029,0.0,0.0,0.0,1.0143056640448473,1.18,1.5175,1.099215042958782,0.00483143971604807
1452,13,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1453,14,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1454,15,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1455,16,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1456,17,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1457,18,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1458,19,0.00000000000080989,0.9571428571428571,0.01141093872050453,0.01572173779269513,0.0,0.0,0.0,1.0143056640448473,1.09,1.5175,1.099215042958782,0.00516775804997519
1459,20,0.00000000000077846,0.9199999999999999,0.01115736230449332,0.01470743212865029,0.0,0.0,0.0,1.0143056640448473,1.18,1.5175,1.099215042958782,0.00483143971604807
1460,21,0.00000000000077846,0.9199999999999999,0.01115736230449332,0.01470743212865029,0.0,0.0,0.0,1.0143056640448473,1.18,1.5175,1.099215042958782,0.00483143971604807
1461,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.099215042958782,0.00483143971604807
1462,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.099215042958782,0.00483143971604807
1463,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.099215042958782,0.00483143971604807
1464,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.099215042958782,0.00352997586310502
1465,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.099215042958782,0.00352997586310502
1466,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.099215042958782,0.00352997586310502
1467,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.099215042958782,0.00352997586310502
1468,5,0.00000000000072769,0.86,0.01054877890606637,0.01369312646460539,0.0,0.0,0.0,1.0143056640448433,1.27,1.5175,1.0313213940843708,0.00352997586310502
1469,6,0.00000000000072769,0.86,0.01054877890606637,0.01369312646460539,0.0,0.0,0.0,1.0143056640448433,1.27,1.5175,1.0313213940843708,0.00352997586310502
1470,7,0.00000000000075308,0.8899999999999999,0.01085307060527982,0.01420027929662781,0.0,0.0,0.0,1.0143056640448433,1.225,1.5175,1.0313213940843708,0.00365077055742457
1471,8,0.00000000000075308,0.8899999999999999,0.01085307060527982,0.01420027929662781,0.0,0.0,0.0,1.0143056640448433,1.225,1.5175,1.0313213940843708,0.00365077055742457
1472,9,0.00000000000077846,0.9199999999999999,0.01115736230449328,0.01470743212865023,0.0,0.0,0.0,1.0143056640448433,1.18,1.5175,1.0313213940843708,0.00377569880923619
1473,10,0.00000000000077846,0.9199999999999999,0.01115736230449328,0.01470743212865023,0.0,0.0,0.0,1.0143056640448433,1.18,1.5175,1.0313213940843708,0.00377569880923619
1474,11,0.00000000000077846,0.9199999999999999,0.01115736230449328,0.01470743212865023,0.0,0.0,0.0,1.0143056640448433,1.18,1.5175,1.0313213940843708,0.00377569880923619
1475,12,0.00000000000077846,0.9199999999999999,0.01115736230449328,0.01470743212865023,0.0,0.0,0.0,1.0143056640448433,1.18,1.5175,1.0313213940843708,0.00377569880923619
1476,13,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1477,14,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1478,15,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1479,16,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1480,17,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1481,18,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1482,19,0.00000000000080989,0.9571428571428571,0.01141093872050449,0.01572173779269507,0.0,0.0,0.0,1.0143056640448433,1.09,1.5175,1.0313213940843708,0.00403852662197182
1483,20,0.00000000000077846,0.9199999999999999,0.01115736230449328,0.01470743212865023,0.0,0.0,0.0,1.0143056640448433,1.18,1.5175,1.0313213940843708,0.00377569880923619
1484,21,0.00000000000077846,0.9199999999999999,0.01115736230449328,0.01470743212865023,0.0,0.0,0.0,1.0143056640448433,1.18,1.5175,1.0313213940843708,0.00377569880923619
1485,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.0313213940843708,0.00377569880923619
1486,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.0313213940843708,0.00377569880923619
1487,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.0313213940843708,0.00377569880923619
1488,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.0313213940843708,0.00260878413391551
1489,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.0313213940843708,0.00260878413391551
1490,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.0313213940843708,0.00260878413391551
1491,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.0313213940843708,0.00260878413391551
1492,5,0.00000000000072769,0.86,0.01054877890606633,0.01369312646460533,0.0,0.0,0.0,1.0143056640448394,1.27,1.5175,0.9629409279500117,0.00260878413391551
1493,6,0.00000000000072769,0.86,0.01054877890606633,0.01369312646460533,0.0,0.0,0.0,1.0143056640448394,1.27,1.5175,0.9629409279500117,0.00260878413391551
1494,7,0.00000000000075308,0.8899999999999999,0.01085307060527978,0.01420027929662775,0.0,0.0,0.0,1.0143056640448394,1.225,1.5175,0.9629409279500117,0.00269805592902768
1495,8,0.00000000000075308,0.8899999999999999,0.01085307060527978,0.01420027929662775,0.0,0.0,0.0,1.0143056640448394,1.225,1.5175,0.9629409279500117,0.00269805592902768
1496,9,0.00000000000077846,0.9199999999999999,0.01115736230449323,0.01470743212865017,0.0,0.0,0.0,1.0143056640448394,1.18,1.5175,0.9629409279500117,0.00279038257766297
1497,10,0.00000000000077846,0.9199999999999999,0.01115736230449323,0.01470743212865017,0.0,0.0,0.0,1.0143056640448394,1.18,1.5175,0.9629409279500117,0.00279038257766297
1498,11,0.00000000000077846,0.9199999999999999,0.01115736230449323,0.01470743212865017,0.0,0.0,0.0,1.0143056640448394,1.18,1.5175,0.9629409279500117,0.00279038257766297
1499,12,0.00000000000077846,0.9199999999999999,0.01115736230449323,0.01470743212865017,0.0,0.0,0.0,1.0143056640448394,1.18,1.5175,0.9629409279500117,0.00279038257766297
1500,13,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1501,14,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1502,15,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1503,16,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1504,17,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1505,18,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1506,19,0.00000000000080989,0.9571428571428571,0.01141093872050444,0.01572173779269501,0.0,0.0,0.0,1.0143056640448394,1.09,1.5175,0.9629409279500117,0.00298462215731078
1507,20,0.00000000000077846,0.9199999999999999,0.01115736230449323,0.01470743212865017,0.0,0.0,0.0,1.0143056640448394,1.18,1.5175,0.9629409279500117,0.00279038257766297
1508,21,0.00000000000077846,0.9199999999999999,0.01115736230449323,0.01470743212865017,0.0,0.0,0.0,1.0143056640448394,1.18,1.5175,0.9629409279500117,0.00279038257766297
1509,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.9629409279500117,0.00279038257766297
1510,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.9629409279500117,0.00279038257766297
1511,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.9629409279500117,0.00279038257766297
1512,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.9629409279500117,0.0017583120537808
1513,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.9629409279500117,0.0017583120537808
1514,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.9629409279500117,0.0017583120537808
1515,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.9629409279500117,0.0017583120537808
1516,5,0.00000000000072769,0.86,0.01054877890606629,0.01369312646460528,0.0,0.0,0.0,1.0143056640448354,1.27,1.5175,0.8946672426949387,0.0017583120537808
1517,6,0.00000000000072769,0.86,0.01054877890606629,0.01369312646460528,0.0,0.0,0.0,1.0143056640448354,1.27,1.5175,0.8946672426949387,0.0017583120537808
1518,7,0.00000000000075308,0.8899999999999999,0.01085307060527974,0.0142002792966277,0.0,0.0,0.0,1.0143056640448354,1.225,1.5175,0.8946672426949387,0.00181848095444518
1519,8,0.00000000000075308,0.8899999999999999,0.01085307060527974,0.0142002792966277,0.0,0.0,0.0,1.0143056640448354,1.225,1.5175,0.8946672426949387,0.00181848095444518
1520,9,0.00000000000077846,0.9199999999999999,0.01115736230449319,0.01470743212865011,0.0,0.0,0.0,1.0143056640448354,1.18,1.5175,0.8946672426949387,0.0018807088164864
1521,10,0.00000000000077846,0.9199999999999999,0.01115736230449319,0.01470743212865011,0.0,0.0,0.0,1.0143056640448354,1.18,1.5175,0.8946672426949387,0.0018807088164864
1522,11,0.00000000000077846,0.9199999999999999,0.01115736230449319,0.01470743212865011,0.0,0.0,0.0,1.0143056640448354,1.18,1.5175,0.8946672426949387,0.0018807088164864
1523,12,0.00000000000077846,0.9199999999999999,0.01115736230449319,0.01470743212865011,0.0,0.0,0.0,1.0143056640448354,1.18,1.5175,0.8946672426949387,0.0018807088164864
1524,13,0.00000000000080989,0.9571428571428571,0.0114109387205044,0.01572173779269495,0.0,0.0,0.0,1.0143056640448354,1.09,1.5175,0.8946672426949387,0.00201162566383146
1525,14,0.00000000000080989,0.9571428571428571,0.0114109387205044,0.01572173779269495,0.0,0.0,0.0,1.0143056640448354,1.09,1.5175,0.8946672426949387,0.00201162566383146
1526,15,0.00000000000080989,0.9571428571428571,0.0114109387205044,0.01572173779269495,0.0,0.0,0.0,1.0143056640448354,1.09,1.5175,0.8946672426949387,0.00201162566383146
