cycle,DTFAST,GENR,TEMFAC,RDVLV,RDVFR,TTH,TTL,TTAB,FCO2D,TSLA,CSLA,GP,MAINT,GPFN
2204,21,0.00000000001621231,19.159999999999997,0.23122444389316107,0.30808356884320326,0.0,0.0,0.0,21.2431962887603,24.779999999999998,25.797499999999992,0.05872888097704705,-0.06166317968603061,0.00360925723367636
2205,22,0.00000000001699077,20.08,0.24222444389316108,0.32258356884320327,0.0,0.0,0.0,22.2431962887603,25.959999999999997,25.797499999999992,0.06095289566152649,-0.06459524676394597,0.00360925723367636
2206,23,0.00000000001776923,21.0,0.25322444389316107,0.3370835688432033,0.0,0.0,0.0,23.2431962887603,27.139999999999997,25.797499999999992,0.06317691034600594,-0.06752731384186132,0.00360925723367636
2207,24,0.00000000001854769,21.92,0.2642244438931611,0.3515835688432033,0.0,0.0,0.0,24.2431962887603,28.319999999999997,25.797499999999992,0.06540092503048538,-0.07045938091977667,0.00360925723367636
2208,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.00222401468447944,-0.00270150647479313,0.0034478648114908
2209,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,0.00444802936895888,-0.00540301294958626,0.0034478648114908
2210,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,0.00667204405343831,-0.00810451942437939,0.0034478648114908
2211,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,0.00889605873791775,-0.01080602589917252,0.0034478648114908
2212,5,0.00000000000363846,4.3,0.05214877890606508,0.06769312646460371,0.0,0.0,0.0,5.01430566404472,6.35,1.5175,0.00879403668597738,-0.01350753237396565,0.00181963909599693
2213,6,0.00000000000436615,5.16,0.06269755781213017,0.08138625292920743,0.0,0.0,0.0,6.02861132808944,7.619999999999999,3.035,0.00869201463403701,-0.01620903884875878,0.00181963909599693
2214,7,0.00000000000511923,6.05,0.07355062841740867,0.0955865322258335,0.0,0.0,0.0,7.04291699213416,8.844999999999999,4.5525,0.00858999258209664,-0.01900299004880788,0.0018843504036761
2215,8,0.00000000000587231,6.9399999999999995,0.08440369902268717,0.10978681152245959,0.0,0.0,0.0,8.05722265617888,10.069999999999999,6.07,0.00848797053015627,-0.02179694124885697,0.0018843504036761
2216,9,0.00000000000665077,7.859999999999999,0.09556106132717909,0.12449424365110802,0.0,0.0,0.0,9.0715283202236,11.249999999999998,7.5875,0.0083859484782159,-0.02468650060438415,0.00195127611251077
2217,10,0.00000000000742923,8.78,0.106718423631671,0.13920167577975645,0.0,0.0,0.0,10.08583398426832,12.429999999999998,9.105,0.00828392642627553,-0.02757605995991134,0.00195127611251077
2218,11,0.00000000000820769,9.7,0.11787578593616291,0.1539091079084049,0.0,0.0,0.0,11.10013964831304,13.609999999999998,10.6225,0.00818190437433516,-0.03046561931543853,0.00195127611251077
2219,12,0.00000000000898615,10.62,0.12903314824065482,0.16861654003705334,0.0,0.0,0.0,12.11444531235776,14.789999999999997,12.14,0.00807988232239479,-0.03335517867096571,0.00195127611251077
2220,13,0.00000000000979604,11.577142857142857,0.1404440869611579,0.1843382778297465,0.0,0.0,0.0,13.128750976402479,15.879999999999997,13.6575,0.00797786027045442,-0.03644588133891104,0.00209207643120347
2221,14,0.00000000001060593,12.534285714285714,0.15185502568166098,0.20006001562243964,0.0,0.0,0.0,14.143056640447199,16.97,15.175,0.00787583821851405,-0.03953658400685636,0.00209207643120347
2222,15,0.00000000001141582,13.491428571428571,0.16326596440216407,0.21578175341513278,0.0,0.0,0.0,15.157362304491919,18.06,16.692500000000003,0.00777381616657368,-0.04262728667480169,0.00209207643120347
2223,16,0.00000000001222571,14.448571428571428,0.17467690312266715,0.23150349120782593,0.0,0.0,0.0,16.17166796853664,19.15,18.21,0.00767179411463331,-0.04571798934274701,0.00209207643120347
2224,17,0.0000000000130356,15.405714285714286,0.18608784184317023,0.24722522900051908,0.0,0.0,0.0,17.18597363258136,20.24,19.7275,0.00756977206269293,-0.04880869201069234,0.00209207643120347
2225,18,0.00000000001384549,16.36285714285714,0.19749878056367332,0.2629469667932122,0.0,0.0,0.0,18.20027929662608,21.33,21.244999999999997,0.00746775001075256,-0.05189939467863766,0.00209207643120347
2226,19,0.00000000001465538,17.319999999999997,0.2089097192841764,0.27866870458590537,0.0,0.0,0.0,19.2145849606708,22.419999999999998,22.762499999999996,0.00736572795881219,-0.05499009734658299,0.00209207643120347
2227,20,0.00000000001543385,18.239999999999995,0.2200670815886683,0.2933761367145538,0.0,0.0,0.0,20.22889062471552,23.599999999999998,24.279999999999994,0.00726370590687182,-0.05787965670211017,0.00195127611251077
2228,21,0.00000000001621231,19.159999999999997,0.23122444389316021,0.30808356884320226,0.0,0.0,0.0,21.243196288760238,24.779999999999998,25.797499999999992,0.00716168385493145,-0.06076921605763735,0.00195127611251077
2229,22,0.00000000001699077,20.08,0.24222444389316022,0.3225835688432023,0.0,0.0,0.0,22.243196288760238,25.959999999999997,25.797499999999992,0.00705966180299108,-0.06365877541316455,0.00195127611251077
2230,23,0.00000000001776923,21.0,0.25322444389316023,0.3370835688432023,0.0,0.0,0.0,23.243196288760238,27.139999999999997,25.797499999999992,0.00695763975105071,-0.06654833476869174,0.00195127611251077
2231,24,0.00000000001854769,21.92,0.26422444389316024,0.3515835688432023,0.0,0.0,0.0,24.243196288760238,28.319999999999997,25.797499999999992,0.00685561769911034,-0.06943789412421893,0.00195127611251077
2232,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00010202205194037,-0.00266454752772371,0.00179376783304834
2233,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00020404410388074,-0.00532909505544742,0.00179376783304834
2234,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.00030606615582111,-0.00799364258317113,0.00179376783304834
2235,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.00040808820776148,-0.01065819011089484,0.00179376783304834
2236,5,0.00000000000363846,4.3,0.05214877890606504,0.06769312646460365,0.0,0.0,0.0,5.0143056640447154,6.35,1.5175,-0.00226591115067099,-0.01332273763861854,0.00056470720936994
2237,6,0.00000000000436615,5.16,0.06269755781213009,0.08138625292920731,0.0,0.0,0.0,6.028611328089431,7.619999999999999,3.035,-0.0041237340935805,-0.01598728516634225,0.00056470720936994
2238,7,0.00000000000511923,6.05,0.07355062841740855,0.09558653222583334,0.0,0.0,0.0,7.042916992134146,8.844999999999999,4.5525,-0.00598155703649001,-0.01874301269545786,0.00062853321034427
2239,8,0.00000000000587231,6.9399999999999995,0.084403699022687,0.10978681152245937,0.0,0.0,0.0,8.057222656178862,10.069999999999999,6.07,-0.00783937997939952,-0.02149874022457348,0.00062853321034427
2240,9,0.00000000000665077,7.859999999999999,0.09556106132717887,0.12449424365110774,0.0,0.0,0.0,9.071528320223578,11.249999999999998,7.5875,-0.00969720292230902,-0.02434876790683934,0.00069454331754945
2241,10,0.00000000000742923,8.78,0.10671842363167074,0.13920167577975612,0.0,0.0,0.0,10.085833984268294,12.429999999999998,9.105,-0.01155502586521853,-0.0271987955891052,0.00069454331754945
2242,11,0.00000000000820769,9.7,0.1178757859361626,0.1539091079084045,0.0,0.0,0.0,11.10013964831301,13.609999999999998,10.6225,-0.01341284880812804,-0.03004882327137106,0.00069454331754945
2243,12,0.00000000000898615,10.62,0.12903314824065448,0.1686165400370529,0.0,0.0,0.0,12.114445312357727,14.789999999999997,12.14,-0.01527067175103755,-0.03289885095363691,0.00069454331754945
2244,13,0.00000000000979604,11.577142857142857,0.14044408696115754,0.184338277829746,0.0,0.0,0.0,13.128750976402443,15.879999999999997,13.6575,-0.01712849469394705,-0.03594727013369214,0.00083341736600201
2245,14,0.00000000001060593,12.534285714285714,0.1518550256816606,0.20006001562243908,0.0,0.0,0.0,14.14305664044716,16.97,15.175,-0.01898631763685656,-0.03899568931374738,0.00083341736600201
2246,15,0.00000000001141582,13.491428571428571,0.16326596440216365,0.21578175341513217,0.0,0.0,0.0,15.157362304491876,18.06,16.692500000000003,-0.02084414057976607,-0.04204410849380261,0.00083341736600201
2247,16,0.00000000001222571,14.448571428571428,0.1746769031226667,0.23150349120782526,0.0,0.0,0.0,16.171667968536592,19.15,18.21,-0.02270196352267558,-0.04509252767385784,0.00083341736600201
2248,17,0.0000000000130356,15.405714285714286,0.18608784184316976,0.24722522900051835,0.0,0.0,0.0,17.18597363258131,20.24,19.7275,-0.02455978646558509,-0.04814094685391307,0.00083341736600201
2249,18,0.00000000001384549,16.36285714285714,0.19749878056367282,0.26294696679321145,0.0,0.0,0.0,18.200279296626025,21.33,21.244999999999997,-0.0264176094084946,-0.0511893660339683,0.00083341736600201
2250,19,0.00000000001465538,17.319999999999997,0.20890971928417587,0.27866870458590454,0.0,0.0,0.0,19.21458496067074,22.419999999999998,22.762499999999996,-0.02827543235140411,-0.05423778521402353,0.00083341736600201
2251,20,0.00000000001543385,18.239999999999995,0.22006708158866775,0.2933761367145529,0.0,0.0,0.0,20.228890624715458,23.599999999999998,24.279999999999994,-0.03013325529431362,-0.05708781289628939,0.00069454331754945
2252,21,0.00000000001621231,19.159999999999997,0.23122444389315963,0.3080835688432013,0.0,0.0,0.0,21.243196288760174,24.779999999999998,25.797499999999992,-0.03199107823722313,-0.05993784057855525,0.00069454331754945
2253,22,0.00000000001699077,20.08,0.24222444389315964,0.32258356884320133,0.0,0.0,0.0,22.243196288760174,25.959999999999997,25.797499999999992,-0.03384890118013264,-0.06278786826082111,0.00069454331754945
2254,23,0.00000000001776923,21.0,0.2532244438931596,0.33708356884320134,0.0,0.0,0.0,23.243196288760174,27.139999999999997,25.797499999999992,-0.03570672412304215,-0.06563789594308697,0.00069454331754945
2255,24,0.00000000001854769,21.92,0.26422444389315963,0.35158356884320136,0.0,0.0,0.0,24.243196288760174,28.319999999999997,25.797499999999992,-0.03756454706595166,-0.06848792362535283,0.00069454331754945
2256,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00185782294290951,-0.00263042879138513,0.00054082409393294
2257,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00371564588581902,-0.00526085758277026,0.00054082409393294
2258,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.00557346882872852,-0.0078912863741554,0.00054082409393294
2259,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.00743129177163803,-0.01052171516554053,0.00054082409393294
2260,5,0.00000000000363846,4.3,0.052148778906065,0.06769312646460361,0.0,0.0,0.0,5.014305664044712,6.35,1.5175,-0.01057183516585445,-0.01315214395692566,-0.0003570802219819
2261,6,0.00000000000436615,5.16,0.06269755781213,0.08138625292920722,0.0,0.0,0.0,6.028611328089424,7.619999999999999,3.035,-0.01371237856007087,-0.01578257274831079,-0.0003570802219819
2262,7,0.00000000000511923,6.05,0.07355062841740842,0.09558653222583319,0.0,0.0,0.0,7.042916992134136,8.844999999999999,4.5525,-0.01685292195428729,-0.01850301400836624,-0.00029407149391268
2263,8,0.00000000000587231,6.9399999999999995,0.08440369902268684,0.10978681152245914,0.0,0.0,0.0,8.057222656178848,10.069999999999999,6.07,-0.01999346534850371,-0.02122345526842169,-0.00029407149391268
2264,9,0.00000000000665077,7.859999999999999,0.09556106132717866,0.12449424365110746,0.0,0.0,0.0,9.071528320223559,11.249999999999998,7.5875,-0.02313400874272013,-0.02403698919629318,-0.00022890662644145
2265,10,0.00000000000742923,8.78,0.10671842363167049,0.13920167577975578,0.0,0.0,0.0,10.08583398426827,12.429999999999998,9.105,-0.02627455213693655,-0.02685052312416467,-0.00022890662644145
2266,11,0.00000000000820769,9.7,0.11787578593616231,0.15390910790840412,0.0,0.0,0.0,11.10013964831298,13.609999999999998,10.6225,-0.02941509553115297,-0.02966405705203615,-0.00022890662644145
2267,12,0.00000000000898615,10.62,0.12903314824065415,0.16861654003705245,0.0,0.0,0.0,12.114445312357692,14.789999999999997,12.14,-0.03255563892536939,-0.03247759097990764,-0.00022890662644145
2268,13,0.00000000000979604,11.577142857142857,0.14044408696115715,0.1843382778297455,0.0,0.0,0.0,13.128750976402403,15.879999999999997,13.6575,-0.03569618231958581,-0.0354869760616135,-0.0000918108187574
2269,14,0.00000000001060593,12.534285714285714,0.15185502568166015,0.20006001562243853,0.0,0.0,0.0,14.143056640447114,16.97,15.175,-0.03883672571380223,-0.03849636114331935,-0.0000918108187574
2270,15,0.00000000001141582,13.491428571428571,0.16326596440216315,0.21578175341513156,0.0,0.0,0.0,15.157362304491825,18.06,16.692500000000003,-0.04197726910801865,-0.0415057462250252,-0.0000918108187574
2271,16,0.00000000001222571,14.448571428571428,0.17467690312266615,0.2315034912078246,0.0,0.0,0.0,16.171667968536536,19.15,18.21,-0.04511781250223507,-0.04451513130673106,-0.0000918108187574
2272,17,0.0000000000130356,15.405714285714286,0.18608784184316915,0.24722522900051763,0.0,0.0,0.0,17.18597363258125,20.24,19.7275,-0.04825835589645149,-0.04752451638843691,-0.0000918108187574
2273,18,0.00000000001384549,16.36285714285714,0.19749878056367215,0.26294696679321067,0.0,0.0,0.0,18.20027929662596,21.33,21.244999999999997,-0.0513988992906679,-0.05053390147014276,-0.0000918108187574
2274,19,0.00000000001465538,17.319999999999997,0.20890971928417515,0.2786687045859037,0.0,0.0,0.0,19.214584960670674,22.419999999999998,22.762499999999996,-0.05453944268488432,-0.05354328655184862,-0.0000918108187574
2275,20,0.00000000001543385,18.239999999999995,0.22006708158866697,0.29337613671455204,0.0,0.0,0.0,20.228890624715387,23.599999999999998,24.279999999999994,-0.05767998607910074,-0.05635682047972011,-0.00022890662644145
2276,21,0.00000000001621231,19.159999999999997,0.2312244438931588,0.3080835688432004,0.0,0.0,0.0,21.2431962887601,24.779999999999998,25.797499999999992,-0.06082052947331716,-0.05917035440759159,-0.00022890662644145
2277,22,0.00000000001699077,20.08,0.2422244438931588,0.3225835688432004,0.0,0.0,0.0,22.2431962887601,25.959999999999997,25.797499999999992,-0.06396107286753358,-0.06198388833546308,-0.00022890662644145
2278,23,0.00000000001776923,21.0,0.2532244438931588,0.3370835688432004,0.0,0.0,0.0,23.2431962887601,27.139999999999997,25.797499999999992,-0.06710161626175,-0.06479742226333457,-0.00022890662644145
2279,24,0.00000000001854769,21.92,0.2642244438931588,0.3515835688432004,0.0,0.0,0.0,24.2431962887601,28.319999999999997,25.797499999999992,-0.07024215965596642,-0.06761095619120606,-0.00022890662644145
2280,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00314054339421642,-0.00259914064441301,-0.00037898192486238
2281,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00628108678843284,-0.00519828128882603,-0.00037898192486238
2282,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.00942163018264926,-0.00779742193323904,-0.00037898192486238
2283,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.01256217357686568,-0.01039656257765206,-0.00037898192486238
2284,5,0.00000000000363846,4.3,0.05214877890606496,0.06769312646460356,0.0,0.0,0.0,5.0143056640447075,6.35,1.5175,-0.01659747092336181,-0.01299570322206507,-0.00100530969145818
2285,6,0.00000000000436615,5.16,0.06269755781212992,0.0813862529292071,0.0,0.0,0.0,6.028611328089415,7.619999999999999,3.035,-0.02063276826985795,-0.01559484386647809,-0.00100530969145818
2286,7,0.00000000000511923,6.05,0.0735506284174083,0.09558653222583302,0.0,0.0,0.0,7.042916992134122,8.844999999999999,4.5525,-0.02466806561635408,-0.01828292630874215,-0.00094305043296245
2287,8,0.00000000000587231,6.9399999999999995,0.08440369902268667,0.10978681152245892,0.0,0.0,0.0,8.05722265617883,10.069999999999999,6.07,-0.02870336296285022,-0.02097100875100622,-0.00094305043296245
2288,9,0.00000000000665077,7.859999999999999,0.09556106132717845,0.12449424365110719,0.0,0.0,0.0,9.071528320223537,11.249999999999998,7.5875,-0.03273866030934635,-0.02375107655223913,-0.00087866068168426
2289,10,0.00000000000742923,8.78,0.10671842363167024,0.13920167577975545,0.0,0.0,0.0,10.085833984268245,12.429999999999998,9.105,-0.03677395765584248,-0.02653114435347203,-0.00087866068168426
2290,11,0.00000000000820769,9.7,0.11787578593616202,0.1539091079084037,0.0,0.0,0.0,11.100139648312952,13.609999999999998,10.6225,-0.04080925500233861,-0.02931121215470493,-0.00087866068168426
2291,12,0.00000000000898615,10.62,0.12903314824065382,0.16861654003705195,0.0,0.0,0.0,12.11444531235766,14.789999999999997,12.14,-0.04484455234883474,-0.03209127995593784,-0.00087866068168426
2292,13,0.00000000000979604,11.577142857142857,0.1404440869611568,0.18433827782974493,0.0,0.0,0.0,13.128750976402367,15.879999999999997,13.6575,-0.04887984969533087,-0.03506486932135573,-0.00074319558675477
2293,14,0.00000000001060593,12.534285714285714,0.15185502568165976,0.20006001562243791,0.0,0.0,0.0,14.143056640447075,16.97,15.175,-0.052915147041827,-0.03803845868677361,-0.00074319558675477
2294,15,0.00000000001141582,13.491428571428571,0.16326596440216273,0.2157817534151309,0.0,0.0,0.0,15.157362304491782,18.06,16.692500000000003,-0.05695044438832313,-0.0410120480521915,-0.00074319558675477
2295,16,0.00000000001222571,14.448571428571428,0.1746769031226657,0.23150349120782387,0.0,0.0,0.0,16.17166796853649,19.15,18.21,-0.06098574173481926,-0.04398563741760939,-0.00074319558675477
2296,17,0.0000000000130356,15.405714285714286,0.18608784184316868,0.24722522900051686,0.0,0.0,0.0,17.1859736325812,20.24,19.7275,-0.0650210390813154,-0.04695922678302728,-0.00074319558675477
2297,18,0.00000000001384549,16.36285714285714,0.19749878056367165,0.26294696679320984,0.0,0.0,0.0,18.200279296625908,21.33,21.244999999999997,-0.06905633642781153,-0.04993281614844517,-0.00074319558675477
2298,19,0.00000000001465538,17.319999999999997,0.20890971928417462,0.2786687045859028,0.0,0.0,0.0,19.214584960670617,22.419999999999998,22.762499999999996,-0.07309163377430766,-0.05290640551386306,-0.00074319558675477
2299,20,0.00000000001543385,18.239999999999995,0.2200670815886664,0.2933761367145511,0.0,0.0,0.0,20.228890624715326,23.599999999999998,24.279999999999994,-0.0771269311208038,-0.05568647331509596,-0.00087866068168426
2300,21,0.00000000001621231,19.159999999999997,0.23122444389315816,0.3080835688431994,0.0,0.0,0.0,21.243196288760036,24.779999999999998,25.797499999999992,-0.08116222846729992,-0.05846654111632887,-0.00087866068168426
2301,22,0.00000000001699077,20.08,0.24222444389315817,0.3225835688431994,0.0,0.0,0.0,22.243196288760036,25.959999999999997,25.797499999999992,-0.08519752581379605,-0.06124660891756177,-0.00087866068168426
2302,23,0.00000000001776923,21.0,0.2532244438931582,0.3370835688431994,0.0,0.0,0.0,23.243196288760036,27.139999999999997,25.797499999999992,-0.08923282316029219,-0.06402667671879467,-0.00087866068168426
2303,24,0.00000000001854769,21.92,0.2642244438931582,0.3515835688431994,0.0,0.0,0.0,24.243196288760036,28.319999999999997,25.797499999999992,-0.09326812050678832,-0.06680674452002756,-0.00087866068168426
2304,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00403529734649613,-0.00257062116816869,-0.00102527332482921
2305,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00807059469299227,-0.00514124233633739,-0.00102527332482921
2306,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.0121058920394884,-0.00771186350450608,-0.00102527332482921
2307,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.01614118938598453,-0.01028248467267477,-0.00102527332482921
2308,5,0.00000000000363846,4.3,0.05214877890606492,0.0676931264646035,0.0,0.0,0.0,5.014305664044704,6.35,1.5175,-0.02075714659533717,-0.01285310584084347,-0.00143173522882876
2309,6,0.00000000000436615,5.16,0.06269755781212984,0.081386252929207,0.0,0.0,0.0,6.028611328089408,7.619999999999999,3.035,-0.02537310380468981,-0.01542372700901216,-0.00143173522882876
2310,7,0.00000000000511923,6.05,0.07355062841740817,0.09558653222583285,0.0,0.0,0.0,7.042916992134112,8.844999999999999,4.5525,-0.02998906101404245,-0.0180823140472781,-0.00137015911976069
2311,8,0.00000000000587231,6.9399999999999995,0.0844036990226865,0.1097868115224587,0.0,0.0,0.0,8.057222656178816,10.069999999999999,6.07,-0.03460501822339509,-0.02074090108554403,-0.00137015911976069
2312,9,0.00000000000665077,7.859999999999999,0.09556106132717825,0.12449424365110691,0.0,0.0,0.0,9.07152832022352,11.249999999999998,7.5875,-0.03922097543274772,-0.02349046415907577,-0.00130647589507464
2313,10,0.00000000000742923,8.78,0.10671842363166999,0.13920167577975512,0.0,0.0,0.0,10.085833984268223,12.429999999999998,9.105,-0.04383693264210036,-0.0262400272326075,-0.00130647589507464
2314,11,0.00000000000820769,9.7,0.11787578593616173,0.15390910790840331,0.0,0.0,0.0,11.100139648312927,13.609999999999998,10.6225,-0.048452889851453,-0.02898959030613923,-0.00130647589507464
2315,12,0.00000000000898615,10.62,0.12903314824065346,0.1686165400370515,0.0,0.0,0.0,12.114445312357631,14.789999999999997,12.14,-0.05306884706080563,-0.03173915337967096,-0.00130647589507464
2316,13,0.00000000000979604,11.577142857142857,0.14044408696115637,0.1843382778297444,0.0,0.0,0.0,13.128750976402335,15.879999999999997,13.6575,-0.05768480427015827,-0.03468011457183101,-0.00117249721203481
2317,14,0.00000000001060593,12.534285714285714,0.1518550256816593,0.2000600156224373,0.0,0.0,0.0,14.143056640447039,16.97,15.175,-0.06230076147951091,-0.03762107576399106,-0.00117249721203481
2318,15,0.00000000001141582,13.491428571428571,0.1632659644021622,0.2157817534151302,0.0,0.0,0.0,15.157362304491743,18.06,16.692500000000003,-0.06691671868886355,-0.04056203695615111,-0.00117249721203481
2319,16,0.00000000001222571,14.448571428571428,0.17467690312266512,0.2315034912078231,0.0,0.0,0.0,16.171667968536447,19.15,18.21,-0.07153267589821619,-0.04350299814831116,-0.00117249721203481
2320,17,0.0000000000130356,15.405714285714286,0.18608784184316804,0.247225229000516,0.0,0.0,0.0,17.18597363258115,20.24,19.7275,-0.07614863310756882,-0.04644395934047121,-0.00117249721203481
2321,18,0.00000000001384549,16.36285714285714,0.19749878056367096,0.2629469667932089,0.0,0.0,0.0,18.20027929662585,21.33,21.244999999999997,-0.08076459031692146,-0.04938492053263126,-0.00117249721203481
2322,19,0.00000000001465538,17.319999999999997,0.20890971928417387,0.2786687045859018,0.0,0.0,0.0,19.214584960670553,22.419999999999998,22.762499999999996,-0.0853805475262741,-0.05232588172479131,-0.00117249721203481
2323,20,0.00000000001543385,18.239999999999995,0.22006708158866561,0.29337613671455004,0.0,0.0,0.0,20.228890624715255,23.599999999999998,24.279999999999994,-0.08999650473562673,-0.05507544479832305,-0.00130647589507464
2324,21,0.00000000001621231,19.159999999999997,0.23122444389315736,0.30808356884319826,0.0,0.0,0.0,21.243196288759957,24.779999999999998,25.797499999999992,-0.09461246194497937,-0.05782500787185478,-0.00130647589507464
2325,22,0.00000000001699077,20.08,0.24222444389315737,0.3225835688431983,0.0,0.0,0.0,22.243196288759957,25.959999999999997,25.797499999999992,-0.099228419154332,-0.06057457094538651,-0.00130647589507464
2326,23,0.00000000001776923,21.0,0.25322444389315735,0.3370835688431983,0.0,0.0,0.0,23.243196288759957,27.139999999999997,25.797499999999992,-0.10384437636368464,-0.06332413401891825,-0.00130647589507464
2327,24,0.00000000001854769,21.92,0.26422444389315736,0.3515835688431983,0.0,0.0,0.0,24.243196288759957,28.319999999999997,25.797499999999992,-0.10846033357303728,-0.06607369709244998,-0.00130647589507464
2328,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00461595720935264,-0.00254476907110791,-0.00144983169677131
2329,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00923191441870528,-0.00508953814221581,-0.00144983169677131
2330,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.01384787162805792,-0.00763430721332372,-0.00144983169677131
2331,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.01846382883741056,-0.01017907628443163,-0.00144983169677131
2332,5,0.00000000000363846,4.3,0.05214877890606488,0.06769312646460345,0.0,0.0,0.0,5.0143056640446995,6.35,1.5175,-0.02340986528944668,-0.01272384535553954,-0.00168088716664975
2333,6,0.00000000000436615,5.16,0.06269755781212975,0.0813862529292069,0.0,0.0,0.0,6.028611328089399,7.619999999999999,3.035,-0.0283559017414828,-0.01526861442664744,-0.00168088716664975
2334,7,0.00000000000511923,6.05,0.07355062841740803,0.09558653222583269,0.0,0.0,0.0,7.042916992134098,8.844999999999999,4.5525,-0.03330193819351893,-0.01790046471699857,-0.0016199303131795
2335,8,0.00000000000587231,6.9399999999999995,0.08440369902268632,0.10978681152245848,0.0,0.0,0.0,8.057222656178798,10.069999999999999,6.07,-0.03824797464555505,-0.0205323150073497,-0.0016199303131795
2336,9,0.00000000000665077,7.859999999999999,0.09556106132717802,0.12449424365110662,0.0,0.0,0.0,9.071528320223498,11.249999999999998,7.5875,-0.04319401109759118,-0.02325422640963096,-0.0015568875348284
2337,10,0.00000000000742923,8.78,0.10671842363166972,0.13920167577975476,0.0,0.0,0.0,10.085833984268199,12.429999999999998,9.105,-0.0481400475496273,-0.02597613781191222,-0.0015568875348284
2338,11,0.00000000000820769,9.7,0.11787578593616142,0.1539091079084029,0.0,0.0,0.0,11.100139648312899,13.609999999999998,10.6225,-0.05308608400166343,-0.02869804921419349,-0.0015568875348284
2339,12,0.00000000000898615,10.62,0.12903314824065312,0.16861654003705104,0.0,0.0,0.0,12.1144453123576,14.789999999999997,12.14,-0.05803212045369955,-0.03141996061647475,-0.0015568875348284
2340,13,0.00000000000979604,11.577142857142857,0.14044408696115598,0.18433827782974388,0.0,0.0,0.0,13.1287509764023,15.879999999999997,13.6575,-0.06297815690573567,-0.03433134529415916,-0.0014242562420462
2341,14,0.00000000001060593,12.534285714285714,0.15185502568165885,0.20006001562243672,0.0,0.0,0.0,14.143056640447,16.97,15.175,-0.06792419335777179,-0.03724272997184357,-0.0014242562420462
2342,15,0.00000000001141582,13.491428571428571,0.1632659644021617,0.21578175341512956,0.0,0.0,0.0,15.1573623044917,18.06,16.692500000000003,-0.07287022980980791,-0.04015411464952798,-0.0014242562420462
2343,16,0.00000000001222571,14.448571428571428,0.17467690312266457,0.2315034912078224,0.0,0.0,0.0,16.1716679685364,19.15,18.21,-0.07781626626184403,-0.0430654993272124,-0.0014242562420462
2344,17,0.0000000000130356,15.405714285714286,0.18608784184316743,0.24722522900051525,0.0,0.0,0.0,17.1859736325811,20.24,19.7275,-0.08276230271388015,-0.04597688400489681,-0.0014242562420462
2345,18,0.00000000001384549,16.36285714285714,0.1974987805636703,0.2629469667932081,0.0,0.0,0.0,18.200279296625798,21.33,21.244999999999997,-0.08770833916591626,-0.04888826868258122,-0.0014242562420462
2346,19,0.00000000001465538,17.319999999999997,0.20890971928417315,0.278668704585901,0.0,0.0,0.0,19.214584960670496,22.419999999999998,22.762499999999996,-0.09265437561795238,-0.05179965336026563,-0.0014242562420462
