cycle,hour_cyc,stp,value
2024,8,2,62.7291
2024,8,3,48.173670674548234
2025,9,2,62.7291
2025,9,3,48.173670674548234
2026,10,2,62.7291
2026,10,3,48.173670674548234
2027,11,2,62.7291
2027,11,3,48.173670674548234
2028,12,2,62.7291
2028,12,3,48.173670674548234
2029,13,2,62.7291
2029,13,3,48.173670674548234
2030,14,2,62.7291
2030,14,3,48.173670674548234
2031,15,2,62.7291
2031,15,3,48.173670674548234
2032,16,2,62.7291
2032,16,3,48.173670674548234
2033,17,2,62.7291
2033,17,3,48.173670674548234
2034,18,2,62.7291
2034,18,3,48.173670674548234
2035,19,2,62.7291
2035,19,3,48.173670674548234
2036,20,2,62.7291
2036,20,3,48.173670674548234
2037,21,3,39.25262054963189
2038,22,3,39.25262054963189
2039,23,3,39.25262054963189
2040,0,3,39.252620549627146
2041,1,3,39.252620549627146
2042,2,3,39.252620549627146
2043,3,3,39.252620549627146
2044,4,2,62.7291
2044,4,3,48.17367067454241
2045,5,2,62.7291
2045,5,3,48.17367067454241
2046,6,2,62.7291
2046,6,3,48.17367067454241
2047,7,2,62.7291
2047,7,3,48.17367067454241
2048,8,2,62.7291
2048,8,3,48.17367067454241
2049,9,2,62.7291
2049,9,3,48.17367067454241
2050,10,2,62.7291
2050,10,3,48.17367067454241
2051,11,2,62.7291
2051,11,3,48.17367067454241
2052,12,2,62.7291
2052,12,3,48.17367067454241
2053,13,2,62.7291
2053,13,3,48.17367067454241
2054,14,2,62.7291
2054,14,3,48.17367067454241
2055,15,2,62.7291
2055,15,3,48.17367067454241
2056,16,2,62.7291
2056,16,3,48.17367067454241
2057,17,2,62.7291
2057,17,3,48.17367067454241
2058,18,2,62.7291
2058,18,3,48.17367067454241
2059,19,2,62.7291
2059,19,3,48.17367067454241
2060,20,2,62.7291
2060,20,3,48.17367067454241
2061,21,3,39.252620549627146
2062,22,3,39.252620549627146
2063,23,3,39.252620549627146
2064,0,3,39.25262054962241
2065,1,3,39.25262054962241
2066,2,3,39.25262054962241
2067,3,3,39.25262054962241
2068,4,2,62.7291
2068,4,3,48.173670674536595
2069,5,2,62.7291
2069,5,3,48.173670674536595
2070,6,2,62.7291
2070,6,3,48.173670674536595
2071,7,2,62.7291
2071,7,3,48.173670674536595
2072,8,2,62.7291
2072,8,3,48.173670674536595
2073,9,2,62.7291
2073,9,3,48.173670674536595
2074,10,2,62.7291
2074,10,3,48.173670674536595
2075,11,2,62.7291
2075,11,3,48.173670674536595
2076,12,2,62.7291
2076,12,3,48.173670674536595
2077,13,2,62.7291
2077,13,3,48.173670674536595
2078,14,2,62.7291
2078,14,3,48.173670674536595
2079,15,2,62.7291
2079,15,3,48.173670674536595
2080,16,2,62.7291
2080,16,3,48.173670674536595
2081,17,2,62.7291
2081,17,3,48.173670674536595
2082,18,2,62.7291
2082,18,3,48.173670674536595
2083,19,2,62.7291
2083,19,3,48.173670674536595
2084,20,2,62.7291
2084,20,3,48.173670674536595
2085,21,3,39.25262054962241
2086,22,3,39.25262054962241
2087,23,3,39.25262054962241
2088,0,3,39.25262054961767
2089,1,3,39.25262054961767
2090,2,3,39.25262054961767
2091,3,3,39.25262054961767
2092,4,2,62.7291
2092,4,3,48.173670674530776
2093,5,2,62.7291
2093,5,3,48.173670674530776
2094,6,2,62.7291
2094,6,3,48.173670674530776
2095,7,2,62.7291
2095,7,3,48.173670674530776
2096,8,2,62.7291
2096,8,3,48.173670674530776
2097,9,2,62.7291
2097,9,3,48.173670674530776
2098,10,2,62.7291
2098,10,3,48.173670674530776
2099,11,2,62.7291
2099,11,3,48.173670674530776
2100,12,2,62.7291
2100,12,3,48.173670674530776
2101,13,2,62.7291
2101,13,3,48.173670674530776
2102,14,2,62.7291
2102,14,3,48.173670674530776
2103,15,2,62.7291
2103,15,3,48.173670674530776
2104,16,2,62.7291
2104,16,3,48.173670674530776
2105,17,2,62.7291
2105,17,3,48.173670674530776
2106,18,2,62.7291
2106,18,3,48.173670674530776
2107,19,2,62.7291
2107,19,3,48.173670674530776
2108,20,2,62.7291
2108,20,3,48.173670674530776
2109,21,3,39.25262054961767
2110,22,3,39.25262054961767
2111,23,3,39.25262054961767
2112,0,3,39.252620549612935
2113,1,3,39.252620549612935
2114,2,3,39.252620549612935
2115,3,3,39.252620549612935
2116,4,2,62.7291
2116,4,3,48.17367067452496
2117,5,2,62.7291
2117,5,3,48.17367067452496
2118,6,2,62.7291
2118,6,3,48.17367067452496
2119,7,2,62.7291
2119,7,3,48.17367067452496
2120,8,2,62.7291
2120,8,3,48.17367067452496
2121,9,2,62.7291
2121,9,3,48.17367067452496
2122,10,2,62.7291
2122,10,3,48.17367067452496
2123,11,2,62.7291
2123,11,3,48.17367067452496
2124,12,2,62.7291
2124,12,3,48.17367067452496
2125,13,2,62.7291
2125,13,3,48.17367067452496
2126,14,2,62.7291
2126,14,3,48.17367067452496
2127,15,2,62.7291
2127,15,3,48.17367067452496
2128,16,2,62.7291
2128,16,3,48.17367067452496
2129,17,2,62.7291
2129,17,3,48.17367067452496
2130,18,2,62.7291
2130,18,3,48.17367067452496
2131,19,2,62.7291
2131,19,3,48.17367067452496
2132,20,2,62.7291
2132,20,3,48.17367067452496
2133,21,3,39.252620549612935
2134,22,3,39.252620549612935
2135,23,3,39.252620549612935
2136,0,3,39.252620549608196
2137,1,3,39.252620549608196
2138,2,3,39.252620549608196
2139,3,3,39.252620549608196
2140,4,2,62.7291
2140,4,3,48.17367067451915
2141,5,2,62.7291
2141,5,3,48.17367067451915
2142,6,2,62.7291
2142,6,3,48.17367067451915
2143,7,2,62.7291
2143,7,3,48.17367067451915
2144,8,2,62.7291
2144,8,3,48.17367067451915
2145,9,2,62.7291
2145,9,3,48.17367067451915
2146,10,2,62.7291
2146,10,3,48.17367067451915
2147,11,2,62.7291
2147,11,3,48.17367067451915
2148,12,2,62.7291
2148,12,3,48.17367067451915
2149,13,2,62.7291
2149,13,3,48.17367067451915
2150,14,2,62.7291
2150,14,3,48.17367067451915
2151,15,2,62.7291
2151,15,3,48.17367067451915
2152,16,2,62.7291
2152,16,3,48.17367067451915
2153,17,2,62.7291
2153,17,3,48.17367067451915
2154,18,2,62.7291
2154,18,3,48.17367067451915
2155,19,2,62.7291
2155,19,3,48.17367067451915
2156,20,2,62.7291
2156,20,3,48.17367067451915
2157,21,3,39.252620549608196
2158,22,3,39.252620549608196
2159,23,3,39.252620549608196
2160,0,3,39.25262054960345
2161,1,3,39.25262054960345
2162,2,3,39.25262054960345
2163,3,3,39.25262054960345
2164,4,2,62.7291
2164,4,3,48.173670674513325
2165,5,2,62.7291
2165,5,3,48.173670674513325
