cycle,hour,int(cycle / 24),prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
3418,10,142,5.74579709,5.868267672,1.835406244,-1.957876826,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3419,11,142,5.74579709,5.868267672,1.835406244,-1.957876826,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3420,12,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3421,13,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3422,14,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3423,15,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3424,16,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3425,17,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3426,18,142,8.664297199,8.848975061,1.835406244,-2.020084105,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3427,19,142,5.74579709,5.868267672,1.835406244,-1.957876826,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3428,20,142,5.74579709,5.868267672,1.835406244,-1.957876826,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3429,21,142,5.660883833,5.781544504,1.835406244,-1.956066916,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3430,22,142,5.660883833,5.781544504,1.835406244,-1.956066916,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3431,23,142,5.660883833,5.781544504,1.835406244,-1.956066916,10,1.835406244,0.949465029,0.464422758,0.228032665,0.109887143,0.050280291,0.021235691,0.008141824,0.002815368,0.00087787,0.000247604
3432,0,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3433,1,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3434,2,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3435,3,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3436,4,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3437,5,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3438,6,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3439,7,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3440,8,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3441,9,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3442,10,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3443,11,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3444,12,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3445,13,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3446,14,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3447,15,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3448,16,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3449,17,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3450,18,143,8.848952352,9.037566105,1.87452263,-2.063136382,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3451,19,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3452,20,143,5.868252613,5.993333312,1.87452263,-1.999603329,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3453,21,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3454,22,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3455,23,143,5.781529668,5.904761883,1.87452263,-1.997754846,10,1.87452263,0.969597066,0.474123604,0.232760467,0.112250054,0.051472428,0.021816583,0.008403701,0.002921897,0.00091662,0.000260209
3456,0,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3457,1,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3458,2,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3459,3,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3460,4,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3461,5,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3462,6,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3463,7,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3464,8,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3465,9,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3466,10,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3467,11,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3468,12,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3469,13,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3470,14,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3471,15,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3472,16,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3473,17,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3474,18,144,9.037542229,9.23017574,1.914472523,-2.107106034,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3475,19,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3476,20,144,5.993317478,6.121063912,1.914472523,-2.042218956,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3477,21,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3478,22,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3479,23,144,5.904746284,6.030604839,1.914472523,-2.040331078,10,1.914472523,0.990160222,0.484033073,0.237587729,0.114660262,0.05268798,0.0224097,0.008671959,0.003031533,0.000956726,0.000273338
3480,0,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3481,1,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3482,2,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3483,3,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3484,4,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3485,5,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3486,6,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3487,7,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3488,8,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3489,9,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3490,10,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3491,11,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3492,12,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3493,13,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3494,14,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3495,15,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3496,16,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3497,17,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3498,18,145,9.23015065,9.426889574,1.955273677,-2.152012602,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3499,19,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3500,20,145,6.121047273,6.251516244,1.955273677,-2.085742648,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3501,21,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3502,22,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3503,23,145,6.030588446,6.159129304,1.955273677,-2.083814535,10,1.955273677,1.011163639,0.494155616,0.242516636,0.117118811,0.053927426,0.023015266,0.008946714,0.003144342,0.000998222,0.000287005
3504,0,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3505,1,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3506,2,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3507,3,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3508,4,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3509,5,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3510,6,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3511,7,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3512,8,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3513,9,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3514,10,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3515,11,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3516,12,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3517,13,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3518,14,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3519,15,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3520,16,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3521,17,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3522,18,146,9.426863217,9.627795034,1.996944228,-2.197876045,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3523,19,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3524,20,146,6.251498765,6.384748286,1.996944228,-2.130193748,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3525,21,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3526,22,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3527,23,146,6.159112084,6.2903924,1.996944228,-2.128224544,10,1.996944228,1.032616657,0.504495777,0.247549416,0.119626768,0.055191253,0.023633509,0.009228085,0.003260389,0.001041144,0.00030123
3528,0,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3529,1,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3530,2,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3531,3,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3532,4,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3533,5,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3534,6,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3535,7,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3536,8,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3537,9,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3538,10,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3539,11,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3540,12,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3541,13,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3542,14,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3543,15,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3544,16,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3545,17,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3546,18,147,9.627767359,9.832981411,2.039502694,-2.244716746,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3547,19,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3548,20,147,6.384729933,6.520819252,2.039502694,-2.175592013,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3549,21,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3550,22,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3551,23,147,6.290374318,6.424452465,2.039502694,-2.173580841,10,2.039502694,1.054528815,0.515058194,0.252688343,0.122185221,0.056479964,0.024264664,0.009516193,0.003379743,0.001085529,0.000316028
3552,0,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3553,1,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3554,2,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3555,3,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3556,4,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
