cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L'
820,4,0.21062725066187793,0.7264502777194751,-0.22857477345724958,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00681302999306043,0.6658376341289834,0.04282076919721464,0.01779187439327703,-0.00406677365882314,-0.00978774761851851,-0.15219368638034342,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,-0.00524821753046179,-0.06169139352570463,-0.15911845662515106,-0.00038932169680531
821,5,0.21062725066187793,0.7264502777194751,0.28994035396764406,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00681302999306043,0.6658376341289834,0.04282076919721464,0.01779187439327703,0.0051585823593346,0.0124154689782072,0.19305319932433615,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00397713848769596,-0.03948817692897899,0.1861284290795285,0.00049384308194503
822,6,0.20881385320601945,0.6865589106448217,0.28994035396764406,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00681302999306043,0.6283567077045044,0.0404103285470403,0.01779187439327703,0.0051585823593346,0.01171658496287766,0.18218596624978745,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00397713848769596,-0.04018706094430868,0.17526119600497977,0.00049384308194503
823,7,0.20881385320601945,0.6865589106448217,0.3041455728975971,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00681302999306043,0.6283567077045044,0.0404103285470403,0.01779187439327703,0.00541131983026533,0.01229062252691969,0.19111191084883444,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00422987595862668,-0.03961302338026673,0.18418714060402683,0.00051803822760197
824,8,0.2069384018438865,0.6466675435701681,0.3041455728975971,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00681302999306043,0.5908757812800252,0.03799988789686597,0.01779187439327703,0.00541131983026533,0.01155749767443677,0.17971225300872853,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00422987595862668,-0.04034614823274962,0.1727874827639209,0.00051803822760197
825,9,0.2069384018438865,0.6466675435701681,0.32000740396124766,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00681302999306043,0.5908757812800252,0.03799988789686597,0.01779187439327703,0.00569353153619718,0.01216024547669451,0.18908462483099484,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00451208766455853,-0.03974340043049152,0.1821598545861872,0.00054505501029735
826,10,0.2069384018438865,0.6466675435701681,0.32000740396124766,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00681302999306043,0.5908757812800252,0.03799988789686597,0.01779187439327703,0.00569353153619718,0.01216024547669451,0.18908462483099484,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00451208766455853,-0.03974340043049152,0.1821598545861872,0.00054505501029735
827,11,0.2069384018438865,0.6466675435701681,0.32000740396124766,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00681302999306043,0.5908757812800252,0.03799988789686597,0.01779187439327703,0.00569353153619718,0.01216024547669451,0.18908462483099484,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00451208766455853,-0.03974340043049152,0.1821598545861872,0.00054505501029735
828,12,0.20299277087368173,0.566884809420861,0.32000740396124766,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00569353153619718,0.01061752776696461,0.16509627690467457,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00336505477947247,-0.04128611814022154,0.1546541630434567,0.00054505501029735
829,13,0.20299277087368173,0.566884809420861,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00637099781491323,0.01188089426976161,0.1847408787890069,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00404252105818852,-0.04002275163742475,0.17429876492778906,0.00060991043213423
830,14,0.20299277087368173,0.566884809420861,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00637099781491323,0.01188089426976161,0.1847408787890069,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00404252105818852,-0.04002275163742475,0.17429876492778906,0.00060991043213423
831,15,0.20299277087368173,0.566884809420861,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00637099781491323,0.01188089426976161,0.1847408787890069,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00404252105818852,-0.04002275163742475,0.17429876492778906,0.00060991043213423
832,16,0.20299277087368173,0.566884809420861,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00637099781491323,0.01188089426976161,0.1847408787890069,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00404252105818852,-0.04002275163742475,0.17429876492778906,0.00060991043213423
833,17,0.20299277087368173,0.566884809420861,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00637099781491323,0.01188089426976161,0.1847408787890069,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00404252105818852,-0.04002275163742475,0.17429876492778906,0.00060991043213423
834,18,0.20299277087368173,0.566884809420861,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00681302999306043,0.5159139284310666,0.0331790065965173,0.01779187439327703,0.00637099781491323,0.01188089426976161,0.1847408787890069,-0.03797512594458439,-0.04695330994438118,-0.02441304347826088,0.00404252105818852,-0.04002275163742475,0.17429876492778906,0.00060991043213423
835,19,0.2069384018438865,0.6466675435701681,0.35808468934114246,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00681302999306043,0.5908757812800252,0.03799988789686597,0.01779187439327703,0.00637099781491323,0.01360717805254749,0.21158357057886265,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00518955394327458,-0.03829646785463892,0.204658800334055,0.00060991043213423
836,20,0.2069384018438865,0.6466675435701681,0.32000740396124766,1.0,0.00170325749826511,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00681302999306043,0.5908757812800252,0.03799988789686597,0.01779187439327703,0.00569353153619718,0.01216024547669451,0.18908462483099484,-0.03158343828715366,-0.03113745817364226,-0.02292654462242559,0.00451208766455853,-0.03974340043049152,0.1821598545861872,0.00054505501029735
837,21,-0.05668165024404329,0.20771236554001393,0.32000740396124766,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.0067123448207492,0.17869156892143798,0.01149185632963307,0.01752894028894289,0.00560939067605634,0.00367747911074151,0.05718262508031173,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,0.00444540656606751,-0.04745911784215151,0.05036019134158498,0.00053700001014517
838,22,-0.05668165024404329,0.20771236554001393,-0.2728852954742556,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.0067123448207492,0.17869156892143798,0.01149185632963307,0.01752894028894289,-0.00478339005009876,-0.00313595861005961,-0.04876230158388491,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.00594737416008758,-0.05427255556295263,-0.05558473532261166,-0.00045792504993381
839,23,-0.05668165024404329,0.20771236554001393,-0.2728852954742556,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.0067123448207492,0.17869156892143798,0.01149185632963307,0.01752894028894289,-0.00478339005009876,-0.00313595861005961,-0.04876230158388491,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.00594737416008758,-0.05427255556295263,-0.05558473532261166,-0.00045792504993381
840,0,-0.05463079104643054,0.23388448149009983,-0.2728852954742556,1.0,0.00168689627383718,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00674758509534874,0.20241855608033507,0.01341746371024253,0.01804846169952224,-0.00492515980372991,-0.00366142854908464,-0.05523704748545442,-0.03148614609571788,-0.03079689783279289,-0.02288329519450803,-0.00615031888070795,-0.05793398411203743,-0.06224072413610349,-0.00046032918812048
841,1,-0.05463079104643054,0.23388448149009983,-0.23358023028450917,1.0,0.00168689627383718,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00674758509534874,0.20241855608033507,0.01341746371024253,0.01804846169952224,-0.00421576384005555,-0.0031340542632725,-0.0472809729431025,-0.03148614609571788,-0.03079689783279289,-0.02288329519450803,-0.00544092291703359,-0.05740660982622492,-0.05428464959375157,-0.00039402562010897
842,2,-0.05463079104643054,0.23388448149009983,-0.23358023028450917,1.0,0.00168689627383718,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00674758509534874,0.20241855608033507,0.01341746371024253,0.01804846169952224,-0.00421576384005555,-0.0031340542632725,-0.0472809729431025,-0.03148614609571788,-0.03079689783279289,-0.02288329519450803,-0.00544092291703359,-0.05740660982622492,-0.05428464959375157,-0.00039402562010897
843,3,-0.05463079104643054,0.23388448149009983,-0.23358023028450917,1.0,0.00168689627383718,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00674758509534874,0.20241855608033507,0.01341746371024253,0.01804846169952224,-0.00421576384005555,-0.0031340542632725,-0.0472809729431025,-0.03148614609571788,-0.03079689783279289,-0.02288329519450803,-0.00544092291703359,-0.05740660982622492,-0.05428464959375157,-0.00039402562010897
844,4,0.20898926104149929,0.7320197710973658,-0.23358023028450917,1.0,0.00171219971794474,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00684879887177897,0.6693333277639234,0.04436725470842736,0.01831918862501507,-0.00427900029765638,-0.01036331357188594,-0.15634303283619408,-0.03158343828715363,-0.03125885130028477,-0.0229265446224257,-0.0055225367607891,-0.06544995746828297,-0.1634517646366029,-0.0003999360044106
845,5,0.20898926104149929,0.7320197710973658,0.28549674379450835,1.0,0.00171219971794474,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00684879887177897,0.6693333277639234,0.04436725470842736,0.01831918862501507,0.0052300687013992,0.01266670675035758,0.1910924855897425,-0.03158343828715363,-0.03125885130028477,-0.0229265446224257,0.00398653223826648,-0.0424199371460392,0.1839837537893337,0.0004888274441991
