cycle,type,name,level,length,width
1680,MAIN,stem5,1.6,5.1539163857118275,1.5004051615804455
1680,MAIN,stem19,1.9000000000000001,2.525648346836355,1.0632285773185168
1680,MAIN,stem60,2.2,0.9389878365833553,0.5672537149508309
1680,MAIN,stem189,2.5,0.02192474022510016,0.01900708260324193
1681,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1681,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1681,MAIN,stem5,1.6,5.158269517297915,1.5004051615804455
1681,MAIN,stem19,1.9000000000000001,2.5290015083950266,1.0646401662271672
1681,MAIN,stem60,2.2,0.941570734025392,0.5688140740015546
1681,MAIN,stem189,2.5,0.02391431307428997,0.02073189097503852
1682,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1682,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1682,MAIN,stem5,1.6,5.162621343140399,1.5004051615804455
1682,MAIN,stem19,1.9000000000000001,2.5323536641561084,1.0660513317226605
1682,MAIN,stem60,2.2,0.9441528567144148,0.5703739650147722
1682,MAIN,stem189,2.5,0.02590328914114622,0.02245618198193163
1683,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1683,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1683,MAIN,stem5,1.6,5.166971863630939,1.5004051615804455
1683,MAIN,stem19,1.9000000000000001,2.5357048144212926,1.0674620739320007
1683,MAIN,stem60,2.2,0.9467342048828148,0.5719333881308739
1683,MAIN,stem189,2.5,0.02789166860467813,0.02417995577910866
1684,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1684,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1684,MAIN,stem5,1.6,5.171321079161089,1.5004051615804455
1684,MAIN,stem19,1.9000000000000001,2.5390549594921854,1.0688723929821558
1684,MAIN,stem60,2.2,0.949314778762913,0.5734923434902076
1684,MAIN,stem189,2.5,0.0298794516438388,0.02590321252170833
1685,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1685,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1685,MAIN,stem5,1.6,5.175668990122276,1.5004051615804455
1685,MAIN,stem19,1.9000000000000001,2.5424040996702977,1.0702822890000534
1685,MAIN,stem60,2.2,0.9518945785869619,0.5750508312330799
1685,MAIN,stem189,2.5,0.03186663843752886,0.0276259523648239
1686,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1686,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1686,MAIN,stem5,1.6,5.180015596905808,1.5004051615804455
1686,MAIN,stem19,1.9000000000000001,2.5457522352570523,1.0716917621125845
1686,MAIN,stem60,2.2,0.9544736045871426,0.5766088514997538
1686,MAIN,stem189,2.5,0.03385322916459575,0.02934817546350247
1687,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1687,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1687,MAIN,stem5,1.6,5.184360899902885,1.5004051615804455
1687,MAIN,stem19,1.9000000000000001,2.549099366553782,1.0731008124466022
1687,MAIN,stem60,2.2,0.9570518569955685,0.5781664044304522
1687,MAIN,stem189,2.5,0.03583922400383149,0.03106988197274315
1688,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1688,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1688,MAIN,stem5,1.6,5.188704899504581,1.5004051615804455
1688,MAIN,stem19,1.9000000000000001,2.552445493861729,1.0745094401289204
1688,MAIN,stem60,2.2,0.9596293360442808,0.5797234901653537
1688,MAIN,stem189,2.5,0.03782462313397639,0.0327910720475002
1689,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1689,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1689,MAIN,stem5,1.6,5.193047596101857,1.5004051615804455
1689,MAIN,stem19,1.9000000000000001,2.555790617482044,1.0759176452863157
1689,MAIN,stem60,2.2,0.9622060419652531,0.5812801088445965
1689,MAIN,stem189,2.5,0.03980942673371683,0.03451174584268109
1690,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1690,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1690,MAIN,stem5,1.6,5.197388990085556,1.5004051615804455
1690,MAIN,stem19,1.9000000000000001,2.5591347377157887,1.077325428045527
1690,MAIN,stem60,2.2,0.9647819749903906,0.5828362606082771
1690,MAIN,stem189,2.5,0.0417936349816845,0.03623190351314595
1691,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1691,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1691,MAIN,stem5,1.6,5.201729081846402,1.5004051615804455
1691,MAIN,stem19,1.9000000000000001,2.5624778548639338,1.0787327885332543
1691,MAIN,stem60,2.2,0.9673571353515253,0.5843919455964479
1691,MAIN,stem189,2.5,0.04377724805645791,0.03795154521370876
1692,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1692,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1692,MAIN,stem5,1.6,5.206067871775007,1.5004051615804455
1692,MAIN,stem19,1.9000000000000001,2.565819969227359,1.08013972687616
1692,MAIN,stem60,2.2,0.9699315232804222,0.585947163949121
1692,MAIN,stem189,2.5,0.04576026613656235,0.03967067109913736
1693,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1693,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1693,MAIN,stem5,1.6,5.210405360261856,1.5004051615804455
1693,MAIN,stem19,1.9000000000000001,2.569161081106856,1.081546243200869
1693,MAIN,stem60,2.2,0.9725051390087761,0.5875019158062662
1693,MAIN,stem189,2.5,0.04774268940046995,0.04138928132415351
1694,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1694,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1694,MAIN,stem5,1.6,5.214741547697328,1.5004051615804455
1694,MAIN,stem19,1.9000000000000001,2.5725011908031234,1.0829523376339671
1694,MAIN,stem60,2.2,0.9750779827682127,0.589056201307811
1694,MAIN,stem189,2.5,0.04972451802659887,0.04310737604343221
1695,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1695,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1695,MAIN,stem5,1.6,5.219076434471678,1.5004051615804455
1695,MAIN,stem19,1.9000000000000001,2.575840298616772,1.0843580103020034
1695,MAIN,stem60,2.2,0.9776500547902885,0.5906100205936418
1695,MAIN,stem189,2.5,0.05170575219331262,0.04482495541160104
1696,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1696,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1696,MAIN,stem5,1.6,5.223410020975045,1.5004051615804455
1696,MAIN,stem19,1.9000000000000001,2.5791784048483226,1.0857632613314885
1696,MAIN,stem60,2.2,0.9802213553064886,0.592163373803601
1696,MAIN,stem189,2.5,0.05368639207892371,0.04654201958324342
1697,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1697,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1697,MAIN,stem5,1.6,5.227742307597454,1.5004051615804455
1697,MAIN,stem19,1.9000000000000001,2.5825155097982018,1.0871680908488943
1697,MAIN,stem60,2.2,0.9827918845482314,0.5937162610774915
1697,MAIN,stem189,2.5,0.05566643786168853,0.04825856871289404
1698,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1698,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1698,MAIN,stem5,1.6,5.23207329472881,1.5004051615804455
1698,MAIN,stem19,1.9000000000000001,2.5858516137667515,1.0885724989806562
1698,MAIN,stem60,2.2,0.9853616427468631,0.5952686825550724
1698,MAIN,stem189,2.5,0.05764588971981172,0.04997460295504279
1699,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1699,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1699,MAIN,stem5,1.6,5.236402982758903,1.5004051615804455
1699,MAIN,stem19,1.9000000000000001,2.5891867170542207,1.0899764858531706
1699,MAIN,stem60,2.2,0.9879306301336632,0.5968206383760623
1699,MAIN,stem189,2.5,0.05962474783144399,0.05169012246413281
1700,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1700,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1700,MAIN,stem5,1.6,5.240731372077399,1.5004051615804455
1700,MAIN,stem19,1.9000000000000001,2.592520819960768,1.0913800515927965
1700,MAIN,stem60,2.2,0.9904988469398401,0.5983721286801369
1700,MAIN,stem189,2.5,0.06160301237468213,0.05340512739456046
1701,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1701,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1701,MAIN,stem5,1.6,5.245058463073862,1.5004051615804455
1701,MAIN,stem19,1.9000000000000001,2.5958539227864623,1.092783196325854
1701,MAIN,stem60,2.2,0.9930662933965339,0.5999231536069305
1701,MAIN,stem189,2.5,0.06358068352757047,0.05511961790067662
1702,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1702,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1702,MAIN,stem5,1.6,5.249384256137725,1.5004051615804455
1702,MAIN,stem19,1.9000000000000001,2.599186025831284,1.0941859201786273
1702,MAIN,stem60,2.2,0.9956329697348141,0.6014737132960353
1702,MAIN,stem189,2.5,0.0655577614680994,0.05683359413678543
1703,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1703,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1703,MAIN,stem5,1.6,5.253708751658308,1.5004051615804455
1703,MAIN,stem19,1.9000000000000001,2.6025171293951224,1.095588223277361
1703,MAIN,stem60,2.2,0.9981988761856814,0.6030238078870013
1703,MAIN,stem189,2.5,0.06753424637420609,0.05854705625714491
1704,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1704,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1704,MAIN,stem5,1.6,5.258031950024819,1.5004051615804455
1704,MAIN,stem19,1.9000000000000001,2.6058472337777756,1.0969901057482623
1704,MAIN,stem60,2.2,1.0007640129800677,0.6045734375193373
1704,MAIN,stem189,2.5,0.06951013842377383,0.06026000441596632
1705,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1705,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1705,MAIN,stem5,1.6,5.262353851626344,1.5004051615804455
1705,MAIN,stem19,1.9000000000000001,2.609176339278954,1.0983915677175007
1705,MAIN,stem60,2.2,1.0033283803488353,0.6061226023325101
1705,MAIN,stem189,2.5,0.07148543779463193,0.06197243876741416
1706,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1706,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1706,MAIN,stem5,1.6,5.266674456851855,1.5004051615804455
1706,MAIN,stem19,1.9000000000000001,2.6125044461982765,1.0997926093112078
1706,MAIN,stem60,2.2,1.0058919785227767,0.6076713024659439
1706,MAIN,stem189,2.5,0.07346014466455948,0.06368435946560938
1707,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1707,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1707,MAIN,stem5,1.6,5.270993766090205,1.5004051615804455
1707,MAIN,stem19,1.9000000000000001,2.615831554835274,1.1011932306554777
1707,MAIN,stem60,2.2,1.0084548077326172,0.6092195380590228
1707,MAIN,stem189,2.5,0.07543425921127866,0.0653957666646236
1708,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1708,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1708,MAIN,stem5,1.6,5.275311779730134,1.5004051615804455
1708,MAIN,stem19,1.9000000000000001,2.619157665489384,1.1025934318763655
1708,MAIN,stem60,2.2,1.0110168682090104,0.6107673092510875
1708,MAIN,stem189,2.5,0.07740778161245995,0.0671066605184836
1709,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1709,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1709,MAIN,stem5,1.6,5.279628498160263,1.5004051615804455
1709,MAIN,stem19,1.9000000000000001,2.6224827784599585,1.10399321309989
1709,MAIN,stem60,2.2,1.0135781601825418,0.6123146161814371
1709,MAIN,stem189,2.5,0.07938071204572064,0.06881704118117009
1710,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1710,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1710,MAIN,stem5,1.6,5.2839439217690956,1.5004051615804455
1710,MAIN,stem19,1.9000000000000001,2.6258068940462573,1.1053925744520314
1710,MAIN,stem60,2.2,1.0161386838837265,0.6138614589893288
1710,MAIN,stem189,2.5,0.08135305068862407,0.07052690880661695
1711,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1711,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1711,MAIN,stem5,1.6,5.288258050945019,1.5004051615804455
1711,MAIN,stem19,1.9000000000000001,2.6291300125474493,1.1067915160587316
1711,MAIN,stem60,2.2,1.018698439543014,0.6154078378139796
1711,MAIN,stem189,2.5,0.0833247977186811,0.07223626354871265
1712,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1712,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1712,MAIN,stem5,1.6,5.292570886076305,1.5004051615804455
1712,MAIN,stem19,1.9000000000000001,2.632452134262618,1.1081900380458969
1712,MAIN,stem60,2.2,1.0212574273907817,0.6169537527945634
1712,MAIN,stem189,2.5,0.08529595331334947,0.07394510556129949
1713,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1713,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1713,MAIN,stem5,1.6,5.296882427551113,1.5004051615804455
1713,MAIN,stem19,1.9000000000000001,2.635773259490751,1.1095881405393921
1713,MAIN,stem60,2.2,1.0238156476573372,0.618499204070212
1713,MAIN,stem189,2.5,0.08726651765003214,0.07565343499817241
1714,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1714,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1714,MAIN,stem5,1.6,5.301192675757478,1.5004051615804455
1714,MAIN,stem19,1.9000000000000001,2.639093388530752,1.110985823665048
1714,MAIN,stem60,2.2,1.0263731005729215,0.6200441917800164
1714,MAIN,stem189,2.5,0.08923649090607973,0.07736125201308086
1715,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1715,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1715,MAIN,stem5,1.6,5.30550163108332,1.5004051615804455
1715,MAIN,stem19,1.9000000000000001,2.642412521681432,1.112383087548656
1715,MAIN,stem60,2.2,1.0289297863677052,0.6215887160630251
1715,MAIN,stem189,2.5,0.09120587325879101,0.07906855675972943
1716,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1716,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1716,MAIN,stem5,1.6,5.309809293916451,1.5004051615804455
1716,MAIN,stem19,1.9000000000000001,2.6457306592415124,1.1137799323159692
1716,MAIN,stem60,2.2,1.0314857052717894,0.6231327770582458
1716,MAIN,stem189,2.5,0.09317466488541021,0.08077534939177536
1717,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1717,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1717,MAIN,stem5,1.6,5.3141156646445555,1.5004051615804455
1717,MAIN,stem19,1.9000000000000001,2.6490478015096266,1.115176358092704
1717,MAIN,stem60,2.2,1.0340408575152078,0.6246763749046438
1717,MAIN,stem189,2.5,0.09514286596312753,0.08248163006282912
1718,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1718,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1718,MAIN,stem5,1.6,5.31842074365521,1.5004051615804455
1718,MAIN,stem19,1.9000000000000001,2.652363948784316,1.1165723650045383
1718,MAIN,stem60,2.2,1.0365952433279222,0.626219509741142
1718,MAIN,stem189,2.5,0.09711047666908222,0.08418739892645692
1719,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1719,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1719,MAIN,stem5,1.6,5.3227245313358695,1.5004051615804455
1719,MAIN,stem19,1.9000000000000001,2.6556791013640355,1.1179679531771136
1719,MAIN,stem60,2.2,1.0391488629398304,0.6277621817066247
1719,MAIN,stem189,2.5,0.09907749718035815,0.08589265613617704
1720,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1720,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1720,MAIN,stem5,1.6,5.327027028073877,1.5004051615804455
1720,MAIN,stem19,1.9000000000000001,2.658993259547148,1.1193631227360323
1720,MAIN,stem60,2.2,1.0417017165807556,0.6293043909399303
1720,MAIN,stem189,2.5,0.10104392767398815,0.08759740184546348
1721,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1721,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1721,MAIN,stem5,1.6,5.331328234256455,1.5004051615804455
1721,MAIN,stem19,1.9000000000000001,2.6623064236319283,1.1207578738068598
1721,MAIN,stem60,2.2,1.044253804480455,0.6308461375798581
1721,MAIN,stem189,2.5,0.1030097683269504,0.08930163620774285
1722,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1722,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1722,MAIN,stem5,1.6,5.335628150270713,1.5004051615804455
1722,MAIN,stem19,1.9000000000000001,2.665618593916559,1.1221522065151228
1722,MAIN,stem60,2.2,1.0468051268686172,0.6323874217651658
1722,MAIN,stem189,2.5,0.10497501931617069,0.09100535937639637
1723,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1723,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1723,MAIN,stem5,1.6,5.3399267765036456,1.5004051615804455
1723,MAIN,stem19,1.9000000000000001,2.6689297706991386,1.123546120986313
1723,MAIN,stem60,2.2,1.049355683974862,0.6339282436345695
1723,MAIN,stem189,2.5,0.1069396808185222,0.09270857150475965
1724,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1724,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1724,MAIN,stem5,1.6,5.344224113342125,1.5004051615804455
1724,MAIN,stem19,1.9000000000000001,2.6722399542776714,1.1249396173458812
1724,MAIN,stem60,2.2,1.051905476028737,0.6354686033267414
1724,MAIN,stem189,2.5,0.1089037530108236,0.09441127274612099
1725,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1725,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1725,MAIN,stem5,1.6,5.348520161172916,1.5004051615804455
1725,MAIN,stem19,1.9000000000000001,2.6755491449500726,1.1263326957192423
1725,MAIN,stem60,2.2,1.054454503259726,0.6370085009803154
1725,MAIN,stem189,2.5,0.11086723606984175,0.09611346325372386
1726,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1726,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1726,MAIN,stem5,1.6,5.3528149203826585,1.5004051615804455
1726,MAIN,stem19,1.9000000000000001,2.6788573430141724,1.1277253562317744
1726,MAIN,stem60,2.2,1.0570027658972396,0.6385479367338814
1726,MAIN,stem189,2.5,0.1128301301722896,0.09781514318076492
1727,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1727,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1727,MAIN,stem5,1.6,5.357108391357885,1.5004051615804455
1727,MAIN,stem19,1.9000000000000001,2.6821645487677066,1.1291175990088158
1727,MAIN,stem60,2.2,1.0595502641706234,0.6400869107259897
1727,MAIN,stem189,2.5,0.11479243549482909,0.09951631268039665
1728,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1728,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1728,MAIN,stem5,1.6,5.361400574485002,1.5004051615804455
1728,MAIN,stem19,1.9000000000000001,2.685470762508323,1.1305094241756686
1728,MAIN,stem60,2.2,1.062096998309151,0.6416254230951471
1728,MAIN,stem189,2.5,0.1167541522140661,0.10121697190572292
1729,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1729,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1729,MAIN,stem5,1.6,5.365691470150312,1.5004051615804455
1729,MAIN,stem19,1.9000000000000001,2.6887759845335824,1.131900831857597
1729,MAIN,stem60,2.2,1.0646429685420273,0.6431634739798192
1729,MAIN,stem189,2.5,0.1187152805065561,0.1029171210098039
1730,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1730,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1730,MAIN,stem5,1.6,5.369981078739995,1.5004051615804455
1730,MAIN,stem19,1.9000000000000001,2.692080215140954,1.1332918221798283
1730,MAIN,stem60,2.2,1.0671881750983923,0.644701063518432
1730,MAIN,stem189,2.5,0.12067582054880008,0.10461676014565252
1731,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1731,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1731,MAIN,stem5,1.6,5.374269400640112,1.5004051615804455
1731,MAIN,stem19,1.9000000000000001,2.695383454627821,1.1346823952675515
1731,MAIN,stem60,2.2,1.0697326182073128,0.6462381918493676
1731,MAIN,stem189,2.5,0.12263577251724643,0.10631588946623613
1732,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1732,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1732,MAIN,stem5,1.6,5.3785564362366145,1.5004051615804455
1732,MAIN,stem19,1.9000000000000001,2.698685703291471,1.1360725512459173
1732,MAIN,stem60,2.2,1.0722762980977891,0.6477748591109679
1732,MAIN,stem189,2.5,0.12459513658829191,0.10801450912447728
1733,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1733,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1733,MAIN,stem5,1.6,5.382842185915336,1.5004051615804455
1733,MAIN,stem19,1.9000000000000001,2.7019869614291085,1.1374622902400409
1733,MAIN,stem60,2.2,1.0748192149987523,0.6493110654415326
1733,MAIN,stem189,2.5,0.12655391293827853,0.10971261927325113
1734,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1734,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1734,MAIN,stem5,1.6,5.387126650061994,1.5004051615804455
1734,MAIN,stem19,1.9000000000000001,2.7052872293378463,1.1388516123749977
1734,MAIN,stem60,2.2,1.0773613691390647,0.6508468109793202
1734,MAIN,stem189,2.5,0.1285121017434959,0.11141022006538728
1735,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1735,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1735,MAIN,stem5,1.6,5.391409829062187,1.5004051615804455
1735,MAIN,stem19,1.9000000000000001,2.7085865073147093,1.1402405177758277
1735,MAIN,stem60,2.2,1.079902760747521,0.6523820958625486
1735,MAIN,stem189,2.5,0.13046970318018195,0.11310731165367073
1736,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1736,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1736,MAIN,stem5,1.6,5.395691723301407,1.5004051615804455
1736,MAIN,stem19,1.9000000000000001,2.711884795656632,1.141629006567532
1736,MAIN,stem60,2.2,1.0824433900528458,0.6539169202293927
1736,MAIN,stem189,2.5,0.13242671742451978,0.11480389419083875
1737,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1737,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1737,MAIN,stem5,1.6,5.39997233316502,1.5004051615804455
1737,MAIN,stem19,1.9000000000000001,2.7151820946604595,1.1430170788750742
1737,MAIN,stem60,2.2,1.0849832572836964,0.6554512842179874
1737,MAIN,stem189,2.5,0.13438314465264167,0.11649996782958467
1738,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1738,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1738,MAIN,stem5,1.6,5.404251659038279,1.5004051615804455
1738,MAIN,stem19,1.9000000000000001,2.718478404622949,1.144404734823381
1738,MAIN,stem60,2.2,1.0875223626686596,0.6569851879664246
1738,MAIN,stem189,2.5,0.1363389850406252,0.11819553272255433
1739,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1739,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1739,MAIN,stem5,1.6,5.40852970130633,1.5004051615804455
1739,MAIN,stem19,1.9000000000000001,2.72177372584077,1.145791974537342
1739,MAIN,stem60,2.2,1.090060706436256,0.6585186316127559
1739,MAIN,stem189,2.5,0.13829423876449612,0.1198905890223487
1740,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1740,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1740,MAIN,stem5,1.6,5.412806460354193,1.5004051615804455
1740,MAIN,stem19,1.9000000000000001,2.725068058610501,1.1471787981418087
1740,MAIN,stem60,2.2,1.0925982888149361,0.6600516152949917
1740,MAIN,stem189,2.5,0.14024890600022785,0.12158513688152334
1741,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1741,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1741,MAIN,stem5,1.6,5.417081936566777,1.5004051615804455
1741,MAIN,stem19,1.9000000000000001,2.7283614032286296,1.148565205761594
1741,MAIN,stem60,2.2,1.0951351100330824,0.6615841391511001
1741,MAIN,stem189,2.5,0.1422029869237398,0.123279176452587
1742,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1742,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1742,MAIN,stem5,1.6,5.4213561303288715,1.5004051615804455
1742,MAIN,stem19,1.9000000000000001,2.7316537599915587,1.1499511975214758
1742,MAIN,stem60,2.2,1.097671170319009,0.6631162033190083
1742,MAIN,stem189,2.5,0.14415648171089976,0.12497270788800369
1743,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1743,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1743,MAIN,stem5,1.6,5.425629042025159,1.5004051615804455
1743,MAIN,stem19,1.9000000000000001,2.7349451291956015,1.1513367735461935
1743,MAIN,stem60,2.2,1.1002064699009606,0.664647807936602
1743,MAIN,stem189,2.5,0.14610939053752214,0.12666573134019113
1744,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1744,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1744,MAIN,stem5,1.6,5.4299006720402,1.5004051615804455
1744,MAIN,stem19,1.9000000000000001,2.7382355111369776,1.1527219339604475
1744,MAIN,stem60,2.2,1.1027410090071155,0.6661789531417261
1744,MAIN,stem189,2.5,0.14806171357936837,0.1283582469615211
1745,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1745,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1745,MAIN,stem5,1.6,5.434171020758439,1.5004051615804455
1745,MAIN,stem19,1.9000000000000001,2.7415249061118256,1.154106678888904
1745,MAIN,stem60,2.2,1.105274787865581,0.6677096390721833
1745,MAIN,stem189,2.5,0.150013451012148,0.13005025490432046
1746,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1746,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1746,MAIN,stem5,1.6,5.438440088564209,1.5004051615804455
1746,MAIN,stem19,1.9000000000000001,2.744813314416188,1.155491008456189
1746,MAIN,stem60,2.2,1.1078078067043975,0.669239865865735
1746,MAIN,stem189,2.5,0.15196460301151743,0.1317417553208699
1747,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1747,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1747,MAIN,stem5,1.6,5.4427078758417275,1.5004051615804455
1747,MAIN,stem19,1.9000000000000001,2.7481007363460237,1.1568749227868926
1747,MAIN,stem60,2.2,1.1103400657515363,0.6707696336601019
1747,MAIN,stem189,2.5,0.1539151697530792,0.1334327483634035
1748,MAIN,stem0,1.0,7.004805723336598,0.9978355731248715
1748,MAIN,stem1,1.3,7.005078025775591,1.4319883622288037
1748,MAIN,stem5,1.6,5.4469743829750925,1.5004051615804455
