cycle,name,size,age_class,parent.name,parent.is_main_stem,parent.level
1769,fruit40,0.3998920243197409,370,stem88,false,5.6000000000000005
1769,fruit41,0.3998920243197409,370,stem88,false,5.6000000000000005
1769,fruit42,0.6522874112781213,396,stem131,false,6.5
1769,fruit43,0.7818314824680296,366,stem160,false,6.1
1769,fruit44,0.7818314824680296,366,stem160,false,6.1
1769,fruit45,0.7818314824680296,366,stem183,false,6.8
1769,fruit46,0.8262387743159951,354,stem188,false,6.5
1769,fruit47,0.8262387743159951,354,stem188,false,6.5
1769,fruit48,0.8660254037844387,342,stem125,false,6.5
1769,fruit49,0.8660254037844387,342,stem125,false,6.5
1769,fruit50,0.8660254037844387,342,stem125,false,6.5
1769,fruit51,0.9165622558699762,324,stem185,false,6.5
1770,fruit34,0.14904226617617472,486,stem112,false,6.5
1770,fruit35,0.14904226617617472,486,stem112,false,6.5
1770,fruit36,0.14904226617617472,486,stem112,false,6.5
1770,fruit37,0.3302790619551672,380,stem96,false,5.6000000000000005
1770,fruit38,0.3302790619551672,380,stem97,false,5.6000000000000005
1770,fruit39,0.3302790619551672,380,stem97,false,5.6000000000000005
1770,fruit40,0.36534102436639526,375,stem88,false,5.6000000000000005
1770,fruit41,0.36534102436639526,375,stem88,false,5.6000000000000005
1770,fruit42,0.6234898018587336,402,stem131,false,6.5
1770,fruit43,0.7579717231454529,372,stem160,false,6.1
1770,fruit44,0.7579717231454529,372,stem160,false,6.1
1770,fruit45,0.7579717231454529,372,stem183,false,6.8
1770,fruit46,0.8045977797666685,360,stem188,false,6.5
1770,fruit47,0.8045977797666685,360,stem188,false,6.5
1770,fruit48,0.846724199228284,348,stem125,false,6.5
1770,fruit49,0.846724199228284,348,stem125,false,6.5
1770,fruit50,0.846724199228284,348,stem125,false,6.5
1770,fruit51,0.9009688679024191,330,stem185,false,6.5
1771,fruit34,0.11196447610330754,492,stem112,false,6.5
1771,fruit35,0.11196447610330754,492,stem112,false,6.5
1771,fruit36,0.11196447610330754,492,stem112,false,6.5
1771,fruit37,0.2947551744109042,385,stem96,false,5.6000000000000005
1771,fruit38,0.2947551744109042,385,stem97,false,5.6000000000000005
1771,fruit39,0.2947551744109042,385,stem97,false,5.6000000000000005
1771,fruit40,0.3302790619551672,380,stem88,false,5.6000000000000005
1771,fruit41,0.3302790619551672,380,stem88,false,5.6000000000000005
1771,fruit42,0.5938201855735016,408,stem131,false,6.5
1771,fruit43,0.7330518718298262,378,stem160,false,6.1
1771,fruit44,0.7330518718298262,378,stem160,false,6.1
1771,fruit45,0.7330518718298262,378,stem183,false,6.8
1771,fruit46,0.7818314824680296,366,stem188,false,6.5
1771,fruit47,0.7818314824680296,366,stem188,false,6.5
1771,fruit48,0.8262387743159951,354,stem125,false,6.5
1771,fruit49,0.8262387743159951,354,stem125,false,6.5
1771,fruit50,0.8262387743159951,354,stem125,false,6.5
1771,fruit51,0.8841153935046098,336,stem185,false,6.5
1772,fruit34,0.07473009358642423,498,stem112,false,6.5
1772,fruit35,0.07473009358642423,498,stem112,false,6.5
1772,fruit36,0.07473009358642423,498,stem112,false,6.5
1772,fruit37,0.258819045102521,390,stem96,false,5.6000000000000005
1772,fruit38,0.258819045102521,390,stem97,false,5.6000000000000005
1772,fruit39,0.258819045102521,390,stem97,false,5.6000000000000005
1772,fruit40,0.2947551744109042,385,stem88,false,5.6000000000000005
1772,fruit41,0.2947551744109042,385,stem88,false,5.6000000000000005
1772,fruit42,0.5633200580636218,414,stem131,false,6.5
1772,fruit43,0.7071067811865476,384,stem160,false,6.1
1772,fruit44,0.7071067811865476,384,stem160,false,6.1
1772,fruit45,0.7071067811865476,384,stem183,false,6.8
1772,fruit46,0.7579717231454529,372,stem188,false,6.5
1772,fruit47,0.7579717231454529,372,stem188,false,6.5
1772,fruit48,0.8045977797666685,360,stem125,false,6.5
1772,fruit49,0.8045977797666685,360,stem125,false,6.5
1772,fruit50,0.8045977797666685,360,stem125,false,6.5
1772,fruit51,0.8660254037844387,342,stem185,false,6.5
1773,fruit34,0.03739119427632544,504,stem112,false,6.5
1773,fruit35,0.03739119427632544,504,stem112,false,6.5
1773,fruit36,0.03739119427632544,504,stem112,false,6.5
1773,fruit37,0.2225209339563145,395,stem96,false,5.6000000000000005
1773,fruit38,0.2225209339563145,395,stem97,false,5.6000000000000005
1773,fruit39,0.2225209339563145,395,stem97,false,5.6000000000000005
1773,fruit40,0.258819045102521,390,stem88,false,5.6000000000000005
1773,fruit41,0.258819045102521,390,stem88,false,5.6000000000000005
1773,fruit42,0.5320320765153367,420,stem131,false,6.5
1773,fruit43,0.6801727377709194,390,stem160,false,6.1
1773,fruit44,0.6801727377709194,390,stem160,false,6.1
1773,fruit45,0.6801727377709194,390,stem183,false,6.8
1773,fruit46,0.7330518718298262,378,stem188,false,6.5
1773,fruit47,0.7330518718298262,378,stem188,false,6.5
1773,fruit48,0.7818314824680296,366,stem125,false,6.5
1773,fruit49,0.7818314824680296,366,stem125,false,6.5
1773,fruit50,0.7818314824680296,366,stem125,false,6.5
1773,fruit51,0.846724199228284,348,stem185,false,6.5
1774,fruit34,0.00000000000000012,510,stem112,false,6.5
1774,fruit35,0.00000000000000012,510,stem112,false,6.5
1774,fruit36,0.00000000000000012,510,stem112,false,6.5
1774,fruit37,0.185911607162915,400,stem96,false,5.6000000000000005
1774,fruit38,0.185911607162915,400,stem97,false,5.6000000000000005
1774,fruit39,0.185911607162915,400,stem97,false,5.6000000000000005
1774,fruit40,0.2225209339563145,395,stem88,false,5.6000000000000005
1774,fruit41,0.2225209339563145,395,stem88,false,5.6000000000000005
1774,fruit42,0.49999999999999994,426,stem131,false,6.5
1774,fruit43,0.6522874112781213,396,stem160,false,6.1
1774,fruit44,0.6522874112781213,396,stem160,false,6.1
1774,fruit45,0.6522874112781213,396,stem183,false,6.8
1774,fruit46,0.7071067811865476,384,stem188,false,6.5
1774,fruit47,0.7071067811865476,384,stem188,false,6.5
1774,fruit48,0.7579717231454529,372,stem125,false,6.5
1774,fruit49,0.7579717231454529,372,stem125,false,6.5
1774,fruit50,0.7579717231454529,372,stem125,false,6.5
1774,fruit51,0.8262387743159951,354,stem185,false,6.5
1775,fruit37,0.14904226617617472,405,stem96,false,5.6000000000000005
1775,fruit38,0.14904226617617472,405,stem97,false,5.6000000000000005
1775,fruit39,0.14904226617617472,405,stem97,false,5.6000000000000005
1775,fruit40,0.185911607162915,400,stem88,false,5.6000000000000005
1775,fruit41,0.185911607162915,400,stem88,false,5.6000000000000005
1775,fruit42,0.4672686282730622,432,stem131,false,6.5
1775,fruit43,0.6234898018587336,402,stem160,false,6.1
1775,fruit44,0.6234898018587336,402,stem160,false,6.1
1775,fruit45,0.6234898018587336,402,stem183,false,6.8
1775,fruit46,0.6801727377709194,390,stem188,false,6.5
1775,fruit47,0.6801727377709194,390,stem188,false,6.5
1775,fruit48,0.7330518718298262,378,stem125,false,6.5
1775,fruit49,0.7330518718298262,378,stem125,false,6.5
1775,fruit50,0.7330518718298262,378,stem125,false,6.5
1775,fruit51,0.8045977797666685,360,stem185,false,6.5
1776,fruit37,0.11196447610330754,410,stem96,false,5.6000000000000005
1776,fruit38,0.11196447610330754,410,stem97,false,5.6000000000000005
1776,fruit39,0.11196447610330754,410,stem97,false,5.6000000000000005
1776,fruit40,0.14904226617617472,405,stem88,false,5.6000000000000005
1776,fruit41,0.14904226617617472,405,stem88,false,5.6000000000000005
1776,fruit42,0.43388373911755823,438,stem131,false,6.5
1776,fruit43,0.5938201855735016,408,stem160,false,6.1
1776,fruit44,0.5938201855735016,408,stem160,false,6.1
1776,fruit45,0.5938201855735016,408,stem183,false,6.8
1776,fruit46,0.6522874112781213,396,stem188,false,6.5
1776,fruit47,0.6522874112781213,396,stem188,false,6.5
1776,fruit48,0.7071067811865476,384,stem125,false,6.5
1776,fruit49,0.7071067811865476,384,stem125,false,6.5
1776,fruit50,0.7071067811865476,384,stem125,false,6.5
1776,fruit51,0.7818314824680296,366,stem185,false,6.5
1777,fruit37,0.07473009358642423,415,stem96,false,5.6000000000000005
1777,fruit38,0.07473009358642423,415,stem97,false,5.6000000000000005
1777,fruit39,0.07473009358642423,415,stem97,false,5.6000000000000005
1777,fruit40,0.11196447610330754,410,stem88,false,5.6000000000000005
1777,fruit41,0.11196447610330754,410,stem88,false,5.6000000000000005
1777,fruit42,0.3998920243197409,444,stem131,false,6.5
1777,fruit43,0.5633200580636218,414,stem160,false,6.1
1777,fruit44,0.5633200580636218,414,stem160,false,6.1
1777,fruit45,0.5633200580636218,414,stem183,false,6.8
1777,fruit46,0.6234898018587336,402,stem188,false,6.5
1777,fruit47,0.6234898018587336,402,stem188,false,6.5
1777,fruit48,0.6801727377709194,390,stem125,false,6.5
1777,fruit49,0.6801727377709194,390,stem125,false,6.5
1777,fruit50,0.6801727377709194,390,stem125,false,6.5
1777,fruit51,0.7579717231454529,372,stem185,false,6.5
1778,fruit37,0.03739119427632544,420,stem96,false,5.6000000000000005
1778,fruit38,0.03739119427632544,420,stem97,false,5.6000000000000005
1778,fruit39,0.03739119427632544,420,stem97,false,5.6000000000000005
1778,fruit40,0.07473009358642423,415,stem88,false,5.6000000000000005
1778,fruit41,0.07473009358642423,415,stem88,false,5.6000000000000005
1778,fruit42,0.36534102436639526,450,stem131,false,6.5
1778,fruit43,0.5320320765153367,420,stem160,false,6.1
1778,fruit44,0.5320320765153367,420,stem160,false,6.1
1778,fruit45,0.5320320765153367,420,stem183,false,6.8
1778,fruit46,0.5938201855735016,408,stem188,false,6.5
1778,fruit47,0.5938201855735016,408,stem188,false,6.5
1778,fruit48,0.6522874112781213,396,stem125,false,6.5
1778,fruit49,0.6522874112781213,396,stem125,false,6.5
1778,fruit50,0.6522874112781213,396,stem125,false,6.5
1778,fruit51,0.7330518718298262,378,stem185,false,6.5
1779,fruit37,0.00000000000000012,425,stem96,false,5.6000000000000005
1779,fruit38,0.00000000000000012,425,stem97,false,5.6000000000000005
1779,fruit39,0.00000000000000012,425,stem97,false,5.6000000000000005
1779,fruit40,0.03739119427632544,420,stem88,false,5.6000000000000005
1779,fruit41,0.03739119427632544,420,stem88,false,5.6000000000000005
1779,fruit42,0.3302790619551672,456,stem131,false,6.5
1779,fruit43,0.49999999999999994,426,stem160,false,6.1
1779,fruit44,0.49999999999999994,426,stem160,false,6.1
1779,fruit45,0.49999999999999994,426,stem183,false,6.8
1779,fruit46,0.5633200580636218,414,stem188,false,6.5
1779,fruit47,0.5633200580636218,414,stem188,false,6.5
1779,fruit48,0.6234898018587336,402,stem125,false,6.5
1779,fruit49,0.6234898018587336,402,stem125,false,6.5
1779,fruit50,0.6234898018587336,402,stem125,false,6.5
1779,fruit51,0.7071067811865476,384,stem185,false,6.5
1780,fruit40,0.00000000000000012,425,stem88,false,5.6000000000000005
1780,fruit41,0.00000000000000012,425,stem88,false,5.6000000000000005
1780,fruit42,0.2947551744109042,462,stem131,false,6.5
1780,fruit43,0.4672686282730622,432,stem160,false,6.1
1780,fruit44,0.4672686282730622,432,stem160,false,6.1
1780,fruit45,0.4672686282730622,432,stem183,false,6.8
1780,fruit46,0.5320320765153367,420,stem188,false,6.5
1780,fruit47,0.5320320765153367,420,stem188,false,6.5
1780,fruit48,0.5938201855735016,408,stem125,false,6.5
1780,fruit49,0.5938201855735016,408,stem125,false,6.5
1780,fruit50,0.5938201855735016,408,stem125,false,6.5
1780,fruit51,0.6801727377709194,390,stem185,false,6.5
1781,fruit42,0.258819045102521,468,stem131,false,6.5
1781,fruit43,0.43388373911755823,438,stem160,false,6.1
1781,fruit44,0.43388373911755823,438,stem160,false,6.1
1781,fruit45,0.43388373911755823,438,stem183,false,6.8
1781,fruit46,0.49999999999999994,426,stem188,false,6.5
1781,fruit47,0.49999999999999994,426,stem188,false,6.5
1781,fruit48,0.5633200580636218,414,stem125,false,6.5
1781,fruit49,0.5633200580636218,414,stem125,false,6.5
1781,fruit50,0.5633200580636218,414,stem125,false,6.5
1781,fruit51,0.6522874112781213,396,stem185,false,6.5
1782,fruit42,0.2225209339563145,474,stem131,false,6.5
1782,fruit43,0.3998920243197409,444,stem160,false,6.1
1782,fruit44,0.3998920243197409,444,stem160,false,6.1
1782,fruit45,0.3998920243197409,444,stem183,false,6.8
1782,fruit46,0.4672686282730622,432,stem188,false,6.5
1782,fruit47,0.4672686282730622,432,stem188,false,6.5
1782,fruit48,0.5320320765153367,420,stem125,false,6.5
1782,fruit49,0.5320320765153367,420,stem125,false,6.5
1782,fruit50,0.5320320765153367,420,stem125,false,6.5
1782,fruit51,0.6234898018587336,402,stem185,false,6.5
1783,fruit42,0.185911607162915,480,stem131,false,6.5
1783,fruit43,0.36534102436639526,450,stem160,false,6.1
1783,fruit44,0.36534102436639526,450,stem160,false,6.1
1783,fruit45,0.36534102436639526,450,stem183,false,6.8
1783,fruit46,0.43388373911755823,438,stem188,false,6.5
1783,fruit47,0.43388373911755823,438,stem188,false,6.5
1783,fruit48,0.49999999999999994,426,stem125,false,6.5
1783,fruit49,0.49999999999999994,426,stem125,false,6.5
1783,fruit50,0.49999999999999994,426,stem125,false,6.5
1783,fruit51,0.5938201855735016,408,stem185,false,6.5
1784,fruit42,0.14904226617617472,486,stem131,false,6.5
1784,fruit43,0.3302790619551672,456,stem160,false,6.1
1784,fruit44,0.3302790619551672,456,stem160,false,6.1
1784,fruit45,0.3302790619551672,456,stem183,false,6.8
1784,fruit46,0.3998920243197409,444,stem188,false,6.5
1784,fruit47,0.3998920243197409,444,stem188,false,6.5
1784,fruit48,0.4672686282730622,432,stem125,false,6.5
1784,fruit49,0.4672686282730622,432,stem125,false,6.5
1784,fruit50,0.4672686282730622,432,stem125,false,6.5
1784,fruit51,0.5633200580636218,414,stem185,false,6.5
1785,fruit42,0.11196447610330754,492,stem131,false,6.5
1785,fruit43,0.2947551744109042,462,stem160,false,6.1
1785,fruit44,0.2947551744109042,462,stem160,false,6.1
1785,fruit45,0.2947551744109042,462,stem183,false,6.8
1785,fruit46,0.36534102436639526,450,stem188,false,6.5
1785,fruit47,0.36534102436639526,450,stem188,false,6.5
1785,fruit48,0.43388373911755823,438,stem125,false,6.5
1785,fruit49,0.43388373911755823,438,stem125,false,6.5
1785,fruit50,0.43388373911755823,438,stem125,false,6.5
1785,fruit51,0.5320320765153367,420,stem185,false,6.5
1786,fruit42,0.07473009358642423,498,stem131,false,6.5
1786,fruit43,0.258819045102521,468,stem160,false,6.1
1786,fruit44,0.258819045102521,468,stem160,false,6.1
1786,fruit45,0.258819045102521,468,stem183,false,6.8
1786,fruit46,0.3302790619551672,456,stem188,false,6.5
1786,fruit47,0.3302790619551672,456,stem188,false,6.5
1786,fruit48,0.3998920243197409,444,stem125,false,6.5
1786,fruit49,0.3998920243197409,444,stem125,false,6.5
1786,fruit50,0.3998920243197409,444,stem125,false,6.5
1786,fruit51,0.49999999999999994,426,stem185,false,6.5
1787,fruit42,0.03739119427632544,504,stem131,false,6.5
1787,fruit43,0.2225209339563145,474,stem160,false,6.1
1787,fruit44,0.2225209339563145,474,stem160,false,6.1
1787,fruit45,0.2225209339563145,474,stem183,false,6.8
1787,fruit46,0.2947551744109042,462,stem188,false,6.5
1787,fruit47,0.2947551744109042,462,stem188,false,6.5
1787,fruit48,0.36534102436639526,450,stem125,false,6.5
1787,fruit49,0.36534102436639526,450,stem125,false,6.5
1787,fruit50,0.36534102436639526,450,stem125,false,6.5
1787,fruit51,0.4672686282730622,432,stem185,false,6.5
1788,fruit42,0.00000000000000012,510,stem131,false,6.5
1788,fruit43,0.185911607162915,480,stem160,false,6.1
1788,fruit44,0.185911607162915,480,stem160,false,6.1
1788,fruit45,0.185911607162915,480,stem183,false,6.8
1788,fruit46,0.258819045102521,468,stem188,false,6.5
1788,fruit47,0.258819045102521,468,stem188,false,6.5
1788,fruit48,0.3302790619551672,456,stem125,false,6.5
1788,fruit49,0.3302790619551672,456,stem125,false,6.5
1788,fruit50,0.3302790619551672,456,stem125,false,6.5
1788,fruit51,0.43388373911755823,438,stem185,false,6.5
1789,fruit43,0.14904226617617472,486,stem160,false,6.1
1789,fruit44,0.14904226617617472,486,stem160,false,6.1
1789,fruit45,0.14904226617617472,486,stem183,false,6.8
1789,fruit46,0.2225209339563145,474,stem188,false,6.5
1789,fruit47,0.2225209339563145,474,stem188,false,6.5
1789,fruit48,0.2947551744109042,462,stem125,false,6.5
1789,fruit49,0.2947551744109042,462,stem125,false,6.5
1789,fruit50,0.2947551744109042,462,stem125,false,6.5
1789,fruit51,0.3998920243197409,444,stem185,false,6.5
1790,fruit43,0.11196447610330754,492,stem160,false,6.1
1790,fruit44,0.11196447610330754,492,stem160,false,6.1
1790,fruit45,0.11196447610330754,492,stem183,false,6.8
1790,fruit46,0.185911607162915,480,stem188,false,6.5
1790,fruit47,0.185911607162915,480,stem188,false,6.5
1790,fruit48,0.258819045102521,468,stem125,false,6.5
1790,fruit49,0.258819045102521,468,stem125,false,6.5
1790,fruit50,0.258819045102521,468,stem125,false,6.5
1790,fruit51,0.36534102436639526,450,stem185,false,6.5
1791,fruit43,0.07473009358642423,498,stem160,false,6.1
1791,fruit44,0.07473009358642423,498,stem160,false,6.1
1791,fruit45,0.07473009358642423,498,stem183,false,6.8
1791,fruit46,0.14904226617617472,486,stem188,false,6.5
1791,fruit47,0.14904226617617472,486,stem188,false,6.5
1791,fruit48,0.2225209339563145,474,stem125,false,6.5
1791,fruit49,0.2225209339563145,474,stem125,false,6.5
1791,fruit50,0.2225209339563145,474,stem125,false,6.5
1791,fruit51,0.3302790619551672,456,stem185,false,6.5
1792,fruit43,0.03739119427632544,504,stem160,false,6.1
1792,fruit44,0.03739119427632544,504,stem160,false,6.1
1792,fruit45,0.03739119427632544,504,stem183,false,6.8
1792,fruit46,0.11196447610330754,492,stem188,false,6.5
1792,fruit47,0.11196447610330754,492,stem188,false,6.5
1792,fruit48,0.185911607162915,480,stem125,false,6.5
1792,fruit49,0.185911607162915,480,stem125,false,6.5
1792,fruit50,0.185911607162915,480,stem125,false,6.5
1792,fruit51,0.2947551744109042,462,stem185,false,6.5
1793,fruit43,0.00000000000000012,510,stem160,false,6.1
1793,fruit44,0.00000000000000012,510,stem160,false,6.1
1793,fruit45,0.00000000000000012,510,stem183,false,6.8
1793,fruit46,0.07473009358642423,498,stem188,false,6.5
1793,fruit47,0.07473009358642423,498,stem188,false,6.5
1793,fruit48,0.14904226617617472,486,stem125,false,6.5
1793,fruit49,0.14904226617617472,486,stem125,false,6.5
1793,fruit50,0.14904226617617472,486,stem125,false,6.5
1793,fruit51,0.258819045102521,468,stem185,false,6.5
1794,fruit46,0.03739119427632544,504,stem188,false,6.5
1794,fruit47,0.03739119427632544,504,stem188,false,6.5
1794,fruit48,0.11196447610330754,492,stem125,false,6.5
1794,fruit49,0.11196447610330754,492,stem125,false,6.5
1794,fruit50,0.11196447610330754,492,stem125,false,6.5
1794,fruit51,0.2225209339563145,474,stem185,false,6.5
1795,fruit46,0.00000000000000012,510,stem188,false,6.5
1795,fruit47,0.00000000000000012,510,stem188,false,6.5
1795,fruit48,0.07473009358642423,498,stem125,false,6.5
1795,fruit49,0.07473009358642423,498,stem125,false,6.5
1795,fruit50,0.07473009358642423,498,stem125,false,6.5
1795,fruit51,0.185911607162915,480,stem185,false,6.5
1796,fruit48,0.03739119427632544,504,stem125,false,6.5
1796,fruit49,0.03739119427632544,504,stem125,false,6.5
1796,fruit50,0.03739119427632544,504,stem125,false,6.5
1796,fruit51,0.14904226617617472,486,stem185,false,6.5
1797,fruit48,0.00000000000000012,510,stem125,false,6.5
1797,fruit49,0.00000000000000012,510,stem125,false,6.5
1797,fruit50,0.00000000000000012,510,stem125,false,6.5
1797,fruit51,0.11196447610330754,492,stem185,false,6.5
1798,fruit51,0.07473009358642423,498,stem185,false,6.5
1799,fruit51,0.03739119427632544,504,stem185,false,6.5
1800,fruit51,0.00000000000000012,510,stem185,false,6.5
2012,fruit52,0.0,6,stem197,false,6.9
2012,fruit53,0.0,6,stem197,false,6.9
2012,fruit54,0.0,6,stem197,false,6.9
2013,fruit52,0.03739119427632562,12,stem197,false,6.9
2013,fruit53,0.03739119427632562,12,stem197,false,6.9
2013,fruit54,0.03739119427632562,12,stem197,false,6.9
2014,fruit52,0.07473009358642425,18,stem197,false,6.9
2014,fruit53,0.07473009358642425,18,stem197,false,6.9
2014,fruit54,0.07473009358642425,18,stem197,false,6.9
2015,fruit52,0.11196447610330784,24,stem197,false,6.9
2015,fruit53,0.11196447610330784,24,stem197,false,6.9
2015,fruit54,0.11196447610330784,24,stem197,false,6.9
2015,fruit55,0.0,5,stem201,false,5.0
2015,fruit56,0.0,5,stem201,false,5.0
2015,fruit57,0.0,5,stem201,false,5.0
2016,fruit52,0.14904226617617444,30,stem197,false,6.9
2016,fruit53,0.14904226617617444,30,stem197,false,6.9
2016,fruit54,0.14904226617617444,30,stem197,false,6.9
2016,fruit55,0.03739119427632562,10,stem201,false,5.0
2016,fruit56,0.03739119427632562,10,stem201,false,5.0
2016,fruit57,0.03739119427632562,10,stem201,false,5.0
2016,fruit58,0.0,6,stem200,false,6.6000000000000005
2017,fruit52,0.18591160716291458,36,stem197,false,6.9
2017,fruit53,0.18591160716291458,36,stem197,false,6.9
2017,fruit54,0.18591160716291458,36,stem197,false,6.9
2017,fruit55,0.07473009358642425,15,stem201,false,5.0
2017,fruit56,0.07473009358642425,15,stem201,false,5.0
2017,fruit57,0.07473009358642425,15,stem201,false,5.0
2017,fruit58,0.03739119427632562,12,stem200,false,6.6000000000000005
2017,fruit59,0.0,6,stem199,false,6.4
2017,fruit60,0.0,6,stem199,false,6.4
2017,fruit61,0.0,5,stem220,false,5.7
2017,fruit62,0.0,5,stem220,false,5.7
2018,fruit52,0.22252093395631437,42,stem197,false,6.9
2018,fruit53,0.22252093395631437,42,stem197,false,6.9
2018,fruit54,0.22252093395631437,42,stem197,false,6.9
2018,fruit55,0.11196447610330784,20,stem201,false,5.0
2018,fruit56,0.11196447610330784,20,stem201,false,5.0
2018,fruit57,0.11196447610330784,20,stem201,false,5.0
2018,fruit58,0.07473009358642425,18,stem200,false,6.6000000000000005
2018,fruit59,0.03739119427632562,12,stem199,false,6.4
2018,fruit60,0.03739119427632562,12,stem199,false,6.4
2018,fruit61,0.03739119427632562,10,stem220,false,5.7
2018,fruit62,0.03739119427632562,10,stem220,false,5.7
2019,fruit52,0.25881904510252074,48,stem197,false,6.9
2019,fruit53,0.25881904510252074,48,stem197,false,6.9
2019,fruit54,0.25881904510252074,48,stem197,false,6.9
2019,fruit55,0.14904226617617444,25,stem201,false,5.0
2019,fruit56,0.14904226617617444,25,stem201,false,5.0
2019,fruit57,0.14904226617617444,25,stem201,false,5.0
2019,fruit58,0.11196447610330784,24,stem200,false,6.6000000000000005
2019,fruit59,0.07473009358642425,18,stem199,false,6.4
2019,fruit60,0.07473009358642425,18,stem199,false,6.4
2019,fruit61,0.07473009358642425,15,stem220,false,5.7
2019,fruit62,0.07473009358642425,15,stem220,false,5.7
2019,fruit63,0.0,5,stem213,false,5.0
2019,fruit64,0.0,5,stem213,false,5.0
2019,fruit65,0.0,5,stem213,false,5.0
2019,fruit66,0.0,6,stem246,false,6.800000000000001
2019,fruit67,0.0,6,stem246,false,6.800000000000001
2020,fruit52,0.2947551744109042,54,stem197,false,6.9
2020,fruit53,0.2947551744109042,54,stem197,false,6.9
2020,fruit54,0.2947551744109042,54,stem197,false,6.9
2020,fruit55,0.18591160716291458,30,stem201,false,5.0
2020,fruit56,0.18591160716291458,30,stem201,false,5.0
2020,fruit57,0.18591160716291458,30,stem201,false,5.0
2020,fruit58,0.14904226617617444,30,stem200,false,6.6000000000000005
2020,fruit59,0.11196447610330784,24,stem199,false,6.4
2020,fruit60,0.11196447610330784,24,stem199,false,6.4
2020,fruit61,0.11196447610330784,20,stem220,false,5.7
2020,fruit62,0.11196447610330784,20,stem220,false,5.7
2020,fruit63,0.03739119427632562,10,stem213,false,5.0
2020,fruit64,0.03739119427632562,10,stem213,false,5.0
2020,fruit65,0.03739119427632562,10,stem213,false,5.0
2020,fruit66,0.03739119427632562,12,stem246,false,6.800000000000001
2020,fruit67,0.03739119427632562,12,stem246,false,6.800000000000001
2020,fruit68,0.0,5,stem225,false,5.2
2020,fruit69,0.0,5,stem225,false,5.2
2020,fruit70,0.0,5,stem225,false,5.2
2021,fruit52,0.3302790619551671,60,stem197,false,6.9
2021,fruit53,0.3302790619551671,60,stem197,false,6.9
2021,fruit54,0.3302790619551671,60,stem197,false,6.9
2021,fruit55,0.22252093395631437,35,stem201,false,5.0
2021,fruit56,0.22252093395631437,35,stem201,false,5.0
2021,fruit57,0.22252093395631437,35,stem201,false,5.0
2021,fruit58,0.18591160716291458,36,stem200,false,6.6000000000000005
2021,fruit59,0.14904226617617444,30,stem199,false,6.4
2021,fruit60,0.14904226617617444,30,stem199,false,6.4
2021,fruit61,0.14904226617617444,25,stem220,false,5.7
2021,fruit62,0.14904226617617444,25,stem220,false,5.7
2021,fruit63,0.07473009358642425,15,stem213,false,5.0
2021,fruit64,0.07473009358642425,15,stem213,false,5.0
2021,fruit65,0.07473009358642425,15,stem213,false,5.0
2021,fruit66,0.07473009358642425,18,stem246,false,6.800000000000001
2021,fruit67,0.07473009358642425,18,stem246,false,6.800000000000001
2021,fruit68,0.03739119427632562,10,stem225,false,5.2
2021,fruit69,0.03739119427632562,10,stem225,false,5.2
2021,fruit70,0.03739119427632562,10,stem225,false,5.2
2022,fruit52,0.365341024366395,66,stem197,false,6.9
2022,fruit53,0.365341024366395,66,stem197,false,6.9
2022,fruit54,0.365341024366395,66,stem197,false,6.9
2022,fruit55,0.25881904510252074,40,stem201,false,5.0
2022,fruit56,0.25881904510252074,40,stem201,false,5.0
2022,fruit57,0.25881904510252074,40,stem201,false,5.0
2022,fruit58,0.22252093395631437,42,stem200,false,6.6000000000000005
2022,fruit59,0.18591160716291458,36,stem199,false,6.4
2022,fruit60,0.18591160716291458,36,stem199,false,6.4
2022,fruit61,0.18591160716291458,30,stem220,false,5.7
2022,fruit62,0.18591160716291458,30,stem220,false,5.7
2022,fruit63,0.11196447610330784,20,stem213,false,5.0
2022,fruit64,0.11196447610330784,20,stem213,false,5.0
2022,fruit65,0.11196447610330784,20,stem213,false,5.0
2022,fruit66,0.11196447610330784,24,stem246,false,6.800000000000001
2022,fruit67,0.11196447610330784,24,stem246,false,6.800000000000001
2022,fruit68,0.07473009358642425,15,stem225,false,5.2
2022,fruit69,0.07473009358642425,15,stem225,false,5.2
2022,fruit70,0.07473009358642425,15,stem225,false,5.2
2022,fruit71,0.0,6,stem217,false,6.6000000000000005
2022,fruit72,0.0,6,stem217,false,6.6000000000000005
2022,fruit73,0.0,5,stem219,false,5.0
2022,fruit74,0.0,5,stem219,false,5.0
2022,fruit75,0.0,6,stem234,false,6.800000000000001
2022,fruit76,0.0,6,stem234,false,6.800000000000001
2023,fruit52,0.39989202431974097,72,stem197,false,6.9
2023,fruit53,0.39989202431974097,72,stem197,false,6.9
2023,fruit54,0.39989202431974097,72,stem197,false,6.9
2023,fruit55,0.2947551744109042,45,stem201,false,5.0
2023,fruit56,0.2947551744109042,45,stem201,false,5.0
2023,fruit57,0.2947551744109042,45,stem201,false,5.0
2023,fruit58,0.25881904510252074,48,stem200,false,6.6000000000000005
2023,fruit59,0.22252093395631437,42,stem199,false,6.4
2023,fruit60,0.22252093395631437,42,stem199,false,6.4
2023,fruit61,0.22252093395631437,35,stem220,false,5.7
2023,fruit62,0.22252093395631437,35,stem220,false,5.7
2023,fruit63,0.14904226617617444,25,stem213,false,5.0
2023,fruit64,0.14904226617617444,25,stem213,false,5.0
2023,fruit65,0.14904226617617444,25,stem213,false,5.0
